Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,44.611354,[102  42] ; [ 83 151],[70.47619048 73.52380952] ; [114.52380952 119.47619048],1
p2,1,0.0,28.122678,[135  13] ; [162  77],[113.58139535  34.41860465] ; [183.41860465  55.58139535],1
p4,1,6.5e-05,15.957768,[73 74] ; [ 70 168],[54.6 92.4] ; [ 88.4 149.6],1
p6,1,0.002206,9.36936,[51 98] ; [ 48 189],[ 38.21502591 110.78497409] ; [ 60.78497409 176.21502591],0
p11,1,0.002446,9.1809,[125  24] ; [168  71],[112.51804124  36.48195876] ; [180.48195876  58.51804124],0
v1,1,0.00481,7.949558,[79 67] ; [ 92 142],[65.7 80.3] ; [105.3 128.7],0
p5,1,0.006046,7.536683,[ 14 134] ; [  7 231],[  8.05181347 139.94818653] ; [ 12.94818653 225.05181347],0
p10,1,0.009062,6.810548,[121  25] ; [167  68],[110.36220472  35.63779528] ; [177.63779528  57.36220472],0
p9,1,0.012118,6.293588,[124  21] ; [174  59],[114.31216931  30.68783069] ; [183.68783069  49.31216931],0
v4,1,0.017514,5.644155,[144   4] ; [217  21],[138.41450777   9.58549223] ; [222.58549223  15.41450777],0
n5,1,0.019798,5.429652,[118  30] ; [164  74],[108.12435233  39.87564767] ; [173.87564767  64.12435233],0
r4,1,0.032736,4.559511,[136  13] ; [200  39],[129.03092784  19.96907216] ; [206.96907216  32.03092784],0
a2,1,0.047582,3.924681,[ 22 127] ; [ 55 184],[ 29.56958763 119.43041237] ; [ 47.43041237 191.56958763],0
n2,1,0.05963,3.547654,[29  5] ; [56 26],[24.9137931  9.0862069] ; [60.0862069 21.9137931],0
u1,1,0.067414,3.344892,[ 14 135] ; [ 38 201],[ 19.96907216 129.03092784] ; [ 32.03092784 206.96907216],0
p1,1,0.101526,2.681405,[ 12 135] ; [ 10 229],[  8.37823834 138.62176166] ; [ 13.62176166 225.37823834],0
d2,1,0.104413,2.636811,[60 89] ; [115 121],[67.72727273 81.27272727] ; [107.27272727 128.72727273],0
a4,1,0.116964,2.457513,[53 95] ; [104 133],[60.35324675 87.64675325] ; [ 96.64675325 140.35324675],0
n4,1,0.124406,2.360952,[115  33] ; [168  70],[108.50777202  39.49222798] ; [174.49222798  63.50777202],0
a8,1,0.133645,2.249647,[ 24 110] ; [ 27 195],[ 19.19662921 114.80337079] ; [ 31.80337079 190.19662921],0
v3,1,0.138784,2.191385,[55 91] ; [ 70 161],[48.40848806 97.59151194] ; [ 76.59151194 154.40848806],0
a7,1,0.144005,2.134636,[111  38] ; [160  77],[104.60880829  44.39119171] ; [166.39119171  70.60880829],0
a6,1,0.204002,1.613488,[89 60] ; [158  81],[94.85309278 54.14690722] ; [152.14690722  86.85309278],0
s8,1,0.227911,1.453851,[60 88] ; [ 82 156],[54.44559585 93.55440415] ; [ 87.55440415 150.44559585],0
a5,1,0.252475,1.309556,[105  44] ; [155  84],[99.84536082 49.15463918] ; [160.15463918  78.84536082],0
s5,1,0.258174,1.278521,[46 97] ; [ 62 170],[ 41.184 101.816] ; [ 66.816 165.184],0
s6,1,0.292794,1.106731,[94 49] ; [143  94],[89.18684211 53.81315789] ; [147.81315789  89.18684211],0
r1,1,0.293605,1.103015,[117  31] ; [177  61],[112.7253886  35.2746114] ; [181.2746114  56.7253886],0
b3,1,0.299197,1.077768,[25 56] ; [54 89],[28.56696429 52.43303571] ; [50.43303571 92.56696429],0
b2,1,0.299197,1.077768,[25 56] ; [54 89],[28.56696429 52.43303571] ; [50.43303571 92.56696429],0
s4,1,0.302779,1.061915,[ 21 124] ; [ 44 193],[ 24.67277487 120.32722513] ; [ 40.32722513 196.67277487],0
u3,1,0.329323,0.951557,[22 29] ; [42 39],[24.72727273 26.27272727] ; [39.27272727 41.72727273],0
s7,1,0.341548,0.904611,[63 81] ; [ 90 142],[58.59574468 85.40425532] ; [ 94.40425532 137.59574468],0
b5,1,0.35163,0.867567,[89 60] ; [154  85],[93.31701031 55.68298969] ; [149.68298969  89.31701031],0
r2,1,0.391199,0.735213,[138   9] ; [215  20],[135.84031414  11.15968586] ; [217.15968586  17.84031414],0
b4,1,0.430269,0.622096,[85 64] ; [146  93],[88.70876289 60.29123711] ; [142.29123711  96.70876289],0
s2,1,0.518279,0.417316,[71 76] ; [106 130],[67.93472585 79.06527415] ; [109.06527415 126.93472585],0
n3,1,0.554225,0.349803,[24  9] ; [55 27],[22.66956522 10.33043478] ; [56.33043478 25.66956522],0
u2,1,0.584012,0.299793,[23 28] ; [40 40],[24.52671756 26.47328244] ; [38.47328244 41.52671756],0
