Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,115.855517,[330  35] ; [56 69],[287.53061224  77.46938776] ; [98.46938776 26.53061224],1
p10,1,0.0,44.722689,[324  36] ; [78 44],[300.24896266  59.75103734] ; [101.75103734  20.24896266],1
n6,1,0.0,38.028754,[331  32] ; [85 39],[310.07802875  52.92197125] ; [105.92197125  18.07802875],1
p9,1,0.0,30.930328,[328  31] ; [87 35],[309.74012474  49.25987526] ; [105.25987526  16.74012474],1
p4,1,1e-06,24.773007,[246 114] ; [53 70],[222.85714286 137.14285714] ; [76.14285714 46.85714286],1
p11,1,1e-06,24.182099,[315  50] ; [83 42],[296.46938776  68.53061224] ; [101.53061224  23.46938776],1
v1,1,2e-06,22.257436,[256 102] ; [58 63],[234.68058455 123.31941545] ; [79.31941545 41.68058455],1
s7,1,1.3e-05,19.082328,[201 142] ; [43 78],[180.37068966 162.62931034] ; [63.62931034 57.37068966],1
p3,1,6.5e-05,15.951564,[213 148] ; [47 76],[193.92561983 167.07438017] ; [66.07438017 56.92561983],1
v3,1,7.3e-05,15.735852,[219 139] ; [48 71],[200.38993711 157.61006289] ; [66.61006289 52.38993711],1
p7,1,8.8e-05,15.374165,[256  99] ; [65 58],[238.39958159 116.60041841] ; [82.60041841 40.39958159],1
s8,1,0.000588,11.81496,[188 172] ; [43 82],[171.46391753 188.53608247] ; [59.53608247 65.46391753],1
s6,1,0.00067,11.570218,[260  98] ; [69 54],[244.86902287 113.13097713] ; [84.13097713 38.86902287],1
p2,1,0.000791,11.26126,[313  49] ; [91 33],[300.9218107  61.0781893] ; [103.0781893  20.9218107],1
p8,1,0.001089,10.669364,[209 146] ; [51 71],[193.50104822 161.49895178] ; [66.49895178 55.50104822],0
a8,1,0.002721,8.985735,[ 57 265] ; [  7 107],[ 47.26605505 274.73394495] ; [16.73394495 97.26605505],0
s2,1,0.004682,7.998252,[202 157] ; [52 73],[188.40082645 170.59917355] ; [65.59917355 59.40082645],0
p6,1,0.004716,7.985309,[151 206] ; [33 86],[138. 219.] ; [46. 73.],0
r4,1,0.004769,7.965112,[342  23] ; [107  18],[334.45918367  30.54081633] ; [114.54081633  10.45918367],0
p5,1,0.008529,6.918913,[ 49 314] ; [  6 118],[ 40.99589322 322.00410678] ; [ 14.00410678 109.99589322],0
a2,1,0.028797,4.7797,[100 265] ; [ 22 103],[ 90.87755102 274.12244898] ; [31.12244898 93.87755102],0
a5,1,0.035958,4.399096,[292  72] ; [89 36],[283.60736196  80.39263804] ; [97.39263804 27.60736196],0
n2,1,0.044688,4.030377,[51 10] ; [23 12],[47.02083333 13.97916667] ; [26.97916667  8.02083333],0
a4,1,0.057873,3.597303,[172 191] ; [47 78],[162.90368852 200.09631148] ; [56.09631148 68.90368852],0
v4,1,0.059749,3.544335,[348  16] ; [113  11],[343.86065574  20.13934426] ; [117.13934426   6.86065574],0
s3,1,0.067782,3.335944,[208 149] ; [60 63],[199.325 157.675] ; [68.675 54.325],0
s4,1,0.076368,3.140558,[ 46 315] ; [ 24 101],[ 51.99588477 309.00411523] ; [ 18.00411523 106.99588477],0
s5,1,0.114655,2.488862,[133 217] ; [35 82],[125.91006424 224.08993576] ; [42.08993576 74.91006424],0
u1,1,0.120068,2.416438,[ 79 286] ; [ 19 106],[ 73. 292.] ; [ 25. 100.],0
s1,1,0.133747,2.248465,[  6 352] ; [  5 120],[  8.15320911 349.84679089] ; [  2.84679089 122.15320911],0
a3,1,0.149184,2.080575,[279  84] ; [88 37],[272.99385246  90.00614754] ; [94.00614754 30.99385246],0
r1,1,0.160654,1.96806,[311  54] ; [99 25],[306.03271984  58.96728016] ; [103.96728016  20.03271984],0
u4,1,0.166966,1.909971,[ 11 354] ; [  1 124],[  8.93877551 356.06122449] ; [  3.06122449 121.93877551],0
d2,1,0.174114,1.847159,[194 169] ; [58 67],[187.45081967 175.54918033] ; [64.54918033 60.45081967],0
p12,1,0.188962,1.725695,[ 38 323] ; [  8 115],[ 34.30991736 326.69008264] ; [ 11.69008264 111.30991736],0
d3,1,0.216069,1.530289,[258 105] ; [96 29],[263.32377049  99.67622951] ; [90.67622951 34.32377049],0
n1,1,0.281221,1.16118,[21 38] ; [ 9 27],[18.63157895 40.36842105] ; [11.36842105 24.63157895],0
b2,1,0.387793,0.74585,[ 90 143] ; [22 45],[ 86.98666667 146.01333333] ; [25.01333333 41.98666667],0
b3,1,0.387793,0.74585,[ 90 143] ; [22 45],[ 86.98666667 146.01333333] ; [25.01333333 41.98666667],0
n3,1,0.465189,0.533381,[50 12] ; [26  9],[48.57731959 13.42268041] ; [27.42268041  7.57731959],0
u3,1,0.486604,0.484027,[50 36] ; [19 18],[48.24390244 37.75609756] ; [20.75609756 16.24390244],0
b4,1,0.525678,0.40274,[216 149] ; [78 47],[219. 146.] ; [75. 50.],0
d5,1,0.583078,0.301285,[304  60] ; [107  18],[305.93865031  58.06134969] ; [105.06134969  19.93865031],0
b5,1,0.594187,0.283852,[212 153] ; [76 49],[214.53061224 150.46938776] ; [73.46938776 51.53061224],0
a1,1,0.609875,0.260357,[ 22 343] ; [  6 119],[ 20.85714286 344.14285714] ; [  7.14285714 117.85714286],0
d4,1,0.618272,0.248304,[310  53] ; [109  16],[311.67418033  51.32581967] ; [107.32581967  17.67418033],0
d1,1,0.731593,0.117654,[234 131] ; [78 47],[232.40816327 132.59183673] ; [79.59183673 45.40816327],0
b1,1,0.764553,0.089704,[126 239] ; [45 80],[127.37755102 237.62244898] ; [43.62244898 81.37755102],0
p1,1,0.820173,0.051675,[ 27 336] ; [ 10 114],[ 27.57905544 335.42094456] ; [  9.42094456 114.57905544],0
u2,1,0.82166,0.05081,[45 39] ; [19 18],[44.42975207 39.57024793] ; [19.57024793 17.42975207],0
a6,1,0.910725,0.012572,[251 111] ; [86 39],[250.50102669 111.49897331] ; [86.49897331 38.50102669],0
r2,1,0.925374,0.008773,[344  17] ; [116   6],[343.80952381  17.19047619] ; [116.19047619   5.80952381],0
a7,1,0.998822,2e-06,[273  90] ; [94 31],[272.99385246  90.00614754] ; [94.00614754 30.99385246],0
