Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.007913,7.053061,[12  3] ; [20 29],[7.5 7.5] ; [24.5 24.5],0
n6,1,0.019584,5.448562,[13  2] ; [26 23],[9.140625 5.859375] ; [29.859375 19.140625],0
p3,1,0.034353,4.477041,[10  6] ; [16 33],[6.4 9.6] ; [19.6 29.4],0
n1,1,0.034703,4.459722,[2 2] ; [ 1 14],[0.63157895 3.36842105] ; [ 2.36842105 12.63157895],0
a2,1,0.042783,4.103954,[ 5 11] ; [ 5 44],[ 2.46153846 13.53846154] ; [ 7.53846154 41.46153846],0
p1,1,0.044419,4.040567,[ 3 12] ; [ 2 47],[ 1.171875 13.828125] ; [ 3.828125 45.171875],0
n4,1,0.070755,3.265429,[10  6] ; [18 31],[6.89230769 9.10769231] ; [21.10769231 27.89230769],0
p4,1,0.070755,3.265429,[10  6] ; [18 31],[6.89230769 9.10769231] ; [21.10769231 27.89230769],0
b2,1,0.076075,3.146827,[1 9] ; [11 16],[3.24324324 6.75675676] ; [ 8.75675676 18.24324324],0
b3,1,0.076075,3.146827,[1 9] ; [11 16],[3.24324324 6.75675676] ; [ 8.75675676 18.24324324],0
s7,1,0.077619,3.114071,[8 6] ; [15 33],[5.19354839 8.80645161] ; [17.80645161 30.19354839],0
s8,1,0.092086,2.837532,[9 7] ; [16 33],[6.15384615 9.84615385] ; [18.84615385 30.15384615],0
v2,1,0.108462,2.57649,[14  2] ; [32 16],[11.5  4.5] ; [34.5 13.5],0
p12,1,0.129755,2.295432,[ 3 13] ; [ 3 46],[ 1.47692308 14.52307692] ; [ 4.52307692 44.47692308],0
s5,1,0.170236,1.880865,[7 9] ; [12 35],[ 4.82539683 11.17460317] ; [14.17460317 32.82539683],0
b5,1,0.181675,1.783871,[13  3] ; [31 18],[10.83076923  5.16923077] ; [33.16923077 15.83076923],0
a6,1,0.181675,1.783871,[13  3] ; [31 18],[10.83076923  5.16923077] ; [33.16923077 15.83076923],0
d1,1,0.21546,1.534357,[11  5] ; [25 24],[8.86153846 7.13846154] ; [27.13846154 21.86153846],0
p8,1,0.221416,1.495173,[10  6] ; [22 27],[7.87692308 8.12307692] ; [24.12307692 24.87692308],0
u1,1,0.235591,1.406784,[ 3 13] ; [ 4 45],[ 1.72307692 14.27692308] ; [ 5.27692308 43.72307692],0
s3,1,0.279696,1.168565,[ 6 10] ; [26 23],[7.87692308 8.12307692] ; [24.12307692 24.87692308],0
r4,1,0.310948,1.026647,[15  1] ; [41  8],[13.78461538  2.21538462] ; [42.21538462  6.78461538],0
d3,1,0.311096,1.026018,[14  2] ; [37 12],[12.55384615  3.44615385] ; [38.44615385 10.55384615],0
s6,1,0.321941,0.981043,[11  4] ; [29 20],[9.375 5.625] ; [30.625 18.375],0
a4,1,0.33492,0.929781,[7 9] ; [15 34],[ 5.41538462 10.58461538] ; [16.58461538 32.41538462],0
p10,1,0.389088,0.741791,[12  4] ; [31 18],[10.58461538  5.41538462] ; [32.41538462 16.58461538],0
v1,1,0.423864,0.639577,[10  6] ; [25 24],[8.61538462 7.38461538] ; [26.38461538 22.61538462],0
p9,1,0.442178,0.590624,[12  4] ; [31 17],[10.75  5.25] ; [32.25 15.75],0
b4,1,0.471582,0.518266,[12  4] ; [32 17],[10.83076923  5.16923077] ; [33.16923077 15.83076923],0
s4,1,0.477976,0.503477,[ 5 11] ; [11 38],[ 3.93846154 12.06153846] ; [12.06153846 36.93846154],0
u2,1,0.516937,0.42,[3 2] ; [12  4],[3.57142857 1.42857143] ; [11.42857143  4.57142857],0
d2,1,0.519513,0.414861,[8 8] ; [20 29],[6.89230769 9.10769231] ; [21.10769231 27.89230769],0
p11,1,0.588116,0.293296,[11  5] ; [30 19],[10.09230769  5.90769231] ; [30.90769231 18.09230769],0
p5,1,0.602836,0.27074,[ 2 14] ; [ 4 45],[ 1.47692308 14.52307692] ; [ 4.52307692 44.47692308],0
b1,1,0.608992,0.261645,[ 6 10] ; [15 34],[ 5.16923077 10.83076923] ; [15.83076923 33.16923077],0
d5,1,0.63612,0.223852,[13  3] ; [37 12],[12.30769231  3.69230769] ; [37.69230769 11.30769231],0
r1,1,0.63612,0.223852,[13  3] ; [37 12],[12.30769231  3.69230769] ; [37.69230769 11.30769231],0
d4,1,0.667399,0.184659,[13  3] ; [42  7],[13.53846154  2.46153846] ; [41.46153846  7.53846154],0
p2,1,0.668255,0.18365,[12  4] ; [34 15],[11.32307692  4.67692308] ; [34.67692308 14.32307692],0
a7,1,0.698069,0.150489,[12  4] ; [39 10],[12.55384615  3.44615385] ; [38.44615385 10.55384615],0
a8,1,0.741021,0.109231,[ 1 15] ; [ 4 41],[ 1.31147541 14.68852459] ; [ 3.68852459 41.31147541],0
n3,1,0.750042,0.101496,[3 1] ; [10  5],[2.73684211 1.26315789] ; [10.26315789  4.73684211],0
a5,1,0.781637,0.076832,[12  4] ; [35 14],[11.56923077  4.43076923] ; [35.43076923 13.56923077],0
u3,1,0.79525,0.06734,[3 2] ; [8 7],[2.75 2.25] ; [8.25 6.75],0
r2,1,0.803081,0.062181,[15  1] ; [45  4],[14.76923077  1.23076923] ; [45.23076923  3.76923077],0
n2,1,0.905565,0.014074,[2 2] ; [8 7],[2.10526316 1.89473684] ; [7.89473684 7.10526316],0
a3,1,0.917013,0.010857,[11  5] ; [33 16],[10.83076923  5.16923077] ; [33.16923077 15.83076923],0
s2,1,0.950069,0.003921,[7 9] ; [21 28],[6.89230769 9.10769231] ; [21.10769231 27.89230769],0
a1,1,0.985293,0.00034,[ 1 15] ; [ 3 46],[ 0.98461538 15.01538462] ; [ 3.01538462 45.98461538],0
s1,1,0.985293,0.00034,[ 1 15] ; [ 3 46],[ 0.98461538 15.01538462] ; [ 3.01538462 45.98461538],0
