Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000244,13.458688,[54  9] ; [4 7],[49.37837838 13.62162162] ; [8.62162162 2.37837838],1
v2,1,0.001297,10.347104,[43 19] ; [2 9],[38.21917808 23.78082192] ; [6.78082192 4.21917808],0
p10,1,0.026609,4.916035,[63  2] ; [8 2],[61.53333333  3.46666667] ; [9.46666667 0.53333333],0
p9,1,0.038003,4.304895,[63  2] ; [9 2],[61.57894737  3.42105263] ; [10.42105263  0.57894737],0
a3,1,0.043484,4.076471,[54 12] ; [6 5],[51.42857143 14.57142857] ; [8.57142857 2.42857143],0
s4,1,0.096555,2.76155,[ 6 57] ; [3 8],[ 7.66216216 55.33783784] ; [1.33783784 9.66216216],0
a6,1,0.098405,2.731206,[46 19] ; [5 6],[43.61842105 21.38157895] ; [7.38157895 3.61842105],0
d2,1,0.103073,2.657343,[30 35] ; [8 3],[32.5 32.5] ; [5.5 5.5],0
s5,1,0.110183,2.551588,[42 17] ; [4 5],[39.91176471 19.08823529] ; [6.08823529 2.91176471],0
p6,1,0.165386,1.924272,[43 21] ; [5 6],[40.96 23.04] ; [7.04 3.96],0
u3,1,0.168843,1.893182,[9 3] ; [2 3],[7.76470588 4.23529412] ; [3.23529412 1.76470588],0
p3,1,0.228415,1.450702,[52 13] ; [7 4],[50.46052632 14.53947368] ; [8.53947368 2.46052632],0
s1,1,0.25728,1.283333,[ 5 61] ; [2 9],[ 6. 60.] ; [ 1. 10.],0
r3,1,0.274788,1.192689,[59  5] ; [9 2],[58.02666667  5.97333333] ; [9.97333333 1.02666667],0
p1,1,0.320433,0.987179,[20 46] ; [5 6],[21.42857143 44.57142857] ; [3.57142857 7.42857143],0
p8,1,0.332871,0.937695,[55 10] ; [8 3],[53.88157895 11.11842105] ; [9.11842105 1.88157895],0
p12,1,0.345612,0.889501,[21 44] ; [2 9],[19.67105263 45.32894737] ; [3.32894737 7.67105263],0
s8,1,0.38025,0.769895,[37 26] ; [8 3],[38.31081081 24.68918919] ; [6.68918919 4.31081081],0
u1,1,0.39599,0.720468,[16 50] ; [4 7],[17.14285714 48.85714286] ; [2.85714286 8.14285714],0
v3,1,0.437286,0.603395,[36 26] ; [5 6],[34.82191781 27.17808219] ; [6.17808219 4.82191781],0
a4,1,0.453541,0.561788,[28 38] ; [6 5],[29.14285714 36.85714286] ; [4.85714286 6.14285714],0
s6,1,0.52983,0.394718,[50 11] ; [9 1],[50.69014085 10.30985915] ; [8.30985915 1.69014085],0
s7,1,0.5332,0.38829,[43 16] ; [7 4],[42.14285714 16.85714286] ; [7.85714286 3.14285714],0
u2,1,0.536268,0.3825,[9 3] ; [3 2],[8.47058824 3.52941176] ; [3.52941176 1.47058824],0
a5,1,0.566412,0.328723,[53 13] ; [8 3],[52.28571429 13.71428571] ; [8.71428571 2.28571429],0
d3,1,0.572281,0.318881,[48 17] ; [9 2],[48.75 16.25] ; [8.25 2.75],0
p2,1,0.579856,0.306468,[58  8] ; [9 2],[57.42857143  8.57142857] ; [9.57142857 1.42857143],0
b2,1,0.584419,0.299145,[23 25] ; [3 5],[22.28571429 25.71428571] ; [3.71428571 4.28571429],0
b3,1,0.584419,0.299145,[23 25] ; [3 5],[22.28571429 25.71428571] ; [3.71428571 4.28571429],0
a2,1,0.589493,0.291137,[17 49] ; [2 9],[16.28571429 49.71428571] ; [2.71428571 8.28571429],0
n5,1,0.594853,0.282828,[56 10] ; [10  1],[56.57142857  9.42857143] ; [9.42857143 1.57142857],0
n3,1,0.605242,0.267161,[9 5] ; [2 2],[8.55555556 5.44444444] ; [2.44444444 1.55555556],0
p4,1,0.608587,0.262238,[56  9] ; [8 2],[55.46666667  9.53333333] ; [8.53333333 1.46666667],0
n2,1,0.61209,0.257143,[12  2] ; [3 1],[11.66666667  2.33333333] ; [3.33333333 0.66666667],0
d4,1,0.666119,0.186175,[56  9] ; [10  1],[56.44736842  8.55263158] ; [9.55263158 1.44736842],0
a1,1,0.677998,0.172388,[ 9 57] ; [ 1 10],[ 8.57142857 57.42857143] ; [1.42857143 9.57142857],0
v1,1,0.681609,0.168321,[44 19] ; [7 4],[43.41891892 19.58108108] ; [7.58108108 3.41891892],0
b4,1,0.705717,0.142593,[38 28] ; [7 4],[38.57142857 27.42857143] ; [6.42857143 4.57142857],0
n6,1,0.727141,0.121753,[60  4] ; [10  1],[59.73333333  4.26666667] ; [10.26666667  0.73333333],0
a8,1,0.740245,0.109911,[ 9 48] ; [2 8],[ 9.35820896 47.64179104] ; [1.64179104 8.35820896],0
s3,1,0.759755,0.093515,[37 26] ; [7 4],[37.45945946 25.54054054] ; [6.54054054 4.45945946],0
r4,1,0.772109,0.083878,[58  8] ; [10  1],[58.28571429  7.71428571] ; [9.71428571 1.28571429],0
b5,1,0.780115,0.077935,[33 33] ; [6 5],[33.42857143 32.57142857] ; [5.57142857 5.42857143],0
d5,1,0.800624,0.063776,[51 14] ; [9 2],[51.31578947 13.68421053] ; [8.68421053 2.31578947],0
s2,1,0.839621,0.040957,[37 27] ; [6 5],[36.69333333 27.30666667] ; [6.30666667 4.69333333],0
b1,1,0.848678,0.036407,[26 40] ; [4 7],[25.71428571 40.28571429] ; [4.28571429 6.71428571],0
r1,1,0.918335,0.010513,[54 11] ; [9 2],[53.88157895 11.11842105] ; [9.11842105 1.88157895],0
d1,1,0.923507,0.009219,[41 25] ; [7 4],[41.14285714 24.85714286] ; [6.85714286 4.14285714],0
