Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.010995,6.466162,[14 58] ; [33 54],[21.28301887 50.71698113] ; [25.71698113 61.28301887],0
s7,1,0.020966,5.329644,[35 37] ; [26 59],[27.97452229 44.02547771] ; [33.02547771 51.97452229],0
p6,1,0.052759,3.751528,[27 49] ; [19 68],[21.44785276 54.55214724] ; [24.55214724 62.44785276],0
a8,1,0.105898,2.614395,[ 7 62] ; [ 3 80],[ 4.53947368 64.46052632] ; [ 5.46052632 77.53947368],0
s6,1,0.109254,2.564976,[42 34] ; [60 29],[46.98181818 29.01818182] ; [55.01818182 33.98181818],0
n1,1,0.145956,2.114019,[ 2 15] ; [10 23],[ 4.08 12.92] ; [ 7.92 25.08],0
p2,1,0.181832,1.782589,[62 15] ; [63 25],[58.33333333 18.66666667] ; [66.66666667 21.33333333],0
r4,1,0.240647,1.376802,[69  8] ; [75 15],[66.39520958 10.60479042] ; [77.60479042 12.39520958],0
n2,1,0.242289,1.367226,[9 8] ; [23 10],[10.88  6.12] ; [21.12 11.88],0
p8,1,0.242757,1.364509,[29 47] ; [42 47],[32.7030303 43.2969697] ; [38.2969697 50.7030303],0
s8,1,0.243232,1.361761,[30 47] ; [27 62],[26.43975904 50.56024096] ; [30.56024096 58.43975904],0
a4,1,0.256557,1.28724,[41 36] ; [40 50],[37.34730539 39.65269461] ; [43.65269461 46.34730539],0
b1,1,0.257132,1.284134,[34 43] ; [32 58],[30.43113772 46.56886228] ; [35.56886228 54.43113772],0
n3,1,0.261556,1.260504,[13  3] ; [21 11],[11.33333333  4.66666667] ; [22.66666667  9.33333333],0
r1,1,0.261933,1.25851,[65 12] ; [69 20],[62.15662651 14.84337349] ; [71.84337349 17.15662651],0
a2,1,0.268143,1.226224,[21 56] ; [18 72],[17.98203593 59.01796407] ; [21.01796407 68.98203593],0
r2,1,0.269419,1.219705,[70  4] ; [80  9],[68.09815951  5.90184049] ; [81.90184049  7.09815951],0
p5,1,0.275718,1.188076,[ 3 74] ; [ 7 81],[ 4.66666667 72.33333333] ; [ 5.33333333 82.66666667],0
d2,1,0.383174,0.760495,[42 35] ; [43 47],[39.19161677 37.80838323] ; [45.80838323 44.19161677],0
p12,1,0.430811,0.620636,[ 3 73] ; [ 6 83],[ 4.14545455 71.85454545] ; [ 4.85454545 84.14545455],0
p11,1,0.455103,0.557912,[53 24] ; [57 33],[50.71856287 26.28143713] ; [59.28143713 30.71856287],0
s2,1,0.464379,0.535319,[32 44] ; [43 47],[34.3373494 41.6626506] ; [40.6626506 49.3373494],0
v4,1,0.469724,0.522626,[70  6] ; [79 10],[68.63030303  7.36969697] ; [80.36969697  8.63030303],0
