Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,81.129406,[150  11] ; [15 31],[128.33333333  32.66666667] ; [36.66666667  9.33333333],1
p2,1,0.0,40.437771,[141  18] ; [22 26],[125.20289855  33.79710145] ; [37.79710145 10.20289855],1
p11,1,0.0,29.065978,[131  30] ; [20 28],[116.32057416  44.67942584] ; [34.67942584 13.32057416],1
p7,1,1.7e-05,18.483653,[104  53] ; [15 33],[91.13658537 65.86341463] ; [27.86341463 20.13658537],1
p3,1,0.000124,14.733201,[90 69] ; [12 36],[78.34782609 80.65217391] ; [23.65217391 24.34782609],1
s5,1,0.00023,13.571684,[66 91] ; [ 6 41],[ 55.41176471 101.58823529] ; [16.58823529 30.41176471],1
r3,1,0.000622,11.70963,[152   8] ; [38 10],[146.15384615  13.84615385] ; [43.84615385  4.15384615],1
r4,1,0.000818,11.199937,[149  12] ; [36 12],[142.51196172  18.48803828] ; [42.48803828  5.51196172],1
p4,1,0.000838,11.155872,[107  54] ; [19 29],[97.06220096 63.93779904] ; [28.93779904 19.06220096],1
v4,1,0.001647,9.906415,[155   6] ; [40  8],[150.215311  10.784689] ; [44.784689  3.215311],0
p6,1,0.002096,9.463415,[73 87] ; [10 38],[63.84615385 96.15384615] ; [19.15384615 28.84615385],0
s6,1,0.003692,8.429279,[111  46] ; [23 25],[102.62439024  54.37560976] ; [31.37560976 16.62439024],0
v1,1,0.004998,7.880277,[68 89] ; [10 38],[59.73658537 97.26341463] ; [18.26341463 29.73658537],0
s8,1,0.005056,7.859477,[84 77] ; [14 34],[75.49282297 85.50717703] ; [22.50717703 25.49282297],0
n3,1,0.007504,7.148144,[28 10] ; [10 15],[22.92063492 15.07936508] ; [15.07936508  9.92063492],0
n2,1,0.009266,6.770833,[29 10] ; [11 15],[24. 15.] ; [16. 10.],0
s1,1,0.009583,6.710884,[  5 155] ; [ 6 41],[  8.50241546 151.49758454] ; [ 2.49758454 44.50241546],0
p8,1,0.010224,6.595413,[91 70] ; [17 31],[83.19617225 77.80382775] ; [24.80382775 23.19617225],0
s3,1,0.01307,6.159544,[99 61] ; [20 28],[91.53846154 68.46153846] ; [27.46153846 20.53846154],0
n6,1,0.024048,5.091167,[139  22] ; [34 13],[133.90865385  27.09134615] ; [39.09134615  7.90865385],0
r2,1,0.025125,5.01527,[156   3] ; [42  4],[153.57073171   5.42926829] ; [44.42926829  1.57073171],0
s2,1,0.028196,4.816026,[87 73] ; [17 30],[80.38647343 79.61352657] ; [23.61352657 23.38647343],0
s7,1,0.030292,4.692621,[81 73] ; [15 29],[74.66666667 79.33333333] ; [21.33333333 22.66666667],0
n4,1,0.061979,3.48363,[131  30] ; [33 15],[126.33492823  34.66507177] ; [37.66507177 10.33492823],0
