Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000206,13.776537,[67  8] ; [87 45],[55.79710145 19.20289855] ; [98.20289855 33.79710145],1
v2,1,0.001258,10.402908,[52 22] ; [61 69],[40.99019608 33.00980392] ; [72.00980392 57.99019608],0
u1,1,0.002201,9.373771,[27 48] ; [ 23 111],[17.94258373 57.05741627] ; [ 32.05741627 101.94258373],0
n5,1,0.003493,8.530441,[62 13] ; [83 48],[52.79126214 22.20873786] ; [92.20873786 38.79126214],0
s4,1,0.017013,5.695002,[12 63] ; [41 91],[19.20289855 55.79710145] ; [33.79710145 98.20289855],0
v1,1,0.031445,4.628513,[46 27] ; [61 68],[38.66831683 34.33168317] ; [68.33168317 60.66831683],0
s3,1,0.032516,4.57108,[59 15] ; [121  13],[64.03846154  9.96153846] ; [115.96153846  18.03846154],0
a5,1,0.036619,4.368031,[61 14] ; [91 43],[54.54545455 20.45454545] ; [97.45454545 36.54545455],0
p12,1,0.044984,4.019232,[ 9 66] ; [  6 127],[ 5.40865385 69.59134615] ; [  9.59134615 123.40865385],0
d2,1,0.04809,3.906822,[47 27] ; [66 68],[40.20192308 33.79807692] ; [72.79807692 61.20192308],0
r1,1,0.048731,3.88461,[64 11] ; [97 35],[58.33333333 16.66666667] ; [102.66666667  29.33333333],0
d5,1,0.057281,3.614423,[67  8] ; [105  28],[62.01923077 12.98076923] ; [109.98076923  23.01923077],0
s8,1,0.059442,3.552884,[46 29] ; [64 70],[39.47368421 35.52631579] ; [70.52631579 63.47368421],0
s7,1,0.067948,3.331915,[50 19] ; [76 52],[44.1319797 24.8680203] ; [81.8680203 46.1319797],0
b3,1,0.104702,2.632421,[21 27] ; [25 59],[16.72727273 31.27272727] ; [29.27272727 54.72727273],0
b2,1,0.104702,2.632421,[21 27] ; [25 59],[16.72727273 31.27272727] ; [29.27272727 54.72727273],0
a2,1,0.121933,2.39232,[26 49] ; [ 33 101],[21.1722488 53.8277512] ; [37.8277512 96.1722488],0
n6,1,0.152234,2.049727,[65 10] ; [103  28],[61.16504854 13.83495146] ; [106.83495146  24.16504854],0
a8,1,0.157262,2.000355,[ 6 60] ; [ 21 106],[ 9.23316062 56.76683938] ; [ 17.76683938 109.23316062],0
p3,1,0.21411,1.543417,[34 41] ; [49 85],[29.784689 45.215311] ; [53.215311 80.784689],0
d1,1,0.216987,1.524187,[48 27] ; [74 60],[43.77990431 31.22009569] ; [78.22009569 55.77990431],0
a3,1,0.222103,1.490734,[60 15] ; [97 37],[56.33971292 18.66028708] ; [100.66028708  33.33971292],0
a4,1,0.244089,1.356819,[41 34] ; [62 72],[36.96172249 38.03827751] ; [66.03827751 67.96172249],0
r4,1,0.247626,1.33665,[68  7] ; [114  20],[65.31100478  9.68899522] ; [116.68899522  17.31100478],0
