Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.003729,8.411383,[10 18] ; [24  9],[15.60655738 12.39344262] ; [18.39344262 14.60655738],0
a3,1,0.01104,6.458872,[11 17] ; [23  9],[15.86666667 12.13333333] ; [18.13333333 13.86666667],0
a4,1,0.017371,5.658482,[ 5 23] ; [15 17],[ 9.33333333 18.66666667] ; [10.66666667 21.33333333],0
p4,1,0.038953,4.262915,[ 5 23] ; [14 19],[ 8.72131148 19.27868852] ; [10.27868852 22.72131148],0
p9,1,0.059637,3.547462,[ 9 18] ; [18 13],[12.56896552 14.43103448] ; [14.43103448 16.56896552],0
u2,1,0.075426,3.160797,[ 3 14] ; [5 5],[ 5.03703704 11.96296296] ; [2.96296296 7.03703704],0
p3,1,0.085153,2.963699,[ 4 24] ; [11 22],[ 6.8852459 21.1147541] ; [ 8.1147541 24.8852459],0
a7,1,0.088427,2.90277,[10 18] ; [19 14],[13.31147541 14.68852459] ; [15.68852459 17.31147541],0
v1,1,0.110777,2.543096,[ 6 22] ; [13 19],[ 8.86666667 19.13333333] ; [10.13333333 21.86666667],0
d4,1,0.12052,2.410555,[15 13] ; [24  9],[17.90163934 10.09836066] ; [21.09836066 11.90163934],0
a6,1,0.141356,2.163139,[10 18] ; [18 15],[12.85245902 15.14754098] ; [15.14754098 17.85245902],0
a8,1,0.155913,2.013429,[ 2 26] ; [ 6 24],[ 3.86206897 24.13793103] ; [ 4.13793103 25.86206897],0
d3,1,0.215674,1.532925,[10 18] ; [17 16],[12.39344262 15.60655738] ; [14.60655738 18.39344262],0
p11,1,0.215674,1.532925,[10 18] ; [17 16],[12.39344262 15.60655738] ; [14.60655738 18.39344262],0
d1,1,0.232726,1.424122,[ 7 21] ; [13 20],[ 9.18032787 18.81967213] ; [10.81967213 22.18032787],0
p7,1,0.232726,1.424122,[ 7 21] ; [13 20],[ 9.18032787 18.81967213] ; [10.81967213 22.18032787],0
