Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,84.705466,[ 27 134] ; [113  56],[68.3030303 92.6969697] ; [71.6969697 97.3030303],1
p6,1,0.0,31.961245,[ 22 138] ; [71 99],[ 45.09090909 114.90909091] ; [ 47.90909091 122.09090909],1
p8,1,0.0,28.465345,[ 48 109] ; [102  68],[72.01834862 84.98165138] ; [77.98165138 92.01834862],1
p7,1,0.0,26.161225,[69 89] ; [121  48],[91.80428135 66.19571865] ; [98.19571865 70.80428135],1
s6,1,1e-06,24.561231,[79 79] ; [127  39],[100.45679012  57.54320988] ; [105.54320988  60.45679012],1
p2,1,2e-06,22.588161,[107  54] ; [150  20],[125.0060423  35.9939577] ; [131.9939577  38.0060423],1
s7,1,0.001096,10.658117,[56 97] ; [88 72],[70.38977636 82.61022364] ; [73.61022364 86.38977636],0
p5,1,0.001148,10.572098,[  5 155] ; [ 22 148],[ 13.09090909 146.90909091] ; [ 13.90909091 156.09090909],0
p10,1,0.004565,8.044044,[107  53] ; [137  33],[118.3030303  41.6969697] ; [125.6969697  44.3030303],0
s3,1,0.004727,7.981051,[77 82] ; [108  61],[89.67987805 69.32012195] ; [95.32012195 73.67987805],0
s2,1,0.004954,7.896241,[61 98] ; [91 78],[73.68292683 85.31707317] ; [78.31707317 90.68292683],0
p1,1,0.005518,7.701434,[  4 155] ; [ 17 153],[ 10.14893617 148.85106383] ; [ 10.85106383 159.14893617],0
s5,1,0.00562,7.668184,[ 35 121] ; [ 60 104],[ 46.3125 109.6875] ; [ 48.6875 115.3125],0
p9,1,0.006395,7.435621,[108  49] ; [139  31],[118.59021407  38.40978593] ; [128.40978593  41.59021407],0
v4,1,0.014311,5.9994,[144  15] ; [164   5],[149.30487805   9.69512195] ; [158.69512195  10.30487805],0
a5,1,0.017297,5.665988,[105  56] ; [131  39],[114.79154079  46.20845921] ; [121.20845921  48.79154079],0
n5,1,0.021397,5.294177,[96 63] ; [123  47],[105.83890578  53.16109422] ; [113.16109422  56.83890578],0
u2,1,0.04231,4.122769,[24 29] ; [32 17],[29.09803922 23.90196078] ; [26.90196078 22.09803922],0
s8,1,0.043041,4.093799,[ 50 110] ; [71 98],[ 58.8449848 101.1550152] ; [ 62.1550152 106.8449848],0
d3,1,0.054948,3.683663,[103  57] ; [126  44],[111.03030303  48.96969697] ; [117.96969697  52.03030303],0
p11,1,0.056686,3.631782,[109  52] ; [131  39],[116.73716012  44.26283988] ; [123.26283988  46.73716012],0
n4,1,0.073241,3.208838,[111  50] ; [132  38],[118.19637462  42.80362538] ; [124.80362538  45.19637462],0
r4,1,0.075154,3.166708,[144  17] ; [161   9],[148.35347432  12.64652568] ; [156.64652568  13.35347432],0
s4,1,0.125697,2.34486,[ 24 136] ; [ 36 131],[ 29.35779817 130.64220183] ; [ 30.64220183 136.35779817],0
b2,1,0.145773,2.115933,[19 64] ; [32 66],[23.38674033 59.61325967] ; [27.61325967 70.38674033],0
b3,1,0.145773,2.115933,[19 64] ; [32 66],[23.38674033 59.61325967] ; [27.61325967 70.38674033],0
d5,1,0.168563,1.89568,[123  37] ; [141  29],[128.  32.] ; [136.  34.],0
n6,1,0.170731,1.876511,[122  38] ; [140  30],[127.03030303  32.96969697] ; [134.96969697  35.03030303],0
a8,1,0.173167,1.85531,[ 21 128] ; [ 14 140],[ 17.21122112 131.78877888] ; [ 17.78877888 136.21122112],0
r3,1,0.208115,1.584493,[146  13] ; [160   8],[148.78899083  10.21100917] ; [157.21100917  10.78899083],0
n1,1,0.218025,1.517323,[21 33] ; [11 30],[18.18947368 35.81052632] ; [13.81052632 27.18947368],0
d2,1,0.233512,1.41934,[70 89] ; [86 84],[75.39209726 83.60790274] ; [80.60790274 89.39209726],0
d1,1,0.275063,1.191321,[88 73] ; [103  67],[92.90332326 68.09667674] ; [98.09667674 71.90332326],0
u1,1,0.277925,1.17721,[ 24 137] ; [ 33 137],[ 27.72507553 133.27492447] ; [ 29.27492447 140.72507553],0
p12,1,0.302003,1.065328,[  7 152] ; [ 12 158],[  9.18237082 149.81762918] ; [  9.81762918 160.18237082],0
b5,1,0.332996,0.937212,[90 71] ; [86 84],[85.60725076 75.39274924] ; [90.39274924 79.60725076],0
v2,1,0.361733,0.831868,[65 86] ; [79 85],[69.02857143 81.97142857] ; [74.97142857 89.02857143],0
a4,1,0.365884,0.817595,[65 96] ; [77 93],[69.0694864 91.9305136] ; [72.9305136 97.0694864],0
