Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,44.076606,[15 36] ; [64  9],[32.49193548 18.50806452] ; [46.50806452 26.49193548],1
v4,1,2.7e-05,17.59434,[37 13] ; [71  1],[44.26229508  5.73770492] ; [63.73770492  8.26229508],1
p11,1,5.1e-05,16.395168,[20 31] ; [55 18],[30.84677419 20.15322581] ; [44.15322581 28.84677419],1
p8,1,0.000517,12.0531,[12 39] ; [40 33],[21.38709677 29.61290323] ; [30.61290323 42.38709677],1
p7,1,0.00055,11.937902,[17 34] ; [45 24],[26.35 24.65] ; [35.65 33.35],1
u2,1,0.00073,11.411571,[9 9] ; [22  1],[13.6097561  4.3902439] ; [17.3902439  5.6097561],1
s8,1,0.002527,9.120715,[ 8 43] ; [30 43],[15.62903226 35.37096774] ; [22.37096774 50.62903226],0
p2,1,0.006826,7.318122,[29 22] ; [58 15],[35.78225806 15.21774194] ; [51.21774194 21.78225806],0
s6,1,0.007492,7.151039,[19 32] ; [45 28],[26.32258065 24.67741935] ; [37.67741935 35.32258065],0
s7,1,0.008966,6.829515,[ 8 37] ; [28 40],[14.33628319 30.66371681] ; [21.66371681 46.33628319],0
p4,1,0.009934,6.646655,[15 36] ; [38 34],[21.97560976 29.02439024] ; [31.02439024 40.97560976],0
r4,1,0.062676,3.465107,[41 10] ; [67  6],[44.41935484  6.58064516] ; [63.58064516  9.41935484],0
d3,1,0.063254,3.449938,[29 21] ; [54 19],[33.7398374 16.2601626] ; [49.2601626 23.7398374],0
n2,1,0.067116,3.352186,[13 10] ; [15  3],[15.70731707  7.29268293] ; [12.29268293  5.70731707],0
v3,1,0.087942,2.911647,[10 36] ; [25 43],[14.12280702 31.87719298] ; [20.87719298 47.12280702],0
v2,1,0.114462,2.491504,[19 29] ; [36 30],[23.15789474 24.84210526] ; [31.84210526 34.15789474],0
n5,1,0.126611,2.333575,[16 35] ; [32 39],[20.06557377 30.93442623] ; [27.93442623 43.06557377],0
p6,1,0.128833,2.306513,[ 7 43] ; [18 53],[10.33057851 39.66942149] ; [14.66942149 56.33057851],0
d1,1,0.135548,2.22779,[21 30] ; [40 33],[25.08870968 25.91129032] ; [35.91129032 37.08870968],0
d5,1,0.164893,1.928771,[35 15] ; [59 14],[38.21138211 11.78861789] ; [55.78861789 17.21138211],0
u3,1,0.183633,1.767975,[11  8] ; [17  5],[12.97560976  6.02439024] ; [15.02439024  6.97560976],0
a6,1,0.19427,1.684932,[30 20] ; [52 21],[33.33333333 16.66666667] ; [48.66666667 24.33333333],0
r3,1,0.205937,1.599763,[45  6] ; [69  4],[46.88709677  4.11290323] ; [67.11290323  5.88709677],0
p3,1,0.210238,1.569785,[16 35] ; [31 42],[19.33064516 31.66935484] ; [27.66935484 45.33064516],0
s1,1,0.219531,1.507437,[ 5 46] ; [ 3 68],[ 3.3442623 47.6557377] ; [ 4.6557377 66.3442623],0
s5,1,0.243858,1.358152,[ 7 42] ; [16 54],[ 9.47058824 39.52941176] ; [13.52941176 56.47058824],0
a8,1,0.325494,0.96674,[ 6 40] ; [ 5 62],[ 4.47787611 41.52212389] ; [ 6.52212389 60.47787611],0
v1,1,0.341534,0.904665,[20 31] ; [34 37],[22.57377049 28.42622951] ; [31.42622951 39.57377049],0
a7,1,0.347947,0.88093,[33 18] ; [53 20],[35.37096774 15.62903226] ; [50.62903226 22.37096774],0
s2,1,0.348728,0.87808,[17 34] ; [30 42],[19.48780488 31.51219512] ; [27.51219512 44.48780488],0
b4,1,0.421514,0.646091,[33 18] ; [42 31],[30.84677419 20.15322581] ; [44.15322581 28.84677419],0
s4,1,0.512825,0.428299,[ 5 46] ; [10 63],[ 6.16935484 44.83064516] ; [ 8.83064516 64.16935484],0
s3,1,0.519105,0.415672,[25 26] ; [39 32],[26.75409836 24.24590164] ; [37.24590164 33.75409836],0
d4,1,0.527299,0.399595,[38 11] ; [60 13],[39.36065574  9.63934426] ; [58.63934426 14.36065574],0
a3,1,0.603608,0.269589,[32 18] ; [50 23],[33.33333333 16.66666667] ; [48.66666667 24.33333333],0
d2,1,0.621648,0.243559,[20 30] ; [26 47],[18.69918699 31.30081301] ; [27.30081301 45.69918699],0
n1,1,0.632406,0.228812,[ 8 15] ; [ 5 13],[ 7.29268293 15.70731707] ; [ 5.70731707 12.29268293],0
a2,1,0.649393,0.206666,[10 41] ; [12 61],[ 9.0483871 41.9516129] ; [12.9516129 60.0483871],0
a5,1,0.659129,0.194583,[33 18] ; [50 23],[34.13709677 16.86290323] ; [48.86290323 24.13709677],0
a1,1,0.713978,0.134336,[ 2 49] ; [ 2 71],[ 1.64516129 49.35483871] ; [ 2.35483871 70.64516129],0
r2,1,0.736519,0.11321,[47  4] ; [66  7],[46.47580645  4.52419355] ; [66.52419355  6.47580645],0
b2,1,0.7513,0.100442,[ 9 22] ; [10 29],[ 8.41428571 22.58571429] ; [10.58571429 28.41428571],0
b3,1,0.7513,0.100442,[ 9 22] ; [10 29],[ 8.41428571 22.58571429] ; [10.58571429 28.41428571],0
u1,1,0.760055,0.093274,[ 5 46] ; [ 6 67],[ 4.52419355 46.47580645] ; [ 6.47580645 66.52419355],0
p12,1,0.793917,0.06824,[ 1 49] ; [ 2 71],[ 1.2195122 48.7804878] ; [ 1.7804878 71.2195122],0
p1,1,0.902582,0.014982,[ 3 47] ; [ 4 69],[ 2.84552846 47.15447154] ; [ 4.15447154 68.84552846],0
b1,1,0.906223,0.013878,[25 26] ; [35 38],[24.67741935 26.32258065] ; [35.32258065 37.67741935],0
a4,1,0.922972,0.009349,[20 31] ; [28 45],[19.74193548 31.25806452] ; [28.25806452 44.74193548],0
b5,1,0.922972,0.009349,[31 20] ; [45 28],[31.25806452 19.74193548] ; [44.74193548 28.25806452],0
n3,1,0.959495,0.002579,[13  8] ; [11  7],[12.92307692  8.07692308] ; [11.07692308  6.92307692],0
n4,1,0.990561,0.00014,[28 23] ; [40 33],[27.96774194 23.03225806] ; [40.03225806 32.96774194],0
