Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,29.233823,[28  7] ; [ 90 184],[13.36569579 21.63430421] ; [104.63430421 169.36569579],1
p1,1,1e-06,23.642863,[11 26] ; [ 17 271],[ 3.18769231 33.81230769] ; [ 24.81230769 263.18769231],1
p12,1,2e-06,23.101484,[13 24] ; [ 24 262],[ 4.23839009 32.76160991] ; [ 32.76160991 253.23839009],1
p3,1,8.5e-05,15.448834,[31  5] ; [148 139],[19.9504644 16.0495356] ; [159.0495356 127.9504644],1
p4,1,0.000175,14.078947,[34  2] ; [180 105],[24. 12.] ; [190.  95.],1
p8,1,0.001235,10.437083,[30  7] ; [148 131],[20.84177215 16.15822785] ; [157.15822785 121.84177215],0
v1,1,0.002077,9.480562,[33  4] ; [180 102],[24.70532915 12.29467085] ; [188.29467085  93.70532915],0
a1,1,0.004175,8.205937,[ 6 31] ; [ 13 276],[ 2.15644172 34.84355828] ; [ 16.84355828 272.15644172],0
b3,1,0.005831,7.601863,[19 12] ; [ 64 118],[12.07981221 18.92018779] ; [ 70.92018779 111.07981221],0
b2,1,0.005831,7.601863,[19 12] ; [ 64 118],[12.07981221 18.92018779] ; [ 70.92018779 111.07981221],0
p7,1,0.008871,6.848574,[31  5] ; [180 100],[24.03797468 11.96202532] ; [186.96202532  93.03797468],0
b5,1,0.009851,6.661701,[16 21] ; [188 101],[23.15337423 13.84662577] ; [180.84662577 108.15337423],0
n5,1,0.015403,5.869732,[34  3] ; [211  75],[28.06501548  8.93498452] ; [216.93498452  69.06501548],0
p11,1,0.025029,5.021908,[35  2] ; [229  60],[29.96319018  7.03680982] ; [234.03680982  54.96319018],0
v3,1,0.027383,4.866521,[28  9] ; [157 120],[21.79936306 15.20063694] ; [163.20063694 113.79936306],0
r2,1,0.041136,4.170384,[33  4] ; [274  10],[35.38629283  1.61370717] ; [271.61370717  12.38629283],0
s7,1,0.045786,3.989468,[25 10] ; [148 128],[19.46945338 15.53054662] ; [153.53054662 122.46945338],0
a2,1,0.05465,3.692731,[ 8 29] ; [109 180],[13.2791411 23.7208589] ; [103.7208589 185.2791411],0
p9,1,0.055346,3.671637,[36  1] ; [244  39],[32.375  4.625] ; [247.625  35.375],0
a4,1,0.056022,3.651403,[16 21] ; [172 116],[21.40307692 15.59692308] ; [166.59692308 121.40307692],0
s8,1,0.066715,3.362038,[23 12] ; [141 145],[17.88161994 17.11838006] ; [146.11838006 139.88161994],0
p6,1,0.077204,3.122807,[19 17] ; [105 175],[14.12658228 21.87341772] ; [109.87341772 170.12658228],0
d5,1,0.079548,3.074118,[34  2] ; [285   4],[35.33538462  0.66461538] ; [283.66461538   5.33538462],0
u4,1,0.090317,2.868712,[ 3 34] ; [  8 281],[ 1.24846626 35.75153374] ; [  9.75153374 279.24846626],0
a3,1,0.118542,2.436476,[34  3] ; [235  53],[30.62461538  6.37538462] ; [238.37538462  49.62461538],0
s1,1,0.15334,2.038707,[ 2 35] ; [  5 279],[ 0.80685358 36.19314642] ; [  6.19314642 277.80685358],0
p2,1,0.192517,1.698254,[34  3] ; [241  47],[31.30769231  5.69230769] ; [243.69230769  44.30769231],0
n3,1,0.2029,1.621378,[3 3] ; [41 14],[4.32786885 1.67213115] ; [39.67213115 15.32786885],0
n4,1,0.235126,1.409583,[33  4] ; [234  54],[30.39692308  6.60307692] ; [236.60307692  51.39692308],0
s6,1,0.245622,1.348034,[28  8] ; [194  90],[24.975 11.025] ; [197.025  86.975],0
r4,1,0.338222,0.917158,[35  2] ; [259  30],[33.36809816  3.63190184] ; [260.63190184  28.36809816],0
r3,1,0.363583,0.825478,[34  2] ; [280   8],[34.88888889  1.11111111] ; [279.11111111   8.88888889],0
s2,1,0.364399,0.822675,[23 13] ; [160 126],[20.45962733 15.54037267] ; [162.54037267 123.45962733],0
n6,1,0.373254,0.792803,[33  3] ; [247  39],[31.30434783  4.69565217] ; [248.69565217  37.30434783],0
a6,1,0.442487,0.589826,[25 11] ; [217  71],[26.88888889  9.11111111] ; [215.11111111  72.88888889],0
n2,1,0.452503,0.564374,[5 1] ; [37 17],[4.2 1.8] ; [37.8 16.2],0
u1,1,0.515221,0.42345,[12 25] ; [ 79 210],[10.32822086 26.67177914] ; [ 80.67177914 208.32822086],0
d3,1,0.518784,0.416311,[30  6] ; [252  37],[31.23692308  4.76307692] ; [250.76307692  38.23692308],0
b4,1,0.542291,0.37131,[21 16] ; [179 110],[22.6993865 14.3006135] ; [177.3006135 111.6993865],0
s3,1,0.617443,0.249477,[22 14] ; [160 122],[20.60377358 15.39622642] ; [161.39622642 120.60377358],0
s4,1,0.702541,0.145842,[ 6 30] ; [ 41 246],[ 5.23839009 30.76160991] ; [ 41.76160991 245.23839009],0
r1,1,0.771496,0.084343,[32  5] ; [243  44],[31.40432099  5.59567901] ; [243.59567901  43.40432099],0
a5,1,0.867999,0.027623,[32  5] ; [247  42],[31.66564417  5.33435583] ; [247.33435583  41.66564417],0
n1,1,0.928111,0.00814,[2 4] ; [19 35],[2.1 3.9] ; [18.9 35.1],0
a8,1,0.931804,0.007323,[ 5 26] ; [ 39 212],[ 4.83687943 26.16312057] ; [ 39.16312057 211.83687943],0
b1,1,0.94885,0.004115,[13 24] ; [100 189],[12.82515337 24.17484663] ; [100.17484663 188.82515337],0
a7,1,0.950755,0.003814,[29  8] ; [227  61],[29.14461538  7.85538462] ; [226.85538462  61.14461538],0
d2,1,0.954865,0.003203,[27  9] ; [214  73],[26.86068111  9.13931889] ; [214.13931889  72.86068111],0
