Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000242,13.470686,[77 33] ; [10 20],[68.35714286 41.64285714] ; [18.64285714 11.35714286],1
n5,1,0.000421,12.435932,[78 31] ; [11 19],[69.79136691 39.20863309] ; [19.20863309 10.79136691],1
p10,1,0.000807,11.224084,[94 14] ; [18 12],[87.65217391 20.34782609] ; [24.34782609  5.65217391],1
r4,1,0.001553,10.014903,[101   9] ; [21  9],[95.85714286 14.14285714] ; [26.14285714  3.85714286],0
p9,1,0.008237,6.981113,[91 16] ; [19 11],[85.91240876 21.08759124] ; [24.08759124  5.91240876],0
p6,1,0.015905,5.813358,[39 68] ; [ 4 26],[33.58394161 73.41605839] ; [ 9.41605839 20.58394161],0
v1,1,0.021347,5.298273,[60 45] ; [10 20],[54.44444444 50.55555556] ; [15.55555556 14.44444444],0
d1,1,0.028855,4.776216,[65 45] ; [11 19],[59.71428571 50.28571429] ; [16.28571429 13.71428571],0
v2,1,0.05167,3.786408,[56 47] ; [ 9 18],[51.5 51.5] ; [13.5 13.5],0
p2,1,0.061195,3.504693,[89 19] ; [20 10],[85.30434783 22.69565217] ; [23.69565217  6.30434783],0
a7,1,0.080982,3.045084,[88 21] ; [19 10],[84.51449275 24.48550725] ; [22.48550725  6.51449275],0
n6,1,0.081798,3.028807,[88 20] ; [20 10],[84.52173913 23.47826087] ; [23.47826087  6.52173913],0
v4,1,0.08473,2.971757,[104   5] ; [26  4],[101.94244604   7.05755396] ; [28.05755396  1.94244604],0
b2,1,0.093342,2.815775,[20 38] ; [ 1 10],[17.65217391 40.34782609] ; [3.34782609 7.65217391],0
b3,1,0.093342,2.815775,[20 38] ; [ 1 10],[17.65217391 40.34782609] ; [3.34782609 7.65217391],0
d5,1,0.099329,2.716279,[88 22] ; [19 10],[84.67625899 25.32374101] ; [22.32374101  6.67625899],0
a3,1,0.12352,2.372108,[65 45] ; [13 17],[61.28571429 48.71428571] ; [16.71428571 13.28571429],0
r1,1,0.125198,2.351059,[81 28] ; [18 12],[77.63309353 31.36690647] ; [21.36690647  8.63309353],0
r3,1,0.15631,2.009569,[106   4] ; [27  3],[104.5   5.5] ; [28.5  1.5],0
n1,1,0.186449,1.745455,[ 7 15] ; [1 9],[ 5.5 16.5] ; [2.5 7.5],0
b4,1,0.190841,1.711111,[66 44] ; [14 16],[62.85714286 47.14285714] ; [17.14285714 12.85714286],0
s3,1,0.205687,1.601524,[88 21] ; [21  9],[85.47482014 23.52517986] ; [23.52517986  6.47482014],0
u1,1,0.212851,1.551926,[17 93] ; [ 2 28],[14.92857143 95.07142857] ; [ 4.07142857 25.92857143],0
s5,1,0.232659,1.424531,[40 68] ; [ 7 21],[37.32352941 70.67647059] ; [ 9.67647059 18.32352941],0
s4,1,0.233641,1.418558,[18 88] ; [ 8 22],[20.26470588 85.73529412] ; [ 5.73529412 24.26470588],0
p3,1,0.254132,1.300446,[49 60] ; [10 20],[46.26618705 62.73381295] ; [12.73381295 17.26618705],0
n2,1,0.27328,1.200208,[16  6] ; [9 1],[17.1875  4.8125] ; [7.8125 2.1875],0
p8,1,0.282092,1.156984,[52 57] ; [11 19],[49.4028777 59.5971223] ; [13.5971223 16.4028777],0
d4,1,0.312951,1.018182,[96 14] ; [24  6],[94.28571429 15.71428571] ; [25.71428571  4.28571429],0
b1,1,0.325833,0.965387,[37 73] ; [13 17],[39.28571429 70.71428571] ; [10.71428571 19.28571429],0
s1,1,0.329034,0.952696,[  1 107] ; [ 1 29],[  1.56521739 106.43478261] ; [ 0.43478261 29.56521739],0
d3,1,0.33294,0.937428,[75 35] ; [17 12],[72.8057554 37.1942446] ; [19.1942446  9.8057554],0
a6,1,0.347376,0.883021,[76 34] ; [18 12],[73.85714286 36.14285714] ; [20.14285714  9.85714286],0
s8,1,0.418955,0.653243,[34 76] ; [ 7 23],[32.21428571 77.78571429] ; [ 8.78571429 21.21428571],0
a5,1,0.456948,0.55336,[74 36] ; [18 12],[72.28571429 37.71428571] ; [19.71428571 10.28571429],0
a2,1,0.465474,0.532701,[21 89] ; [ 4 26],[19.64285714 90.35714286] ; [ 5.35714286 24.64285714],0
p7,1,0.513359,0.427215,[63 42] ; [16 14],[61.44444444 43.55555556] ; [17.55555556 12.44444444],0
a4,1,0.576905,0.311265,[39 71] ; [ 9 21],[37.71428571 72.28571429] ; [10.28571429 19.71428571],0
b5,1,0.626135,0.237338,[68 42] ; [20 10],[69.14285714 40.85714286] ; [18.85714286 11.14285714],0
v3,1,0.718547,0.129889,[36 68] ; [ 9 20],[35.18796992 68.81203008] ; [ 9.81203008 19.18796992],0
p1,1,0.758081,0.094865,[  5 103] ; [ 1 29],[  4.69565217 103.30434783] ; [ 1.30434783 28.69565217],0
r2,1,0.763388,0.090622,[100   9] ; [27  3],[99.58992806  9.41007194] ; [27.41007194  2.58992806],0
u3,1,0.763545,0.090498,[26 19] ; [8 7],[25.5 19.5] ; [8.5 6.5],0
a1,1,0.771386,0.084426,[  5 105] ; [ 1 29],[  4.71428571 105.28571429] ; [ 1.28571429 28.71428571],0
s6,1,0.772787,0.083366,[80 28] ; [23  7],[80.60869565 27.39130435] ; [22.39130435  7.60869565],0
n3,1,0.788821,0.071739,[15  8] ; [7 3],[15.33333333  7.66666667] ; [6.66666667 3.33333333],0
p4,1,0.797472,0.065854,[61 48] ; [16 14],[60.38129496 48.61870504] ; [16.61870504 13.38129496],0
u2,1,0.818623,0.052586,[24 21] ; [8 8],[23.60655738 21.39344262] ; [8.39344262 7.60655738],0
d2,1,0.883864,0.021337,[42 67] ; [12 18],[42.34532374 66.65467626] ; [11.65467626 18.34532374],0
p5,1,0.97101,0.001321,[  7 101] ; [ 2 28],[  7.04347826 100.95652174] ; [ 1.95652174 28.04347826],0
