Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,34.269238,[94  8] ; [40 34],[77.65909091 24.34090909] ; [56.34090909 17.65909091],1
r4,1,0.0,26.731949,[81 22] ; [30 44],[64.59322034 38.40677966] ; [46.40677966 27.59322034],1
p10,1,0.0,25.407695,[74 28] ; [25 48],[57.70285714 44.29714286] ; [41.29714286 31.70285714],1
n6,1,1e-06,25.041283,[82 20] ; [32 41],[66.44571429 35.55428571] ; [47.55428571 25.44571429],1
p2,1,5e-06,20.956143,[79 22] ; [33 41],[64.64 36.36] ; [47.36 26.64],1
p9,1,2.2e-05,17.973754,[77 26] ; [30 40],[63.70520231 39.29479769] ; [43.29479769 26.70520231],1
v4,1,0.000104,15.056379,[90 11] ; [48 26],[79.64571429 21.35428571] ; [58.35428571 15.64571429],1
p4,1,0.000253,13.391342,[48 54] ; [15 59],[36.51136364 65.48863636] ; [26.48863636 47.51136364],1
b1,1,0.001177,10.525336,[32 71] ; [41 33],[42.48022599 60.51977401] ; [30.51977401 43.48022599],0
a1,1,0.001468,10.117796,[  1 102] ; [ 9 65],[ 5.81920904 97.18079096] ; [ 4.18079096 69.81920904],0
r2,1,0.005782,7.617011,[92 11] ; [52 19],[85.24137931 17.75862069] ; [58.75862069 12.24137931],0
u3,1,0.005873,7.588936,[26 19] ; [ 8 23],[20.13157895 24.86842105] ; [13.86842105 17.13157895],0
u2,1,0.00788,7.060645,[27 18] ; [ 9 22],[21.31578947 23.68421053] ; [14.68421053 16.31578947],0
p8,1,0.010955,6.472535,[41 61] ; [16 57],[33.22285714 68.77714286] ; [23.77714286 49.22285714],0
p7,1,0.024768,5.040001,[48 52] ; [23 51],[40.8045977 59.1954023] ; [30.1954023 43.8045977],0
r1,1,0.032078,4.594319,[62 41] ; [32 41],[55.01136364 47.98863636] ; [38.98863636 34.01136364],0
d5,1,0.044144,4.051038,[73 30] ; [41 32],[66.71590909 36.28409091] ; [47.28409091 25.71590909],0
d4,1,0.044211,4.048494,[76 27] ; [44 30],[69.83050847 33.16949153] ; [50.16949153 23.83050847],0
s1,1,0.067697,3.337986,[ 3 98] ; [ 7 67],[ 5.77142857 95.22857143] ; [ 4.22857143 69.77142857],0
v1,1,0.0774,3.118662,[33 68] ; [15 58],[27.86206897 73.13793103] ; [20.13793103 52.86206897],0
a7,1,0.143847,2.136312,[69 34] ; [41 32],[64.375 38.625] ; [45.625 27.375],0
b4,1,0.163227,1.944074,[61 42] ; [36 38],[56.44632768 46.55367232] ; [40.55367232 33.44632768],0
s4,1,0.212161,1.556621,[ 8 95] ; [10 64],[10.47457627 92.52542373] ; [ 7.52542373 66.47457627],0
d2,1,0.216656,1.526386,[38 64] ; [34 39],[41.96571429 60.03428571] ; [30.03428571 42.96571429],0
n3,1,0.227878,1.454057,[19 10] ; [15 15],[16.71186441 12.28813559] ; [17.28813559 12.71186441],0
s8,1,0.255644,1.292193,[14 89] ; [ 6 68],[11.63841808 91.36158192] ; [ 8.36158192 65.63841808],0
a2,1,0.264892,1.243008,[12 91] ; [13 61],[14.5480226 88.4519774] ; [10.4519774 63.5480226],0
n2,1,0.264925,1.242835,[19 10] ; [17 16],[16.83870968 12.16129032] ; [19.16129032 13.83870968],0
p3,1,0.27433,1.194966,[34 68] ; [19 55],[30.71590909 71.28409091] ; [22.28409091 51.71590909],0
