Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,46.753413,[146  35] ; [43 62],[119.61188811  61.38811189] ; [69.38811189 35.61188811],1
n6,1,0.002022,9.529181,[139  41] ; [63 42],[127.57894737  52.42105263] ; [74.42105263 30.57894737],0
s4,1,0.005998,7.55097,[ 23 156] ; [27 78],[ 31.51408451 147.48591549] ; [18.48591549 86.51408451],0
p10,1,0.017865,5.609302,[120  60] ; [54 49],[110.67137809  69.32862191] ; [63.32862191 39.67137809],0
s8,1,0.019508,5.45535,[ 58 123] ; [20 84],[ 49.53684211 131.46315789] ; [28.46315789 75.53684211],0
s6,1,0.03376,4.506811,[97 83] ; [42 61],[88.40989399 91.59010601] ; [50.59010601 52.40989399],0
d4,1,0.047235,3.936995,[131  47] ; [88 17],[137.74558304  40.25441696] ; [81.25441696 23.74558304],0
a2,1,0.051176,3.802493,[ 37 144] ; [12 93],[ 31.01048951 149.98951049] ; [17.98951049 87.01048951],0
a8,1,0.05556,3.665208,[ 23 148] ; [ 6 94],[ 18.29889299 152.70110701] ; [10.70110701 89.29889299],0
a5,1,0.089846,2.877132,[115  66] ; [56 49],[108.22027972  72.77972028] ; [62.77972028 42.22027972],0
r3,1,0.093023,2.821271,[147  32] ; [94 11],[151.89788732  27.10211268] ; [89.10211268 15.89788732],0
p9,1,0.094195,2.801174,[125  53] ; [61 40],[118.66666667  59.33333333] ; [67.33333333 33.66666667],0
a1,1,0.107863,2.585249,[ 16 165] ; [  4 101],[ 12.65734266 168.34265734] ; [ 7.34265734 97.65734266],0
p12,1,0.108881,2.570388,[ 11 170] ; [  2 101],[  8.28521127 172.71478873] ; [ 4.71478873 98.28521127],0
u3,1,0.127837,2.318572,[28 34] ; [22 14],[31.63265306 30.36734694] ; [18.36734694 17.63265306],0
v3,1,0.127911,2.317681,[ 60 116] ; [25 74],[ 54.4 121.6] ; [30.6 68.4],0
a6,1,0.139898,2.179076,[117  63] ; [59 46],[111.15789474  68.84210526] ; [64.84210526 40.15789474],0
s3,1,0.173948,1.848586,[92 88] ; [44 59],[86.50176678 93.49823322] ; [49.49823322 53.50176678],0
u1,1,0.182135,1.78012,[ 23 158] ; [ 8 97],[ 19.61888112 161.38111888] ; [11.38111888 93.61888112],0
u2,1,0.195504,1.675649,[30 31] ; [22 13],[33.04166667 27.95833333] ; [18.95833333 16.04166667],0
s2,1,0.206654,1.594715,[ 71 107] ; [34 71],[ 66.04240283 111.95759717] ; [38.95759717 66.04240283],0
s7,1,0.215344,1.535134,[ 61 114] ; [27 71],[ 56.41025641 118.58974359] ; [31.58974359 66.41025641],0
p1,1,0.229913,1.4414,[ 11 170] ; [  3 101],[  8.89122807 172.10877193] ; [ 5.10877193 98.89122807],0
p11,1,0.271051,1.211421,[117  64] ; [61 44],[112.65034965  68.34965035] ; [65.34965035 39.65034965],0
v1,1,0.274872,1.192272,[ 76 101] ; [37 65],[ 71.68817204 105.31182796] ; [41.31182796 60.68817204],0
d2,1,0.282548,1.154794,[79 98] ; [40 65],[ 74.69148936 102.30851064] ; [44.30851064 60.69148936],0
n3,1,0.383057,0.76087,[44 25] ; [26 10],[46. 23.] ; [24. 12.],0
v4,1,0.426888,0.631275,[151  29] ; [90 13],[153.28621908  26.71378092] ; [87.71378092 15.28621908],0
p5,1,0.436409,0.605707,[  4 176] ; [  1 103],[  3.16901408 176.83098592] ; [  1.83098592 102.16901408],0
d3,1,0.439432,0.597765,[100  79] ; [63 41],[103.09893993  75.90106007] ; [59.90106007 44.09893993],0
n2,1,0.468136,0.526373,[49 21] ; [24 14],[47.31481481 22.68518519] ; [25.68518519 12.31481481],0
s1,1,0.491213,0.473869,[  8 170] ; [  3 102],[  6.91872792 171.08127208] ; [  4.08127208 100.91872792],0
a7,1,0.517755,0.418363,[109  71] ; [67 37],[111.54929577  68.45070423] ; [64.45070423 39.54929577],0
v2,1,0.520873,0.412164,[76 95] ; [48 51],[78.53333333 92.46666667] ; [45.46666667 53.53333333],0
n1,1,0.527898,0.398436,[26 43] ; [12 26],[24.5046729 44.4953271] ; [13.4953271 24.5046729],0
d1,1,0.56067,0.338545,[84 97] ; [45 60],[81.63986014 99.36013986] ; [47.36013986 57.63986014],0
b1,1,0.565156,0.330855,[ 73 108] ; [46 59],[ 75.31118881 105.68881119] ; [43.68881119 61.31118881],0
u4,1,0.62453,0.239551,[  3 178] ; [  1 104],[  2.53146853 178.46853147] ; [  1.46853147 103.53146853],0
b2,1,0.630776,0.231009,[42 67] ; [18 34],[40.62111801 68.37888199] ; [19.37888199 32.62111801],0
b3,1,0.630776,0.231009,[42 67] ; [18 34],[40.62111801 68.37888199] ; [19.37888199 32.62111801],0
p7,1,0.693417,0.155412,[ 59 116] ; [33 72],[ 57.5 117.5] ; [34.5 70.5],0
r1,1,0.705637,0.142674,[123  57] ; [74 31],[124.42105263  55.57894737] ; [72.57894737 32.42105263],0
p3,1,0.758374,0.094628,[ 32 148] ; [17 87],[ 31.05633803 148.94366197] ; [17.94366197 86.05633803],0
a4,1,0.802077,0.062831,[ 73 107] ; [41 64],[ 72. 108.] ; [42. 63.],0
b4,1,0.876687,0.024078,[112  69] ; [64 41],[111.38461538  69.61538462] ; [64.61538462 40.38461538],0
r4,1,0.881396,0.022261,[133  48] ; [78 27],[133.53496503  47.46503497] ; [77.46503497 27.53496503],0
b5,1,0.902934,0.014873,[109  72] ; [64 41],[109.48601399  71.51398601] ; [63.51398601 41.48601399],0
r2,1,0.920302,0.010011,[159  20] ; [91 11],[159.25266904  19.74733096] ; [90.74733096 11.25266904],0
d5,1,0.92653,0.008503,[129  51] ; [74 30],[128.66197183  51.33802817] ; [74.33802817 29.66197183],0
p6,1,0.950991,0.003778,[ 24 156] ; [14 89],[ 24.16961131 155.83038869] ; [13.83038869 89.16961131],0
a3,1,0.967821,0.001627,[119  61] ; [69 35],[119.15492958  60.84507042] ; [68.84507042 35.15492958],0
p2,1,0.968638,0.001546,[105  75] ; [61 44],[104.84210526  75.15789474] ; [61.15789474 43.84210526],0
s5,1,0.975003,0.000982,[ 38 138] ; [21 77],[ 37.89781022 138.10218978] ; [21.10218978 76.89781022],0
