Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,104.018697,[ 43 135] ; [248 102],[98.10227273 79.89772727] ; [192.89772727 157.10227273],1
p6,1,0.0,59.911534,[ 33 142] ; [189 159],[ 74.28298279 100.71701721] ; [147.71701721 200.28298279],1
p8,1,0.0,33.084093,[ 66 110] ; [222 125],[96.91778203 79.08221797] ; [191.08221797 155.91778203],1
p7,1,2e-06,22.81213,[91 78] ; [258  87],[114.74902724  54.25097276] ; [234.25097276 110.74902724],1
n5,1,2e-06,22.509751,[119  58] ; [296  52],[139.91428571  37.08571429] ; [275.08571429  72.91428571],1
p2,1,1.1e-05,19.28431,[139  39] ; [319  29],[154.98859316  23.01140684] ; [303.01140684  44.98859316],1
p5,1,1.3e-05,19.022904,[  9 168] ; [ 67 281],[ 25.62285714 151.37714286] ; [ 50.37714286 297.62285714],1
n4,1,2.4e-05,17.861422,[123  55] ; [296  53],[141.52182163  36.47817837] ; [277.47817837  71.52182163],1
d1,1,7.5e-05,15.674633,[89 90] ; [236 114],[109.97164461  69.02835539] ; [215.02835539 134.97164461],1
d2,1,0.000373,12.662045,[ 69 109] ; [193 157],[88.32575758 89.67424242] ; [173.67424242 176.32575758],1
d3,1,0.000496,12.128811,[110  68] ; [267  83],[127.09469697  50.90530303] ; [249.90530303 100.09469697],1
s7,1,0.003297,8.635503,[97 82] ; [223 108],[112.31372549  66.68627451] ; [207.68627451 123.31372549],0
a4,1,0.005332,7.763151,[ 69 109] ; [180 169],[84.10246679 93.89753321] ; [164.89753321 184.10246679],0
a5,1,0.009818,6.667565,[127  52] ; [283  67],[138.73345936  40.26654064] ; [271.26654064  78.73345936],0
d4,1,0.01174,6.349705,[140  38] ; [304  45],[149.9658444  28.0341556] ; [294.0341556  54.9658444],0
n6,1,0.01484,5.935305,[146  31] ; [313  35],[154.74857143  22.25142857] ; [304.25142857  43.74857143],0
u1,1,0.016227,5.778109,[ 26 153] ; [ 82 268],[ 36.54442344 142.45557656] ; [ 71.45557656 278.54442344],0
d5,1,0.017064,5.689775,[139  39] ; [301  48],[148.61480076  29.38519924] ; [291.38519924  57.61480076],0
r4,1,0.019561,5.450664,[160  19] ; [332  18],[166.48015123  12.51984877] ; [325.51984877  24.48015123],0
s2,1,0.025486,4.99055,[106  71] ; [243 106],[117.4391635  59.5608365] ; [231.5608365 117.4391635],0
b1,1,0.029812,4.720118,[ 51 128] ; [133 217],[ 62.26086957 116.73913043] ; [121.73913043 228.26086957],0
a3,1,0.042905,4.099145,[121  56] ; [268  82],[130.65085389  46.34914611] ; [258.34914611  91.65085389],0
n2,1,0.04597,3.982684,[46  8] ; [46 20],[41.4 12.6] ; [50.6 15.4],0
p10,1,0.049138,3.870625,[158  20] ; [326  22],[163.78707224  14.21292776] ; [320.21292776  27.78707224],0
s8,1,0.064031,3.429761,[94 85] ; [212 136],[103.93548387  75.06451613] ; [202.06451613 145.93548387],0
a2,1,0.068806,3.311269,[ 38 141] ; [100 250],[ 46.69565217 132.30434783] ; [ 91.30434783 258.69565217],0
s5,1,0.071005,3.259628,[ 68 104] ; [163 177],[77.6015625 94.3984375] ; [153.3984375 186.6015625],0
u2,1,0.089295,2.887034,[30 26] ; [55 26],[34.74452555 21.25547445] ; [50.25547445 30.74452555],0
v1,1,0.118099,2.442353,[93 78] ; [210 131],[101.19726562  69.80273438] ; [201.80273438 139.19726562],0
b5,1,0.129613,2.29713,[118  61] ; [207 143],[109.97164461  69.02835539] ; [215.02835539 134.97164461],0
u3,1,0.143066,2.144666,[31 27] ; [52 27],[35.13868613 22.86131387] ; [47.86131387 31.13868613],0
p1,1,0.166002,1.918686,[ 12 167] ; [ 36 311],[ 16.33460076 162.66539924] ; [ 31.66539924 315.33460076],0
r1,1,0.174944,1.840062,[142  36] ; [294  54],[147.54372624  30.45627376] ; [288.45627376  59.54372624],0
p12,1,0.17832,1.811566,[ 16 163] ; [ 45 304],[ 20.67992424 158.32007576] ; [ 40.32007576 308.67992424],0
s3,1,0.252522,1.309297,[129  46] ; [239 108],[123.37164751  51.62835249] ; [244.62835249 102.37164751],0
a1,1,0.256167,1.289355,[  7 172] ; [ 22 328],[  9.81285444 169.18714556] ; [ 19.18714556 330.81285444],0
v3,1,0.27884,1.172735,[ 64 109] ; [141 195],[ 69.67583497 103.32416503] ; [135.32416503 200.67583497],0
a7,1,0.313637,1.015297,[126  53] ; [260  89],[130.85984848  48.14015152] ; [255.14015152  93.85984848],0
r3,1,0.330158,0.948279,[170   8] ; [339  10],[171.92030361   6.07969639] ; [337.07969639  11.92030361],0
v2,1,0.350464,0.871775,[92 73] ; [205 136],[96.84782609 68.15217391] ; [200.15217391 140.84782609],0
u4,1,0.361224,0.833634,[  4 175] ; [ 13 337],[  5.75236295 173.24763705] ; [ 11.24763705 338.75236295],0
p11,1,0.442774,0.589083,[144  35] ; [291  59],[147.19281664  31.80718336] ; [287.80718336  62.19281664],0
v4,1,0.457077,0.553044,[173   4] ; [337  12],[171.61596958   5.38403042] ; [338.38403042  10.61596958],0
r2,1,0.521541,0.410845,[169   6] ; [330  16],[167.61036468   7.38963532] ; [331.38963532  14.61036468],0
s4,1,0.529565,0.395226,[ 40 137] ; [ 70 276],[ 37.22753346 139.77246654] ; [ 72.77246654 273.22753346],0
n1,1,0.576646,0.311688,[21 33] ; [29 37],[22.5 31.5] ; [27.5 38.5],0
a8,1,0.746727,0.104302,[ 25 138] ; [ 46 277],[ 23.8127572 139.1872428] ; [ 47.1872428 275.8127572],0
s1,1,0.769071,0.086195,[  7 169] ; [ 12 334],[  6.40613027 169.59386973] ; [ 12.59386973 333.40613027],0
b2,1,0.819659,0.051977,[36 61] ; [ 85 136],[36.90880503 60.09119497] ; [ 84.09119497 136.90880503],0
b3,1,0.819659,0.051977,[36 61] ; [ 85 136],[36.90880503 60.09119497] ; [ 84.09119497 136.90880503],0
a6,1,0.906098,0.013915,[122  55] ; [243 107],[122.59013283  54.40986717] ; [242.40986717 107.59013283],0
b4,1,0.914785,0.01145,[105  74] ; [207 143],[105.57277883  73.42722117] ; [206.42722117 143.57277883],0
n3,1,0.991727,0.000108,[39 15] ; [47 18],[39.02521008 14.97478992] ; [46.97478992 18.02521008],0
