Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,39.37619,[115  33] ; [29 52],[93.06550218 54.93449782] ; [50.93449782 30.06550218],1
p11,1,0.25827,1.278008,[104  44] ; [51 30],[100.17467249  47.82532751] ; [54.82532751 26.17467249],0
s5,1,0.280605,1.164159,[ 38 104] ; [16 63],[ 34.69683258 107.30316742] ; [19.30316742 59.69683258],0
d3,1,0.296287,1.090833,[50 96] ; [33 47],[53.61946903 92.38053097] ; [29.38053097 50.61946903],0
p3,1,0.315962,1.005589,[57 90] ; [26 55],[53.51315789 93.48684211] ; [29.48684211 51.51315789],0
p7,1,0.324096,0.972345,[81 63] ; [39 40],[77.48878924 66.51121076] ; [42.51121076 36.48878924],0
s3,1,0.375014,0.786983,[70 76] ; [33 46],[66.83555556 79.16444444] ; [36.16444444 42.83555556],0
p1,1,0.379313,0.772928,[ 12 134] ; [ 4 75],[ 10.38222222 135.61777778] ; [ 5.61777778 73.38222222],0
s4,1,0.407312,0.686633,[ 30 116] ; [13 68],[ 27.65638767 118.34361233] ; [15.34361233 65.65638767],0
v2,1,0.447209,0.577715,[48 91] ; [23 55],[45.47926267 93.52073733] ; [25.52073733 52.47926267],0
d5,1,0.462182,0.540606,[76 72] ; [37 43],[73.35087719 74.64912281] ; [39.64912281 40.35087719],0
b3,1,0.465978,0.531497,[22 51] ; [10 32],[20.31304348 52.68695652] ; [11.68695652 30.31304348],0
b2,1,0.465978,0.531497,[22 51] ; [10 32],[20.31304348 52.68695652] ; [11.68695652 30.31304348],0
s8,1,0.47713,0.505415,[ 37 110] ; [17 64],[ 34.81578947 112.18421053] ; [19.18421053 61.81578947],0
n3,1,0.498983,0.457099,[33 17] ; [17  6],[34.24657534 15.75342466] ; [15.75342466  7.24657534],0
a8,1,0.532967,0.38873,[ 17 123] ; [ 7 68],[ 15.62790698 124.37209302] ; [ 8.37209302 66.62790698],0
r2,1,0.588134,0.293267,[120  28] ; [68 13],[121.50218341  26.49781659] ; [66.49781659 14.50218341],0
u3,1,0.590467,0.289616,[30 46] ; [17 21],[31.33333333 44.66666667] ; [15.66666667 22.33333333],0
a6,1,0.609624,0.260723,[85 62] ; [44 37],[83.17105263 63.82894737] ; [45.82894737 35.17105263],0
a2,1,0.702343,0.146046,[  5 143] ; [ 2 79],[  4.52401747 143.47598253] ; [ 2.47598253 78.52401747],0
a1,1,0.716405,0.131964,[  7 141] ; [ 3 78],[  6.4628821 141.5371179] ; [ 3.5371179 77.4628821],0
b5,1,0.727081,0.121809,[75 73] ; [43 38],[76.26200873 71.73799127] ; [41.73799127 39.26200873],0
s1,1,0.762423,0.091385,[  6 141] ; [ 4 77],[  6.44736842 140.55263158] ; [ 3.55263158 77.44736842],0
r1,1,0.804014,0.061581,[92 56] ; [49 32],[91.12663755 56.87336245] ; [49.87336245 31.12663755],0
v4,1,0.828939,0.046683,[128  20] ; [70 10],[128.52631579  19.47368421] ; [69.47368421 10.52631579],0
a3,1,0.850888,0.035338,[72 74] ; [41 40],[72.6784141 73.3215859] ; [40.3215859 40.6784141],0
s2,1,0.88865,0.019603,[54 93] ; [29 52],[53.51315789 93.48684211] ; [29.48684211 51.51315789],0
u2,1,0.890908,0.018812,[36 40] ; [19 20],[36.34782609 39.65217391] ; [18.65217391 20.34782609],0
r4,1,0.95881,0.002667,[111  37] ; [61 20],[111.16157205  36.83842795] ; [60.83842795 20.16157205],0
p2,1,0.977317,0.000808,[105  42] ; [57 23],[104.90748899  42.09251101] ; [57.09251101 22.90748899],0
