Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,49.068208,[77 27] ; [ 81 163],[47.2183908 56.7816092] ; [110.7816092 133.2183908],1
v1,1,0.000648,11.632872,[55 50] ; [ 83 168],[40.70224719 64.29775281] ; [ 97.29775281 153.70224719],1
s8,1,0.003976,8.294793,[39 68] ; [ 56 200],[28.00275482 78.99724518] ; [ 66.99724518 189.00275482],0
d1,1,0.007494,7.150615,[62 45] ; [109 147],[50.40495868 56.59504132] ; [120.59504132 135.40495868],0
d2,1,0.014046,6.032392,[53 54] ; [ 91 164],[42.56353591 64.43646409] ; [101.43646409 153.56353591],0
d4,1,0.015007,5.915612,[89 18] ; [181  74],[79.80662983 27.19337017] ; [190.19337017  64.80662983],0
r2,1,0.01907,5.495072,[98  7] ; [212  40],[91.17647059 13.82352941] ; [218.82352941  33.17647059],0
a3,1,0.020442,5.373759,[77 30] ; [150 104],[67.28254848 39.71745152] ; [159.71745152  94.28254848],0
b1,1,0.021191,5.310977,[29 78] ; [102 154],[38.61432507 68.38567493] ; [ 92.38567493 163.61432507],0
r4,1,0.039252,4.249918,[89 18] ; [187  69],[81.3553719 25.6446281] ; [194.6446281  61.3553719],0
r1,1,0.046093,3.978189,[83 24] ; [171  84],[75.07734807 31.92265193] ; [178.92265193  76.07734807],0
b4,1,0.054795,3.688309,[71 36] ; [142 114],[62.78512397 44.21487603] ; [150.21487603 105.78512397],0
d5,1,0.063489,3.443821,[83 24] ; [173  82],[75.66850829 31.33149171] ; [180.33149171  74.66850829],0
s6,1,0.080067,3.06355,[58 47] ; [115 140],[50.45833333 54.54166667] ; [122.54166667 132.45833333],0
n6,1,0.08274,3.010241,[85 22] ; [180  75],[78.32872928 28.67127072] ; [186.67127072  68.32872928],0
s4,1,0.093183,2.81851,[ 7 99] ; [ 32 221],[11.51532033 94.48467967] ; [ 27.48467967 225.51532033],0
n4,1,0.115355,2.479284,[77 29] ; [164  92],[70.56906077 35.43093923] ; [170.43093923  85.56906077],0
p10,1,0.139296,2.185714,[76 29] ; [162  90],[70. 35.] ; [168.  84.],0
r3,1,0.154509,2.027162,[98  9] ; [219  35],[93.95844875 13.04155125] ; [223.04155125  30.95844875],0
s7,1,0.167576,1.904495,[36 64] ; [ 70 176],[30.63583815 69.36416185] ; [ 75.36416185 170.63583815],0
d3,1,0.173248,1.854608,[75 32] ; [159  95],[69.35734072 37.64265928] ; [164.64265928  89.35734072],0
p9,1,0.17703,1.822384,[80 25] ; [172  77],[74.74576271 30.25423729] ; [177.25423729  71.74576271],0
a1,1,0.200274,1.640373,[  7 100] ; [  9 247],[  4.71625344 102.28374656] ; [ 11.28374656 244.71625344],0
v4,1,0.204623,1.609065,[97 10] ; [217  36],[93.32777778 13.67222222] ; [220.67222222  32.32777778],0
n5,1,0.242505,1.36597,[76 30] ; [166  88],[71.25555556 34.74444444] ; [170.74444444  83.25555556],0
a5,1,0.265142,1.24171,[69 38] ; [149 107],[64.25895317 42.74104683] ; [153.74104683 102.25895317],0
u4,1,0.26621,1.236171,[  3 104] ; [  3 253],[  1.76859504 105.23140496] ; [  4.23140496 251.76859504],0
n1,1,0.269164,1.221001,[ 8 22] ; [34 56],[10.5 19.5] ; [31.5 58.5],0
s2,1,0.368433,0.808944,[39 67] ; [ 81 173],[35.33333333 70.66666667] ; [ 84.66666667 169.33333333],0
a4,1,0.378968,0.774048,[42 65] ; [ 87 166],[38.34166667 68.65833333] ; [ 90.65833333 162.34166667],0
p8,1,0.389219,0.741382,[40 65] ; [ 84 168],[36.47058824 68.52941176] ; [ 87.52941176 164.47058824],0
u2,1,0.460195,0.54542,[18 12] ; [55 50],[16.22222222 13.77777778] ; [56.77777778 48.22222222],0
p2,1,0.465429,0.532808,[74 33] ; [186  69],[76.85082873 30.14917127] ; [183.14917127  71.85082873],0
a2,1,0.473268,0.514337,[20 87] ; [ 40 216],[17.68595041 89.31404959] ; [ 42.31404959 213.68595041],0
a7,1,0.572359,0.318751,[75 32] ; [171  84],[72.71270718 34.28729282] ; [173.28729282  81.71270718],0
p6,1,0.577644,0.31006,[23 83] ; [ 48 203],[21.08123249 84.91876751] ; [ 49.91876751 201.08123249],0
s1,1,0.585253,0.297819,[ 5 99] ; [  9 243],[ 4.08988764 99.91011236] ; [  9.91011236 242.08988764],0
p11,1,0.592789,0.28601,[77 30] ; [177  79],[74.87052342 32.12947658] ; [179.12947658  76.87052342],0
n3,1,0.743971,0.106667,[18 12] ; [57 33],[18.75 11.25] ; [56.25 33.75],0
b5,1,0.805311,0.060752,[70 37] ; [164  92],[68.97520661 38.02479339] ; [165.02479339  90.97520661],0
u1,1,0.851341,0.035122,[12 95] ; [ 27 229],[11.49586777 95.50413223] ; [ 27.50413223 228.49586777],0
p5,1,0.861395,0.030485,[  3 104] ; [  8 246],[  3.26038781 103.73961219] ; [  7.73961219 246.26038781],0
s3,1,0.864195,0.029253,[44 59] ; [106 148],[43.27731092 59.72268908] ; [106.72268908 147.27731092],0
a8,1,0.87291,0.025588,[13 84] ; [ 31 212],[12.55294118 84.44705882] ; [ 31.44705882 211.55294118],0
u3,1,0.905282,0.014159,[14 15] ; [52 53],[14.28358209 14.71641791] ; [51.71641791 53.28358209],0
a6,1,0.916328,0.011038,[70 37] ; [166  90],[69.56473829 37.43526171] ; [166.43526171  89.56473829],0
p1,1,0.934241,0.006808,[  4 103] ; [ 10 245],[  4.13812155 102.86187845] ; [  9.86187845 245.13812155],0
p12,1,0.959185,0.002619,[  2 104] ; [  5 249],[  2.06111111 103.93888889] ; [  4.93888889 249.06111111],0
p4,1,0.96368,0.002074,[34 70] ; [ 84 171],[34.18384401 69.81615599] ; [ 83.81615599 171.18384401],0
b3,1,0.972424,0.001195,[19 45] ; [41 96],[19.10447761 44.89552239] ; [40.89552239 96.10447761],0
b2,1,0.972424,0.001195,[19 45] ; [41 96],[19.10447761 44.89552239] ; [40.89552239 96.10447761],0
p7,1,0.991928,0.000102,[45 57] ; [110 139],[45.04273504 56.95726496] ; [109.95726496 139.04273504],0
n2,1,0.997062,1.4e-05,[21 10] ; [61 29],[21.00826446  9.99173554] ; [60.99173554 29.00826446],0
