Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,46.324625,[ 66 115] ; [71 17],[92.18215613 88.81784387] ; [44.81784387 43.18215613],1
s8,1,0.000928,10.966391,[ 54 138] ; [43 46],[ 66.27758007 125.72241993] ; [30.72241993 58.27758007],1
a4,1,0.001221,10.45801,[ 59 134] ; [45 44],[ 71.17730496 121.82269504] ; [32.82269504 56.17730496],0
p3,1,0.003902,8.328682,[ 35 158] ; [30 59],[ 44.4858156 148.5141844] ; [20.5141844 68.4858156],0
d4,1,0.008515,6.921796,[141  51] ; [77 11],[149.48571429  42.51428571] ; [68.51428571 19.48571429],0
d1,1,0.013112,6.153877,[ 80 113] ; [51 38],[ 89.65602837 103.34397163] ; [41.34397163 47.65602837],0
v1,1,0.01865,5.534083,[ 76 109] ; [49 38],[85.01838235 99.98161765] ; [39.98161765 47.01838235],0
s7,1,0.022346,5.218627,[ 61 126] ; [40 45],[ 69.4375 117.5625] ; [31.5625 53.4375],0
a5,1,0.028935,4.77148,[115  78] ; [65 24],[123.19148936  69.80851064] ; [56.80851064 32.19148936],0
v4,1,0.030506,4.68054,[175  14] ; [88  1],[178.80215827  10.19784173] ; [84.19784173  4.80215827],0
n4,1,0.032067,4.594894,[122  70] ; [68 21],[129.82206406  62.17793594] ; [60.17793594 28.82206406],0
r2,1,0.037525,4.326447,[172  17] ; [87  2],[176.08273381  12.91726619] ; [82.91726619  6.08273381],0
n3,1,0.041342,4.161961,[42 20] ; [19  2],[45.56626506 16.43373494] ; [15.43373494  5.56626506],0
p10,1,0.047523,3.926771,[140  51] ; [74 14],[146.50179211  44.49820789] ; [67.49820789 20.50179211],0
n6,1,0.04887,3.879815,[145  45] ; [77 12],[151.1827957  38.8172043] ; [70.8172043 18.1827957],0
s2,1,0.075346,3.162539,[ 75 116] ; [45 44],[ 81.85714286 109.14285714] ; [38.14285714 50.85714286],0
b4,1,0.088931,2.893617,[105  88] ; [58 31],[111.55673759  81.44326241] ; [51.44326241 37.55673759],0
p1,1,0.098145,2.735431,[  5 186] ; [ 6 83],[  7.50357143 183.49642857] ; [ 3.49642857 85.50357143],0
r4,1,0.103274,2.654247,[159  34] ; [80  9],[163.57092199  29.42907801] ; [75.42907801 13.57092199],0
p9,1,0.158002,1.993249,[152  37] ; [76 11],[156.13043478  32.86956522] ; [71.86956522 15.13043478],0
d3,1,0.165779,1.920708,[110  81] ; [59 30],[115.28214286  75.71785714] ; [53.71785714 35.28214286],0
s6,1,0.185175,1.755593,[104  86] ; [55 32],[109.06137184  80.93862816] ; [49.93862816 37.06137184],0
d2,1,0.199081,1.649105,[ 70 123] ; [39 49],[ 74.86476868 118.13523132] ; [34.13523132 53.86476868],0
a3,1,0.215575,1.533584,[123  69] ; [63 25],[127.54285714  64.45714286] ; [58.45714286 29.54285714],0
d5,1,0.250858,1.318521,[141  51] ; [71 18],[144.85409253  47.14590747] ; [67.14590747 21.85409253],0
n5,1,0.251495,1.314982,[119  71] ; [62 27],[123.26164875  66.73835125] ; [57.73835125 31.26164875],0
a1,1,0.254922,1.296128,[  4 189] ; [ 4 85],[  5.4751773 187.5248227] ; [ 2.5248227 86.4751773],0
p7,1,0.261631,1.260106,[98 88] ; [51 34],[102.26568266  83.73431734] ; [46.73431734 38.26568266],0
p11,1,0.269734,1.218101,[147  46] ; [73 16],[150.56737589  42.43262411] ; [69.43262411 19.56737589],0
s3,1,0.281829,1.15825,[98 94] ; [51 37],[102.17142857  89.82857143] ; [46.82857143 41.17142857],0
s5,1,0.322054,0.980586,[ 56 133] ; [20 64],[ 52.61538462 136.38461538] ; [23.38461538 60.61538462],0
a2,1,0.331037,0.944837,[ 30 163] ; [18 71],[ 32.85106383 160.14893617] ; [15.14893617 73.85106383],0
u1,1,0.371842,0.797501,[ 21 172] ; [13 76],[ 23.26950355 169.73049645] ; [10.73049645 78.26950355],0
n1,1,0.413381,0.669056,[20 42] ; [ 4 14],[18.6 43.4] ; [ 5.4 12.6],0
a8,1,0.422857,0.642362,[ 24 154] ; [14 67],[ 26.11583012 151.88416988] ; [11.88416988 69.11583012],0
p8,1,0.504675,0.445092,[ 72 117] ; [36 49],[ 74.49635036 114.50364964] ; [33.50364964 51.49635036],0
r1,1,0.564995,0.331129,[142  49] ; [69 20],[143.93214286  47.06785714] ; [67.06785714 21.93214286],0
p6,1,0.577289,0.310637,[ 34 154] ; [18 68],[ 35.67883212 152.32116788] ; [16.32116788 69.67883212],0
a7,1,0.585738,0.29705,[129  63] ; [62 26],[130.97142857  61.02857143] ; [60.02857143 27.97142857],0
u2,1,0.650993,0.204651,[35 34] ; [14 11],[35.96808511 33.03191489] ; [13.03191489 11.96808511],0
s1,1,0.66237,0.190657,[  3 188] ; [ 2 84],[  3.44765343 187.55234657] ; [ 1.55234657 84.44765343],0
b1,1,0.712712,0.135584,[ 65 128] ; [28 61],[ 63.64893617 129.35106383] ; [29.35106383 59.64893617],0
s4,1,0.728132,0.120834,[ 31 160] ; [13 76],[ 30.01428571 160.98571429] ; [13.98571429 75.01428571],0
p12,1,0.731883,0.11739,[  7 183] ; [ 4 84],[  7.51798561 182.48201439] ; [ 3.48201439 84.51798561],0
u3,1,0.737621,0.112228,[35 35] ; [12 14],[34.27083333 35.72916667] ; [12.72916667 13.27083333],0
b5,1,0.750692,0.10095,[122  71] ; [58 31],[123.19148936  69.80851064] ; [56.80851064 32.19148936],0
a6,1,0.854353,0.033697,[125  68] ; [56 32],[124.31672598  68.68327402] ; [56.68327402 31.31672598],0
b2,1,0.910718,0.012574,[36 63] ; [17 31],[35.69387755 63.30612245] ; [17.30612245 30.69387755],0
b3,1,0.910718,0.012574,[36 63] ; [17 31],[35.69387755 63.30612245] ; [17.30612245 30.69387755],0
p5,1,0.913918,0.011685,[  7 186] ; [ 3 86],[  6.84397163 186.15602837] ; [ 3.15602837 85.84397163],0
n2,1,0.942722,0.005162,[46 16] ; [15  5],[46.12195122 15.87804878] ; [14.87804878  5.12195122],0
