Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.043134,[3 5] ; [236  13],[7.43968872 0.56031128] ; [231.56031128  17.43968872],1
r3,1,0.0,28.11754,[5 3] ; [242   6],[7.71875 0.28125] ; [239.28125   8.71875],1
v4,1,0.0,27.992526,[5 3] ; [241   6],[7.71764706 0.28235294] ; [238.28235294   8.71764706],1
n4,1,0.021404,5.293631,[4 4] ; [204  44],[6.5 1.5] ; [201.5  46.5],0
n6,1,0.026356,4.932514,[5 3] ; [218  28],[7.02362205 0.97637795] ; [215.97637795  30.02362205],0
s2,1,0.03745,4.329822,[1 6] ; [132 112],[3.70916335 3.29083665] ; [129.29083665 114.70916335],0
n3,1,0.044431,4.040098,[1 3] ; [33 12],[2.7755102 1.2244898] ; [31.2244898 13.7755102],0
r1,1,0.074988,3.170324,[5 3] ; [212  36],[6.78125 1.21875] ; [210.21875  37.78125],0
p3,1,0.07763,3.113827,[2 6] ; [139 107],[4.44094488 3.55905512] ; [136.55905512 109.44094488],0
p7,1,0.089144,2.889755,[3 5] ; [159  80],[5.24696356 2.75303644] ; [156.75303644  82.24696356],0
a3,1,0.09191,2.840605,[4 4] ; [188  59],[6.02352941 1.97647059] ; [185.97647059  61.02352941],0
s3,1,0.136531,2.216629,[2 5] ; [136 103],[3.92682927 3.07317073] ; [134.07317073 104.92682927],0
s7,1,0.164143,1.935638,[5 1] ; [127 105],[3.32773109 2.67226891] ; [128.67226891 103.32773109],0
n2,1,0.215695,1.532783,[2 2] ; [35 10],[3.02040816 0.97959184] ; [33.97959184 11.02040816],0
a5,1,0.336349,0.924299,[5 3] ; [192  57],[6.13229572 1.86770428] ; [190.86770428  58.13229572],0
b1,1,0.366851,0.814303,[4 4] ; [ 86 163],[2.80155642 5.19844358] ; [ 87.19844358 161.80155642],0
b5,1,0.366851,0.814303,[4 4] ; [163  86],[5.19844358 2.80155642] ; [161.80155642  87.19844358],0
u1,1,0.409868,0.679183,[1 7] ; [ 63 186],[1.9922179 6.0077821] ; [ 62.0077821 186.9922179],0
s8,1,0.424214,0.638611,[5 3] ; [117 126],[3.88844622 4.11155378] ; [118.11155378 124.88844622],0
p12,1,0.441912,0.591313,[2 6] ; [ 37 209],[1.22834646 6.77165354] ; [ 37.77165354 208.22834646],0
s5,1,0.461223,0.542924,[2 6] ; [ 90 148],[2.99186992 5.00813008] ; [ 89.00813008 148.99186992],0
p4,1,0.492045,0.472051,[6 2] ; [154  90],[5.07936508 2.92063492] ; [154.92063492  89.07936508],0
p2,1,0.532252,0.39009,[6 2] ; [206  41],[6.65098039 1.34901961] ; [205.34901961  41.65098039],0
u2,1,0.593803,0.284444,[3 1] ; [37 23],[2.5 1.5] ; [37.5 22.5],0
p11,1,0.5967,0.280001,[7 1] ; [199  50],[6.41245136 1.58754864] ; [199.58754864  49.41245136],0
b2,1,0.600991,0.273504,[1 3] ; [59 97],[1.5 2.5] ; [58.5 97.5],0
b3,1,0.600991,0.273504,[1 3] ; [59 97],[1.5 2.5] ; [58.5 97.5],0
p8,1,0.627062,0.236066,[4 4] ; [143 101],[4.66666667 3.33333333] ; [142.33333333 101.66666667],0
u3,1,0.637745,0.221704,[3 1] ; [38 22],[2.5625 1.4375] ; [38.4375 21.5625],0
d3,1,0.645403,0.211745,[7 1] ; [201  47],[6.5 1.5] ; [201.5  46.5],0
s6,1,0.694552,0.154202,[5 3] ; [165  74],[5.50607287 2.49392713] ; [164.49392713  74.50607287],0
d1,1,0.749112,0.102278,[5 3] ; [169  80],[5.41634241 2.58365759] ; [168.58365759  80.41634241],0
v2,1,0.767187,0.08765,[6 1] ; [200  46],[5.69960474 1.30039526] ; [200.30039526  45.69960474],0
p5,1,0.779506,0.078379,[1 7] ; [ 40 207],[1.28627451 6.71372549] ; [ 39.71372549 207.28627451],0
n5,1,0.787966,0.072336,[6 2] ; [195  52],[6.30588235 1.69411765] ; [194.69411765  52.30588235],0
v1,1,0.812141,0.056485,[5 3] ; [165  83],[5.3125 2.6875] ; [164.6875  83.3125],0
d2,1,0.812286,0.056396,[4 4] ; [134 113],[4.32941176 3.67058824] ; [133.67058824 113.32941176],0
d4,1,0.826913,0.047813,[7 1] ; [210  38],[6.78125 1.21875] ; [210.21875  37.78125],0
a2,1,0.843563,0.038943,[3 5] ; [ 85 164],[2.73929961 5.26070039] ; [ 85.26070039 163.73929961],0
a6,1,0.855112,0.033343,[6 2] ; [192  55],[6.21176471 1.78823529] ; [191.78823529  55.21176471],0
b4,1,0.899997,0.015792,[5 3] ; [161  88],[5.16731518 2.83268482] ; [160.83268482  88.16731518],0
p10,1,0.952545,0.003542,[6 1] ; [208  37],[5.94444444 1.05555556] ; [208.05555556  36.94444444],0
a8,1,0.96905,0.001505,[1 6] ; [ 32 184],[1.03587444 5.96412556] ; [ 31.96412556 184.03587444],0
p6,1,0.976375,0.000877,[3 5] ; [ 92 150],[3.04 4.96] ; [ 91.96 150.04],0
p9,1,0.982371,0.000488,[6 1] ; [209  34],[6.02 0.98] ; [208.98  34.02],0
a4,1,1.0,0.0,[4 4] ; [124 124],[4. 4.] ; [124. 124.],0
