Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.854145,[71 42] ; [104  12],[86.35371179 26.64628821] ; [88.64628821 27.35371179],1
p4,1,4e-06,21.443465,[64 49] ; [98 18],[79.93886463 33.06113537] ; [82.06113537 33.93886463],1
p8,1,4e-06,21.246542,[52 60] ; [89 28],[68.96069869 43.03930131] ; [72.03930131 44.96069869],1
p10,1,0.00067,11.57012,[93 21] ; [112   5],[101.16883117  12.83116883] ; [103.83116883  13.16883117],1
p9,1,0.002054,9.50067,[95 17] ; [113   4],[101.72925764  10.27074236] ; [106.27074236  10.72925764],0
p3,1,0.002521,9.125393,[59 56] ; [82 34],[70.19480519 44.80519481] ; [70.80519481 45.19480519],0
s2,1,0.012418,6.250137,[72 41] ; [92 25],[80.57391304 32.42608696] ; [83.42608696 33.57391304],0
s7,1,0.012935,6.177949,[69 42] ; [86 25],[77.5 33.5] ; [77.5 33.5],0
p5,1,0.018764,5.523399,[21 94] ; [37 80],[28.75 86.25] ; [29.25 87.75],0
s8,1,0.020614,5.359097,[58 55] ; [77 39],[66.61572052 46.38427948] ; [68.38427948 47.61572052],0
n6,1,0.033314,4.529551,[101  12] ; [112   4],[105.10480349   7.89519651] ; [107.89519651   8.10480349],0
r4,1,0.042325,4.122159,[105  10] ; [114   3],[108.55603448   6.44396552] ; [110.44396552   6.55603448],0
v1,1,0.047915,3.912957,[64 49] ; [81 36],[71.23913043 41.76086957] ; [73.76086957 43.23913043],0
p1,1,0.059951,3.53875,[ 10 104] ; [20 97],[14.80519481 99.19480519] ; [ 15.19480519 101.80519481],0
d3,1,0.073558,3.201792,[76 39] ; [89 27],[82.14285714 32.85714286] ; [82.85714286 33.14285714],0
u3,1,0.09147,2.848314,[10 11] ; [18  7],[12.7826087  8.2173913] ; [15.2173913  9.7826087],0
a1,1,0.105009,2.627777,[  4 111] ; [ 10 107],[  6.93965517 108.06034483] ; [  7.06034483 109.93965517],0
n3,1,0.108686,2.573231,[20  3] ; [14  7],[17.77272727  5.22727273] ; [16.22727273  4.77272727],0
p12,1,0.134312,2.241944,[ 12 103] ; [20 96],[15.93073593 99.06926407] ; [16.06926407 99.93073593],0
s6,1,0.15205,2.05156,[93 19] ; [103  12],[96.70484581 15.29515419] ; [99.29515419 15.70484581],0
n2,1,0.154143,2.030769,[21  1] ; [18  4],[19.5  2.5] ; [19.5  2.5],0
d2,1,0.224554,1.475028,[69 45] ; [61 55],[64.43478261 49.56521739] ; [65.56521739 50.43478261],0
r3,1,0.248505,1.331691,[104   9] ; [111   5],[106.09170306   6.90829694] ; [108.90829694   7.09170306],0
s4,1,0.273749,1.197865,[21 92] ; [28 86],[24.39207048 88.60792952] ; [24.60792952 89.39207048],0
r2,1,0.283026,1.152503,[107   6] ; [114   3],[108.57826087   4.42173913] ; [112.42173913   4.57826087],0
p11,1,0.285346,1.141451,[90 25] ; [98 19],[93.18965517 21.81034483] ; [94.81034483 22.18965517],0
s3,1,0.347263,0.883435,[73 38] ; [83 33],[76.28193833 34.71806167] ; [79.71806167 36.28193833],0
b3,1,0.4635,0.53743,[30 45] ; [34 40],[32.2147651 42.7852349] ; [31.7852349 42.2147651],0
b2,1,0.4635,0.53743,[30 45] ; [34 40],[32.2147651 42.7852349] ; [31.7852349 42.2147651],0
a7,1,0.484177,0.48944,[75 39] ; [82 35],[77.48051948 36.51948052] ; [79.51948052 37.48051948],0
a4,1,0.515282,0.423327,[58 57] ; [64 53],[60.47413793 54.52586207] ; [61.52586207 55.47413793],0
p2,1,0.518796,0.416287,[99 16] ; [104  13],[100.625  14.375] ; [102.375  14.625],0
v3,1,0.559857,0.339951,[55 58] ; [52 64],[52.79912664 60.20087336] ; [54.20087336 61.79912664],0
v2,1,0.56987,0.3229,[70 43] ; [67 48],[67.89912281 45.10087719] ; [69.10087719 45.89912281],0
u2,1,0.570176,0.322389,[ 9 10] ; [14 11],[9.93181818 9.06818182] ; [13.06818182 11.93181818],0
u4,1,0.571318,0.320483,[  1 114] ; [  2 115],[  1.48706897 113.51293103] ; [  1.51293103 115.48706897],0
a8,1,0.577614,0.310108,[18 84] ; [16 92],[16.51428571 85.48571429] ; [17.48571429 90.51428571],0
a6,1,0.581865,0.30323,[76 39] ; [72 43],[74. 41.] ; [74. 41.],0
u1,1,0.589439,0.291222,[26 89] ; [30 87],[27.75862069 87.24137931] ; [28.24137931 88.75862069],0
b5,1,0.591232,0.288425,[64 51] ; [61 56],[61.9612069 53.0387931] ; [63.0387931 53.9612069],0
r1,1,0.633692,0.227087,[99 15] ; [104  13],[100.18181818  13.81818182] ; [102.81818182  14.18181818],0
a3,1,0.641197,0.21718,[94 21] ; [92 24],[92.5974026 22.4025974] ; [93.4025974 22.5974026],0
d1,1,0.710245,0.138032,[74 41] ; [78 39],[75.34482759 39.65517241] ; [76.65517241 40.34482759],0
a2,1,0.725636,0.123157,[32 83] ; [35 82],[33.2112069 81.7887931] ; [33.7887931 83.2112069],0
n5,1,0.743978,0.106661,[104   9] ; [109   8],[104.64782609   8.35217391] ; [108.35217391   8.64782609],0
b1,1,0.806909,0.059739,[49 66] ; [48 69],[48.08189655 66.91810345] ; [48.91810345 68.08189655],0
b4,1,0.81036,0.057582,[69 46] ; [72 45],[69.89224138 45.10775862] ; [71.10775862 45.89224138],0
a5,1,0.814521,0.055036,[95 20] ; [98 19],[95.66810345 19.33189655] ; [97.33189655 19.66810345],0
d4,1,0.867363,0.027892,[99 15] ; [99 16],[98.56768559 15.43231441] ; [99.43231441 15.56768559],0
n1,1,0.886887,0.020233,[11 10] ; [12 10],[11.23255814  9.76744186] ; [11.76744186 10.23255814],0
s1,1,0.932154,0.007248,[  5 106] ; [  5 112],[  4.86842105 106.13157895] ; [  5.13157895 111.86842105],0
v4,1,0.960062,0.002508,[109   4] ; [113   4],[109.06956522   3.93043478] ; [112.93043478   4.06956522],0
d5,1,1.0,0.0,[98 17] ; [98 17],[98. 17.] ; [98. 17.],0
