Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,31.337677,[53  7] ; [33 46],[37.12230216 22.87769784] ; [48.87769784 30.12230216],1
p8,1,0.0,28.582146,[46 14] ; [24 54],[30.43478261 29.56521739] ; [39.56521739 38.43478261],1
p7,1,1e-06,23.384155,[52  8] ; [36 41],[38.54014599 21.45985401] ; [49.45985401 27.54014599],1
p3,1,1.8e-05,18.342947,[44 16] ; [29 50],[31.51079137 28.48920863] ; [41.48920863 37.51079137],1
d1,1,9.6e-05,15.216447,[47 13] ; [36 43],[35.82733813 24.17266187] ; [47.17266187 31.82733813],1
p1,1,0.0007,11.488388,[12 48] ; [ 2 77],[ 6.04316547 53.95683453] ; [ 7.95683453 71.04316547],1
d2,1,0.001108,10.637329,[38 22] ; [28 51],[28.48920863 31.51079137] ; [37.51079137 41.48920863],0
s5,1,0.002282,9.30787,[39 16] ; [32 41],[30.5078125 24.4921875] ; [40.4921875 32.5078125],0
d4,1,0.00397,8.297326,[55  5] ; [57 22],[48.34532374 11.65467626] ; [63.65467626 15.34532374],0
b3,1,0.007189,7.225049,[13 22] ; [ 4 34],[ 8.15068493 26.84931507] ; [ 8.84931507 29.15068493],0
b2,1,0.007189,7.225049,[13 22] ; [ 4 34],[ 8.15068493 26.84931507] ; [ 8.84931507 29.15068493],0
a4,1,0.008134,7.003682,[34 26] ; [27 52],[26.33093525 33.66906475] ; [34.66906475 44.33093525],0
p5,1,0.009851,6.661656,[10 50] ; [ 3 76],[ 5.61151079 54.38848921] ; [ 7.38848921 71.61151079],0
p12,1,0.015562,5.851731,[ 8 52] ; [ 2 76],[ 4.34782609 55.65217391] ; [ 5.65217391 72.34782609],0
s7,1,0.015852,5.819198,[41 17] ; [38 38],[34.19402985 23.80597015] ; [44.80597015 31.19402985],0
s8,1,0.017699,5.625735,[38 22] ; [34 45],[31.07913669 28.92086331] ; [40.92086331 38.07913669],0
p9,1,0.031665,4.616554,[57  3] ; [64 13],[52.99270073  7.00729927] ; [68.00729927  8.99270073],0
p10,1,0.032234,4.585996,[55  5] ; [61 17],[50.43478261  9.56521739] ; [65.56521739 12.43478261],0
p2,1,0.039369,4.244882,[52  8] ; [57 22],[47.05035971 12.94964029] ; [61.94964029 17.05035971],0
n6,1,0.052869,3.748064,[47 12] ; [72  7],[50.87681159  8.12318841] ; [68.12318841 10.87681159],0
a2,1,0.058904,3.567976,[17 43] ; [12 67],[12.51798561 47.48201439] ; [16.48201439 62.51798561],0
u1,1,0.094722,2.792243,[16 44] ; [12 67],[12.08633094 47.91366906] ; [15.91366906 63.08633094],0
d3,1,0.097435,2.747027,[49 10] ; [56 23],[44.89130435 14.10869565] ; [60.10869565 18.89130435],0
a5,1,0.143865,2.136123,[47 13] ; [53 26],[43.16546763 16.83453237] ; [56.83453237 22.16546763],0
p11,1,0.216662,1.526346,[46 14] ; [53 26],[42.73381295 17.26618705] ; [56.26618705 22.73381295],0
s1,1,0.241384,1.372494,[ 4 56] ; [ 2 76],[ 2.60869565 57.39130435] ; [ 3.39130435 74.60869565],0
b4,1,0.244949,1.351884,[40 20] ; [45 34],[36.69064748 23.30935252] ; [48.30935252 30.69064748],0
n2,1,0.281695,1.158895,[8 3] ; [21  3],[9.11428571 1.88571429] ; [19.88571429  4.11428571],0
b1,1,0.307178,1.042769,[24 36] ; [25 54],[21.15107914 38.84892086] ; [27.84892086 51.15107914],0
s6,1,0.344437,0.893845,[52  6] ; [63 12],[50.15037594  7.84962406] ; [64.84962406 10.15037594],0
n1,1,0.345976,0.888162,[5 6] ; [ 7 17],[3.77142857 7.22857143] ; [ 8.22857143 15.77142857],0
u2,1,0.349889,0.873859,[9 8] ; [10 16],[7.51162791 9.48837209] ; [11.48837209 14.51162791],0
r3,1,0.397295,0.716499,[57  2] ; [78  1],[57.7173913  1.2826087] ; [77.2826087  1.7173913],0
n4,1,0.407593,0.685812,[42 18] ; [50 29],[39.71223022 20.28776978] ; [52.28776978 26.71223022],0
v4,1,0.412704,0.670997,[58  2] ; [77  1],[58.69565217  1.30434783] ; [76.30434783  1.69565217],0
d5,1,0.450666,0.568975,[50  9] ; [63 16],[48.3115942 10.6884058] ; [64.6884058 14.3115942],0
n5,1,0.463141,0.538294,[43 17] ; [52 27],[41.00719424 18.99280576] ; [53.99280576 25.00719424],0
n3,1,0.466479,0.530303,[8 3] ; [20  4],[8.8 2.2] ; [19.2  4.8],0
s3,1,0.486164,0.485006,[42 18] ; [58 19],[43.79562044 16.20437956] ; [56.20437956 20.79562044],0
r1,1,0.537853,0.379534,[51  9] ; [64 15],[49.64028777 10.35971223] ; [65.35971223 13.64028777],0
u3,1,0.542672,0.37061,[12  5] ; [16 10],[11.06976744  5.93023256] ; [16.93023256  9.06976744],0
a3,1,0.563012,0.334515,[43 17] ; [53 26],[41.43884892 18.56115108] ; [54.56115108 24.43884892],0
v1,1,0.605712,0.266466,[31 28] ; [38 41],[29.5 29.5] ; [39.5 39.5],0
s2,1,0.64517,0.212044,[44 16] ; [53 23],[42.79411765 17.20588235] ; [54.20588235 21.79411765],0
a6,1,0.679907,0.170231,[40 20] ; [50 29],[38.84892086 21.15107914] ; [51.15107914 27.84892086],0
a7,1,0.696379,0.152267,[40 19] ; [56 23],[41.04347826 17.95652174] ; [54.95652174 24.04347826],0
a1,1,0.779454,0.078417,[ 2 58] ; [ 2 77],[ 1.72661871 58.27338129] ; [ 2.27338129 76.72661871],0
b5,1,0.808275,0.05888,[36 24] ; [49 30],[36.69064748 23.30935252] ; [48.30935252 30.69064748],0
v3,1,0.859577,0.031298,[18 40] ; [25 52],[18.47407407 39.52592593] ; [24.52592593 52.47407407],0
v2,1,0.860776,0.030761,[28 30] ; [36 41],[27.4962963 30.5037037] ; [36.5037037 40.4962963],0
a8,1,0.926967,0.008402,[ 3 54] ; [ 4 67],[ 3.1171875 53.8828125] ; [ 3.8828125 67.1171875],0
