Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,104.959652,[117  17] ; [ 47 120],[73.00996678 60.99003322] ; [90.99003322 76.00996678],1
s7,1,0.0,72.383802,[96 33] ; [ 38 120],[60.22996516 68.77003484] ; [73.77003484 84.22996516],1
s6,1,0.0,56.09794,[113  21] ; [68 95],[81.66329966 52.33670034] ; [99.33670034 63.66329966],1
s8,1,0.0,30.450072,[72 64] ; [ 37 129],[49.08609272 86.91390728] ; [ 59.91390728 106.08609272],1
p2,1,3.7e-05,17.026873,[116  19] ; [108  58],[100.46511628  34.53488372] ; [123.53488372  42.46511628],1
r1,1,0.000148,14.393263,[113  23] ; [106  61],[98.2970297 37.7029703] ; [120.7029703  46.2970297],1
p6,1,0.000166,14.186125,[56 79] ; [ 35 129],[41.08695652 93.91304348] ; [ 49.91304348 114.08695652],1
r3,1,0.000188,13.951073,[128   7] ; [133  33],[117.05980066  17.94019934] ; [143.94019934  22.05980066],1
p4,1,0.000398,12.542556,[85 50] ; [70 95],[69.75 65.25] ; [85.25 79.75],1
s5,1,0.000909,11.00448,[50 82] ; [ 33 129],[37.26530612 94.73469388] ; [ 45.73469388 116.26530612],1
p7,1,0.00123,10.444067,[86 46] ; [76 88],[72.24324324 59.75675676] ; [89.75675676 74.24324324],0
r4,1,0.003224,8.676415,[120  16] ; [125  42],[109.9669967  26.0330033] ; [135.0330033  31.9669967],0
s4,1,0.003408,8.575041,[33 99] ; [ 20 147],[ 23.39799331 108.60200669] ; [ 29.60200669 137.39799331],0
v4,1,0.003565,8.492883,[129   7] ; [140  26],[121.13907285  14.86092715] ; [147.86092715  18.13907285],0
r2,1,0.003596,8.477351,[128   7] ; [139  26],[120.15  14.85] ; [146.85  18.15],0
p10,1,0.004924,7.907244,[110  25] ; [110  54],[99.33110368 35.66889632] ; [120.66889632  43.33110368],0
u3,1,0.005311,7.770434,[23 13] ; [24 44],[16.26923077 19.73076923] ; [30.73076923 37.26923077],0
a7,1,0.005549,7.691066,[101  34] ; [99 67],[89.70099668 45.29900332] ; [110.29900332  55.70099668],0
d1,1,0.005628,7.665819,[82 54] ; [74 93],[70.01980198 65.98019802] ; [85.98019802 81.01980198],0
u1,1,0.007173,7.229039,[ 29 107] ; [ 17 150],[ 20.64686469 115.35313531] ; [ 25.35313531 141.64686469],0
n6,1,0.007265,7.206153,[124  12] ; [133  33],[115.73509934  20.26490066] ; [141.26490066  24.73509934],0
p9,1,0.007292,7.199552,[112  21] ; [115  47],[102.34237288  30.65762712] ; [124.65762712  37.34237288],0
d4,1,0.008369,6.952696,[109  25] ; [112  53],[99.04347826 34.95652174] ; [121.95652174  43.04347826],0
a3,1,0.0085,6.925003,[100  35] ; [99 67],[89.25249169 45.74750831] ; [109.74750831  56.25249169],0
p3,1,0.010952,6.47317,[66 68] ; [ 58 109],[55.20265781 78.79734219] ; [68.79734219 98.20265781],0
p11,1,0.02207,5.240259,[108  28] ; [113  54],[99.19471947 36.80528053] ; [121.80528053  45.19471947],0
p8,1,0.033256,4.532552,[70 64] ; [65 98],[60.90909091 73.09090909] ; [74.09090909 88.90909091],0
d5,1,0.056776,3.629155,[109  26] ; [119  48],[101.9205298  33.0794702] ; [126.0794702  40.9205298],0
d2,1,0.083694,2.991657,[72 63] ; [71 93],[64.56521739 70.43478261] ; [78.43478261 85.56521739],0
a2,1,0.099003,2.72153,[ 36 100] ; [ 31 136],[ 30.07260726 105.92739274] ; [ 36.92739274 130.07260726],0
