Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,106.351055,[ 46 212] ; [208 141],[107.96046129 150.03953871] ; [146.03953871 202.96046129],1
v1,1,0.0,47.557895,[107 149] ; [243 105],[148.34437086 107.65562914] ; [201.65562914 146.34437086],1
r1,1,7.6e-05,15.649915,[192  68] ; [307  48],[210.95934959  49.04065041] ; [288.04065041  66.95934959],1
a5,1,0.000549,11.939848,[180  80] ; [290  67],[198.05510535  61.94489465] ; [271.94489465  85.05510535],1
s4,1,0.001561,10.004778,[ 58 198] ; [ 46 310],[ 43.50326797 212.49673203] ; [ 60.49673203 295.50326797],0
a3,1,0.001764,9.780028,[173  86] ; [278  78],[189.93333333  69.06666667] ; [261.06666667  94.93333333],0
r4,1,0.001913,9.631023,[227  33] ; [337  20],[237.66612642  22.33387358] ; [326.33387358  30.66612642],0
d1,1,0.00281,8.926693,[141 119] ; [236 121],[158.86547812 101.13452188] ; [218.13452188 138.86547812],0
p3,1,0.00321,8.684303,[125 134] ; [215 142],[142.95454545 116.04545455] ; [197.04545455 159.95454545],0
r3,1,0.003615,8.467618,[241  17] ; [348   7],[247.89885808  10.10114192] ; [341.10114192  13.89885808],0
d5,1,0.003858,8.349684,[203  55] ; [312  45],[216.04878049  41.95121951] ; [298.95121951  58.04878049],0
u1,1,0.004099,8.239483,[ 34 226] ; [ 79 278],[ 47.61750405 212.38249595] ; [ 65.38249595 291.61750405],0
d2,1,0.009271,6.769939,[109 151] ; [187 169],[124.93506494 135.06493506] ; [171.06493506 184.93506494],0
d4,1,0.015993,5.803636,[207  52] ; [311  46],[217.79545455  41.20454545] ; [300.20454545  56.79545455],0
p9,1,0.016304,5.769765,[241  19] ; [345  11],[247.33766234  12.66233766] ; [338.66233766  17.33766234],0
n4,1,0.028773,4.781158,[197  63] ; [296  61],[207.7471637  52.2528363] ; [285.2528363  71.7471637],0
p7,1,0.032124,4.591861,[170  85] ; [262  89],[181.78217822  73.21782178] ; [250.21782178 100.78217822],0
n5,1,0.032742,4.559214,[196  64] ; [291  62],[206.55791191  53.44208809] ; [280.44208809  72.55791191],0
b1,1,0.043512,4.075411,[105 155] ; [116 241],[ 93.1280389 166.8719611] ; [127.8719611 229.1280389],0
a2,1,0.043514,4.07531,[ 51 209] ; [ 95 262],[ 61.52350081 198.47649919] ; [ 84.47649919 272.52350081],0
u4,1,0.057559,3.606352,[  1 259] ; [  8 349],[  3.79254457 256.20745543] ; [  5.20745543 351.79254457],0
a7,1,0.058179,3.588535,[181  78] ; [273  83],[191.19674797  67.80325203] ; [262.80325203  93.19674797],0
d3,1,0.066076,3.377909,[174  84] ; [265  92],[184.16585366  73.83414634] ; [254.83414634 102.16585366],0
s7,1,0.066124,3.376709,[123 128] ; [192 147],[134.00847458 116.99152542] ; [180.99152542 158.00847458],0
s8,1,0.081597,3.032794,[113 147] ; [179 175],[123.64820847 136.35179153] ; [168.35179153 185.64820847],0
p12,1,0.1026,2.664649,[ 17 241] ; [ 37 320],[ 22.65365854 235.34634146] ; [ 31.34634146 325.65365854],0
a6,1,0.104353,2.637718,[168  92] ; [252 104],[177.27272727  82.72727273] ; [242.72727273 113.27272727],0
p4,1,0.105832,2.615382,[165  95] ; [248 108],[174.31818182  85.68181818] ; [238.68181818 117.31818182],0
p11,1,0.106791,2.601082,[216  44] ; [313  44],[222.91734198  37.08265802] ; [306.08265802  50.91734198],0
r2,1,0.209836,1.572558,[242  17] ; [336  15],[245.41311475  13.58688525] ; [332.58688525  18.41311475],0
n3,1,0.212609,1.553571,[39 19] ; [45 13],[42. 16.] ; [42. 16.],0
b3,1,0.236086,1.403815,[52 96] ; [ 90 128],[57.42076503 90.57923497] ; [ 84.57923497 133.42076503],0
b2,1,0.236086,1.403815,[52 96] ; [ 90 128],[57.42076503 90.57923497] ; [ 84.57923497 133.42076503],0
n2,1,0.244935,1.351966,[41 18] ; [45 12],[43.74137931 15.25862069] ; [42.25862069 14.74137931],0
s1,1,0.249768,1.3246,[  9 249] ; [  7 346],[  6.75613748 251.24386252] ; [  9.24386252 343.75613748],0
n6,1,0.250067,1.322931,[224  35] ; [316  37],[228.52941176  30.47058824] ; [311.47058824  41.52941176],0
a8,1,0.281225,1.161158,[ 29 211] ; [ 49 272],[ 33.36898396 206.63101604] ; [ 44.63101604 276.36898396],0
b4,1,0.287807,1.129849,[144 116] ; [213 144],[150.4376013 109.5623987] ; [206.5623987 150.4376013],0
a4,1,0.319086,0.99269,[110 150] ; [165 191],[116.07142857 143.92857143] ; [158.92857143 197.07142857],0
