Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,67.081659,[58 76] ; [188  34],[92.59550562 41.40449438] ; [153.40449438  68.59550562],1
s6,1,0.000143,14.464672,[102  30] ; [207  19],[113.93296089  18.06703911] ; [195.06703911  30.93296089],1
p3,1,0.00025,13.411908,[57 76] ; [143  85],[73.68421053 59.31578947] ; [126.31578947 101.68421053],1
v1,1,0.000723,11.429086,[63 69] ; [144  74],[78.06857143 53.93142857] ; [128.93142857  89.06857143],1
a3,1,0.000962,10.900166,[90 45] ; [186  41],[102.9281768  32.0718232] ; [173.0718232  53.9281768],1
a5,1,0.001017,10.796715,[91 44] ; [188  40],[103.76033058  31.23966942] ; [175.23966942  52.76033058],0
p8,1,0.001241,10.427612,[62 70] ; [145  80],[76.53781513 55.46218487] ; [130.46218487  94.53781513],0
a7,1,0.003631,8.459601,[109  26] ; [151  76],[96.96132597 38.03867403] ; [163.03867403  63.96132597],0
p6,1,0.003944,8.309359,[45 87] ; [112 113],[58.05042017 73.94957983] ; [ 98.94957983 126.05042017],0
s3,1,0.004287,8.158193,[110  22] ; [211  16],[118.02785515  13.97214485] ; [202.97214485  24.02785515],0
p4,1,0.005284,7.779476,[77 57] ; [163  64],[89.08587258 44.91412742] ; [150.91412742  76.08587258],0
v3,1,0.006418,7.429081,[45 86] ; [107 110],[57.2183908 73.7816092] ; [ 94.7816092 122.2183908],0
b3,1,0.012851,6.189486,[22 56] ; [72 88],[30.80672269 47.19327731] ; [63.19327731 96.80672269],0
b2,1,0.012851,6.189486,[22 56] ; [72 88],[30.80672269 47.19327731] ; [63.19327731 96.80672269],0
d1,1,0.01286,6.188322,[78 58] ; [160  68],[88.92307692 47.07692308] ; [149.07692308  78.92307692],0
d2,1,0.018951,5.506048,[58 77] ; [127 101],[68.80165289 66.19834711] ; [116.19834711 111.80165289],0
p9,1,0.021334,5.299304,[112  19] ; [212  16],[118.22841226  12.77158774] ; [205.77158774  22.22841226],0
p5,1,0.044923,4.021534,[ 12 121] ; [ 37 186],[ 18.30617978 114.69382022] ; [ 30.69382022 192.30617978],0
p7,1,0.046281,3.971323,[83 45] ; [164  55],[91.11239193 36.88760807] ; [155.88760807  63.11239193],0
d5,1,0.051048,3.806689,[106  30] ; [195  32],[112.77134986  23.22865014] ; [188.22865014  38.77134986],0
n1,1,0.052303,3.766047,[ 7 18] ; [21 19],[10.76923077 14.23076923] ; [17.23076923 22.76923077],0
v4,1,0.064224,3.424809,[128   6] ; [223   3],[130.65   3.35] ; [220.35   5.65],0
n5,1,0.074906,3.172108,[104  30] ; [193  34],[110.24376731  23.75623269] ; [186.75623269  40.24376731],0
v2,1,0.092593,2.828706,[71 62] ; [135  81],[78.50429799 54.49570201] ; [127.49570201  88.50429799],0
r2,1,0.121489,2.398018,[127   8] ; [219   6],[129.75   5.25] ; [216.25   8.75],0
p10,1,0.130079,2.291561,[116  17] ; [210  18],[120.10526316  12.89473684] ; [205.89473684  22.10526316],0
n6,1,0.185388,1.753894,[114  19] ; [205  22],[117.85277778  15.14722222] ; [201.14722222  25.85277778],0
a4,1,0.194368,1.684198,[58 77] ; [114 114],[63.96694215 71.03305785] ; [108.03305785 119.96694215],0
b4,1,0.203261,1.618786,[85 51] ; [127 101],[79.20879121 56.79120879] ; [132.79120879  95.20879121],0
u1,1,0.205781,1.600864,[ 24 112] ; [ 53 175],[ 28.76923077 107.23076923] ; [ 48.23076923 179.76923077],0
d4,1,0.209534,1.574644,[114  21] ; [202  25],[117.84530387  17.15469613] ; [198.15469613  28.84530387],0
n2,1,0.219547,1.50733,[22  3] ; [31 10],[20.07575758  4.92424242] ; [32.92424242  8.07575758],0
p12,1,0.221922,1.4919,[ 13 121] ; [ 32 195],[ 16.70360111 117.29639889] ; [ 28.29639889 198.70360111],0
n4,1,0.222219,1.489984,[107  29] ; [191  37],[111.34065934  24.65934066] ; [186.65934066  41.34065934],0
r4,1,0.271463,1.209337,[122  14] ; [212  16],[124.79120879  11.20879121] ; [209.20879121  18.79120879],0
u3,1,0.278788,1.172986,[29 17] ; [31 11],[31.36363636 14.63636364] ; [28.63636364 13.36363636],0
s5,1,0.286042,1.138159,[59 74] ; [109 108],[63.84 69.16] ; [104.16 112.84],0
b1,1,0.291073,1.114653,[45 91] ; [ 88 140],[49.69230769 86.30769231] ; [ 83.30769231 144.69230769],0
a2,1,0.298578,1.080536,[ 32 104] ; [ 65 163],[36.24175824 99.75824176] ; [ 60.75824176 167.24175824],0
s1,1,0.499538,0.455918,[  4 130] ; [ 10 217],[  5.1966759 128.8033241] ; [  8.8033241 218.1966759],0
s4,1,0.510426,0.433193,[ 32 100] ; [ 48 178],[ 29.4972067 102.5027933] ; [ 50.5027933 175.4972067],0
u2,1,0.534162,0.386467,[26 19] ; [27 15],[27.4137931 17.5862069] ; [25.5862069 16.4137931],0
r3,1,0.564666,0.331689,[130   5] ; [222   6],[130.90909091   4.09090909] ; [221.09090909   6.90909091],0
r1,1,0.573042,0.31762,[108  27] ; [187  40],[110.01381215  24.98618785] ; [184.98618785  42.01381215],0
a1,1,0.579175,0.307571,[  7 129] ; [ 15 213],[  8.21978022 127.78021978] ; [ 13.78021978 214.21978022],0
a8,1,0.668573,0.183276,[ 22 103] ; [ 34 181],[ 20.58823529 104.41176471] ; [ 35.41176471 179.58823529],0
p1,1,0.66864,0.183197,[ 10 123] ; [ 20 207],[ 11.08333333 121.91666667] ; [ 18.91666667 208.08333333],0
b5,1,0.686422,0.162987,[80 56] ; [139  89],[81.82417582 54.17582418] ; [137.17582418  90.82417582],0
a6,1,0.862376,0.03005,[88 47] ; [150  77],[88.75690608 46.24309392] ; [149.24309392  77.75690608],0
d3,1,0.865425,0.028721,[93 42] ; [159  69],[93.71900826 41.28099174] ; [158.28099174  69.71900826],0
