Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,53.468352,[139  85] ; [ 35 114],[104.49329759 119.50670241] ; [69.50670241 79.49329759],1
p6,1,0.0,50.405637,[ 99 123] ; [ 15 135],[ 68.03225806 153.96774194] ; [ 45.96774194 104.03225806],1
p3,1,0.0,25.649525,[121 104] ; [ 41 109],[ 97.2 127.8] ; [64.8 85.2],1
p4,1,1e-06,25.074181,[135  90] ; [50 99],[111.29679144 113.70320856] ; [73.70320856 75.29679144],1
p2,1,1e-06,23.838816,[197  28] ; [100  50],[178.2  46.8] ; [118.8  31.2],1
s7,1,0.000106,15.031396,[105 107] ; [ 42 103],[ 87.29411765 124.70588235] ; [59.70588235 85.29411765],1
s3,1,0.001057,10.725315,[128  96] ; [58 88],[112.60540541 111.39459459] ; [73.39459459 72.60540541],0
s8,1,0.004671,8.002628,[ 88 135] ; [ 38 112],[ 75.32975871 147.67024129] ; [50.67024129 99.32975871],0
s2,1,0.006561,7.389364,[106 119] ; [48 98],[ 93.39622642 131.60377358] ; [60.60377358 85.39622642],0
v2,1,0.010413,6.562916,[114 103] ; [55 87],[102.15320334 114.84679666] ; [66.84679666 75.15320334],0
s6,1,0.011377,6.405432,[145  73] ; [79 69],[133.42076503  84.57923497] ; [90.57923497 57.42076503],0
r3,1,0.011552,6.378314,[214  11] ; [132  18],[207.6  17.4] ; [138.4  11.6],0
s5,1,0.018397,5.557908,[ 72 148] ; [ 30 111],[ 62.16066482 157.83933518] ; [ 39.83933518 101.16066482],0
n5,1,0.01849,5.549079,[166  58] ; [94 56],[155.72192513  68.27807487] ; [104.27807487  45.72192513],0
b4,1,0.019497,5.456349,[115 110] ; [95 55],[126.  99.] ; [84. 66.],0
p5,1,0.02186,5.256856,[ 30 194] ; [  9 141],[ 23.35828877 200.64171123] ; [ 15.64171123 134.35828877],0
b5,1,0.02614,4.946728,[121 104] ; [98 52],[131.4  93.6] ; [87.6 62.4],0
b1,1,0.032307,4.582111,[103 122] ; [52 98],[ 93. 132.] ; [62. 88.],0
p10,1,0.065781,3.38529,[172  50] ; [102  46],[164.4  57.6] ; [109.6  38.4],0
n6,1,0.08742,2.921258,[185  39] ; [113  37],[178.48128342  45.51871658] ; [119.51871658  30.48128342],0
