Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,27.392553,[24  5] ; [ 9 35],[13.10958904 15.89041096] ; [19.89041096 24.10958904],1
s7,1,0.000283,13.180085,[21  9] ; [12 32],[13.37837838 16.62162162] ; [19.62162162 24.37837838],1
s8,1,0.000407,12.499778,[16 14] ; [ 7 39],[ 9.07894737 20.92105263] ; [13.92105263 32.07894737],1
s6,1,0.00053,12.008292,[22  7] ; [16 30],[14.69333333 14.30666667] ; [23.30666667 22.69333333],1
s5,1,0.014066,6.029864,[11 18] ; [ 6 39],[ 6.66216216 22.33783784] ; [10.33783784 34.66216216],0
p6,1,0.043736,4.066731,[12 18] ; [ 8 35],[ 8.21917808 21.78082192] ; [11.78082192 31.21917808],0
p3,1,0.0455,4.0,[14 16] ; [11 34],[10. 20.] ; [15. 30.],0
d1,1,0.045907,3.985012,[16 14] ; [14 32],[11.84210526 18.15789474] ; [18.15789474 27.84210526],0
r3,1,0.05311,3.740454,[25  4] ; [29 15],[21.45205479  7.54794521] ; [32.54794521 11.45205479],0
d5,1,0.079476,3.075585,[24  6] ; [28 18],[20.52631579  9.47368421] ; [31.47368421 14.52631579],0
d4,1,0.101898,2.675585,[24  6] ; [28 17],[20.8  9.2] ; [31.2 13.8],0
v3,1,0.10345,2.651541,[ 9 20] ; [ 7 39],[ 6.18666667 22.81333333] ; [ 9.81333333 36.18666667],0
v2,1,0.106703,2.602392,[18 12] ; [18 26],[14.59459459 15.40540541] ; [21.40540541 22.59459459],0
s4,1,0.122318,2.387391,[ 9 21] ; [ 7 39],[ 6.31578947 23.68421053] ; [ 9.68421053 36.31578947],0
n2,1,0.165167,1.926268,[9 1] ; [14  7],[7.41935484 2.58064516] ; [15.58064516  5.41935484],0
n3,1,0.170904,1.875,[5 5] ; [15  5],[6.66666667 3.33333333] ; [13.33333333  6.66666667],0
p2,1,0.173109,1.855813,[25  4] ; [32 12],[22.64383562  6.35616438] ; [34.35616438  9.64383562],0
p5,1,0.192903,1.695306,[ 2 27] ; [ 8 38],[ 3.86666667 25.13333333] ; [ 6.13333333 39.86666667],0
p7,1,0.20661,1.595026,[17 11] ; [20 24],[14.38888889 13.61111111] ; [22.61111111 21.38888889],0
b4,1,0.217514,1.520695,[16 14] ; [31 15],[18.55263158 11.44736842] ; [28.44736842 17.55263158],0
p4,1,0.21996,1.50463,[17 13] ; [19 26],[14.4 15.6] ; [21.6 23.4],0
a6,1,0.221252,1.496231,[18 12] ; [21 25],[15.39473684 14.60526316] ; [23.60526316 22.39473684],0
u1,1,0.233692,1.418247,[ 1 29] ; [ 5 41],[ 2.36842105 27.63157895] ; [ 3.63157895 42.36842105],0
p1,1,0.248629,1.330992,[ 1 28] ; [ 5 41],[ 2.32 26.68] ; [ 3.68 42.32],0
n5,1,0.258454,1.277017,[21  7] ; [28 17],[18.79452055  9.20547945] ; [30.20547945 14.79452055],0
a1,1,0.325515,0.96666,[ 2 28] ; [ 1 45],[ 1.18421053 28.81578947] ; [ 1.81578947 44.18421053],0
n1,1,0.352724,0.863635,[3 7] ; [10 11],[4.19354839 5.80645161] ; [ 8.80645161 12.19354839],0
a8,1,0.366118,0.816799,[ 3 26] ; [ 2 40],[ 2.04225352 26.95774648] ; [ 2.95774648 39.04225352],0
r1,1,0.372909,0.793949,[ 5 24] ; [12 34],[ 6.57333333 22.42666667] ; [10.42666667 35.57333333],0
b1,1,0.438038,0.601416,[11 19] ; [21 25],[12.63157895 17.36842105] ; [19.36842105 26.63157895],0
v4,1,0.45397,0.56072,[19  7] ; [29 16],[17.57746479  8.42253521] ; [30.42253521 14.57746479],0
p8,1,0.482984,0.492118,[14 15] ; [18 27],[12.54054054 16.45945946] ; [19.45945946 25.54054054],0
r2,1,0.500595,0.453674,[17 10] ; [23 19],[15.65217391 11.34782609] ; [24.34782609 17.65217391],0
b5,1,0.502413,0.449836,[18 12] ; [24 22],[16.57894737 13.42105263] ; [25.42105263 20.57894737],0
d3,1,0.512566,0.428825,[16 14] ; [21 25],[14.60526316 15.39473684] ; [22.39473684 23.60526316],0
a2,1,0.535699,0.383569,[ 2 28] ; [ 5 41],[ 2.76315789 27.23684211] ; [ 4.23684211 41.76315789],0
p10,1,0.571205,0.320671,[22  7] ; [30 13],[20.94444444  8.05555556] ; [31.05555556 11.94444444],0
n6,1,0.615252,0.252597,[19  9] ; [33 12],[19.94520548  8.05479452] ; [32.05479452 12.94520548],0
p9,1,0.652438,0.20284,[24  6] ; [34 11],[23.2  6.8] ; [34.8 10.2],0
u3,1,0.667031,0.185095,[6 6] ; [ 8 11],[5.41935484 6.58064516] ; [ 8.58064516 10.41935484],0
a7,1,0.706057,0.142248,[16 14] ; [22 23],[15.2 14.8] ; [22.8 22.2],0
a3,1,0.764026,0.090119,[18 12] ; [26 20],[17.36842105 12.63157895] ; [26.63157895 19.36842105],0
d2,1,0.771509,0.084333,[11 19] ; [18 27],[11.6 18.4] ; [17.4 27.6],0
p12,1,0.795193,0.067378,[ 1 29] ; [ 2 42],[ 1.21621622 28.78378378] ; [ 1.78378378 42.21621622],0
n4,1,0.828893,0.046709,[19 11] ; [28 18],[18.55263158 11.44736842] ; [28.44736842 17.55263158],0
b3,1,0.85183,0.034888,[ 5 17] ; [ 7 21],[ 5.28 16.72] ; [ 6.72 21.28],0
b2,1,0.85183,0.034888,[ 5 17] ; [ 7 21],[ 5.28 16.72] ; [ 6.72 21.28],0
a4,1,0.896428,0.016945,[10 20] ; [16 30],[10.26315789 19.73684211] ; [15.73684211 30.26315789],0
v1,1,0.956059,0.003036,[11 17] ; [17 27],[10.88888889 17.11111111] ; [17.11111111 26.88888889],0
u2,1,0.980588,0.000592,[6 5] ; [11  9],[6.03225806 4.96774194] ; [10.96774194  9.03225806],0
a5,1,0.990059,0.000155,[17 13] ; [26 20],[16.97368421 13.02631579] ; [26.02631579 19.97368421],0
