Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,5e-06,20.858544,[70 44] ; [92 12],[84.71559633 29.28440367] ; [77.28440367 26.71559633],1
v2,1,8e-06,19.872775,[45 66] ; [73 30],[61.20560748 49.79439252] ; [56.79439252 46.20560748],1
p8,1,9.2e-05,15.295337,[38 75] ; [62 41],[52.31481481 60.68518519] ; [47.68518519 55.31481481],1
p3,1,0.000236,13.518801,[37 77] ; [59 44],[50.43317972 63.56682028] ; [45.56682028 57.43317972],1
v3,1,0.000588,11.812413,[29 82] ; [49 51],[41.03317536 69.96682464] ; [36.96682464 63.03317536],1
p4,1,0.000773,11.305965,[42 72] ; [62 42],[54.3853211 59.6146789] ; [49.6146789 54.3853211],1
p11,1,0.001462,10.126101,[75 40] ; [89 17],[85.33936652 29.66063348] ; [78.66063348 27.33936652],0
r1,1,0.002615,9.058578,[80 35] ; [90 14],[89.26940639 25.73059361] ; [80.73059361 23.26940639],0
p7,1,0.003325,8.619961,[52 63] ; [67 36],[62.77522936 52.22477064] ; [56.22477064 46.77522936],0
p9,1,0.012885,6.184861,[74 39] ; [83 20],[82.13425926 30.86574074] ; [74.86574074 28.13425926],0
r3,1,0.016563,5.742068,[95 20] ; [97  7],[100.82191781  14.17808219] ; [91.17808219 12.82191781],0
p12,1,0.020152,5.398665,[  1 114] ; [ 7 96],[  4.22018349 110.77981651] ; [ 3.77981651 99.22018349],0
s5,1,0.033083,4.541465,[  9 101] ; [19 87],[14.25925926 95.74074074] ; [13.74074074 92.25925926],0
p6,1,0.040016,4.217215,[22 91] ; [32 69],[28.51401869 84.48598131] ; [25.48598131 75.51401869],0
r4,1,0.055745,3.659674,[87 28] ; [91 15],[92.62443439 22.37556561] ; [85.37556561 20.62443439],0
v4,1,0.0568,3.628438,[98 17] ; [97  7],[102.39726027  12.60273973] ; [92.60273973 11.39726027],0
p5,1,0.069082,3.304708,[  4 110] ; [10 95],[  7.28767123 106.71232877] ; [ 6.71232877 98.28767123],0
s8,1,0.074749,3.175533,[20 95] ; [29 77],[25.49773756 89.50226244] ; [23.50226244 82.49773756],0
p10,1,0.084405,2.977966,[76 39] ; [79 24],[81.76605505 33.23394495] ; [73.23394495 29.76605505],0
n6,1,0.101945,2.674855,[80 34] ; [83 21],[85.23853211 28.76146789] ; [77.76146789 26.23853211],0
u1,1,0.114998,2.484155,[ 13 102] ; [20 86],[17.1719457 97.8280543] ; [15.8280543 90.1719457],0
b5,1,0.148251,2.090153,[55 60] ; [61 45],[60.36199095 54.63800905] ; [55.63800905 50.36199095],0
n5,1,0.155911,2.013443,[77 37] ; [80 25],[81.7260274 32.2739726] ; [75.2739726 29.7260274],0
d1,1,0.240638,1.376853,[66 49] ; [69 37],[70.24886878 44.75113122] ; [64.75113122 41.24886878],0
a6,1,0.259897,1.269308,[89 26] ; [75 31],[85.33936652 29.66063348] ; [78.66063348 27.33936652],0
s2,1,0.306753,1.044606,[18 96] ; [22 82],[20.91743119 93.08256881] ; [19.08256881 84.91743119],0
b2,1,0.345758,0.888964,[28 40] ; [33 34],[30.72592593 37.27407407] ; [30.27407407 36.72592593],0
b3,1,0.345758,0.888964,[28 40] ; [33 34],[30.72592593 37.27407407] ; [30.27407407 36.72592593],0
s1,1,0.400478,0.706891,[  3 110] ; [ 5 99],[  4.16589862 108.83410138] ; [  3.83410138 100.16589862],0
r2,1,0.443915,0.58614,[100  12] ; [96  8],[101.62962963  10.37037037] ; [94.37037037  9.62962963],0
u2,1,0.448951,0.573299,[13 11] ; [ 9 12],[11.73333333 12.26666667] ; [10.26666667 10.73333333],0
