Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.002471,9.162277,[16 32] ; [51 33],[24.36363636 23.63636364] ; [42.63636364 41.36363636],0
d3,1,0.013228,6.138393,[15 33] ; [45 39],[21.81818182 26.18181818] ; [38.18181818 45.81818182],0
s5,1,0.017333,5.662345,[ 6 41] ; [25 54],[11.56349206 35.43650794] ; [19.43650794 59.56349206],0
p1,1,0.022723,5.189547,[ 7 41] ; [ 3 80],[ 3.66412214 44.33587786] ; [ 6.33587786 76.66412214],0
a3,1,0.096098,2.769139,[21 28] ; [48 35],[25.61363636 23.38636364] ; [43.38636364 39.61363636],0
a4,1,0.108743,2.572392,[ 7 42] ; [22 62],[10.68421053 38.31578947] ; [18.31578947 65.68421053],0
p8,1,0.119559,2.423083,[23 26] ; [28 56],[18.78947368 30.21052632] ; [32.21052632 51.78947368],0
b4,1,0.132918,2.258087,[25 24] ; [54 30],[29.10526316 19.89473684] ; [49.89473684 34.10526316],0
u2,1,0.137573,2.204894,[12 16] ; [21 13],[14.90322581 13.09677419] ; [18.09677419 15.90322581],0
a7,1,0.139641,2.181906,[27 21] ; [58 26],[30.90909091 17.09090909] ; [54.09090909 29.90909091],0
a1,1,0.140948,2.167583,[ 1 48] ; [ 7 77],[ 2.94736842 46.05263158] ; [ 5.05263158 78.94736842],0
n3,1,0.166977,1.909874,[14  3] ; [13  8],[12.07894737  4.92105263] ; [14.92105263  6.07894737],0
p5,1,0.212096,1.557061,[ 1 47] ; [ 6 78],[ 2.54545455 45.45454545] ; [ 4.45454545 79.54545455],0
v1,1,0.21517,1.536298,[15 33] ; [35 48],[18.32061069 29.67938931] ; [31.67938931 51.32061069],0
n4,1,0.244706,1.353276,[16 33] ; [36 48],[19.15789474 29.84210526] ; [32.84210526 51.15789474],0
s6,1,0.250247,1.321925,[19 29] ; [41 41],[22.15384615 25.84615385] ; [37.84615385 44.15384615],0
s7,1,0.265037,1.242254,[11 37] ; [26 55],[13.76744186 34.23255814] ; [23.23255814 57.76744186],0
a2,1,0.273843,1.197396,[ 3 46] ; [ 2 82],[ 1.84210526 47.15789474] ; [ 3.15789474 80.84210526],0
d2,1,0.280593,1.164216,[ 7 42] ; [ 7 77],[ 5.15789474 43.84210526] ; [ 8.84210526 75.15789474],0
r1,1,0.312789,1.018864,[29 20] ; [57 27],[31.68421053 17.31578947] ; [54.31578947 29.68421053],0
s2,1,0.355886,0.85236,[15 33] ; [33 51],[17.45454545 30.54545455] ; [30.54545455 53.45454545],0
p9,1,0.363969,0.824151,[28 20] ; [55 28],[30.41221374 17.58778626] ; [52.58778626 30.41221374],0
p7,1,0.374056,0.790146,[27 21] ; [40 43],[24.54961832 23.45038168] ; [42.45038168 40.54961832],0
b3,1,0.39878,0.712003,[ 6 23] ; [13 31],[ 7.54794521 21.45205479] ; [11.45205479 32.54794521],0
b2,1,0.39878,0.712003,[ 6 23] ; [13 31],[ 7.54794521 21.45205479] ; [11.45205479 32.54794521],0
v4,1,0.416143,0.661183,[43  4] ; [72 11],[41.57692308  5.42307692] ; [73.42307692  9.57692308],0
a5,1,0.426135,0.633333,[21 28] ; [42 42],[23.21052632 25.78947368] ; [39.78947368 44.21052632],0
s3,1,0.432339,0.616531,[20 28] ; [40 42],[22.15384615 25.84615385] ; [37.84615385 44.15384615],0
v2,1,0.450701,0.568889,[16 32] ; [32 48],[18. 30.] ; [30. 50.],0
r2,1,0.457205,0.552728,[43  6] ; [68 14],[41.51908397  7.48091603] ; [69.48091603 12.51908397],0
b5,1,0.467543,0.527778,[30 19] ; [46 38],[28. 21.] ; [48. 36.],0
p4,1,0.46803,0.526624,[20 29] ; [29 55],[18.05263158 30.94736842] ; [30.94736842 53.05263158],0
n1,1,0.518871,0.416138,[ 5 13] ; [ 4 17],[ 4.15384615 13.84615385] ; [ 4.84615385 16.15384615],0
a8,1,0.533122,0.388438,[ 5 41] ; [ 6 73],[ 4.048 41.952] ; [ 6.952 72.048],0
s4,1,0.533482,0.387755,[ 9 40] ; [12 72],[ 7.73684211 41.26315789] ; [13.26315789 70.73684211],0
p3,1,0.54859,0.359848,[15 34] ; [30 54],[16.57894737 32.42105263] ; [28.42105263 55.57894737],0
p2,1,0.557905,0.343345,[36 12] ; [59 25],[34.54545455 13.45454545] ; [60.45454545 23.54545455],0
n6,1,0.575204,0.314053,[31 18] ; [49 35],[29.47368421 19.52631579] ; [50.52631579 33.47368421],0
b1,1,0.588453,0.292767,[21 28] ; [32 52],[19.52631579 29.47368421] ; [33.47368421 50.52631579],0
v3,1,0.633385,0.227499,[10 37] ; [20 60],[11.1023622 35.8976378] ; [18.8976378 61.1023622],0
p10,1,0.705032,0.14329,[25 22] ; [47 36],[26.03076923 20.96923077] ; [45.96923077 37.03076923],0
n2,1,0.707852,0.140432,[13  5] ; [14  7],[12.46153846  5.53846154] ; [14.53846154  6.46153846],0
p11,1,0.762944,0.090973,[32 17] ; [57 27],[32.78947368 16.21052632] ; [56.21052632 27.78947368],0
p6,1,0.807364,0.059452,[10 39] ; [18 63],[10.55384615 38.44615385] ; [17.44615385 63.55384615],0
u3,1,0.817609,0.053186,[14 14] ; [18 16],[14.4516129 13.5483871] ; [17.5483871 16.4516129],0
p12,1,0.844167,0.038639,[ 2 47] ; [ 4 79],[ 2.22727273 46.77272727] ; [ 3.77272727 79.22727273],0
s8,1,0.875993,0.024352,[13 36] ; [21 62],[12.62121212 36.37878788] ; [21.37878788 61.62121212],0
