Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,75.03705,[19 33] ; [156  13],[41.17647059 10.82352941] ; [133.82352941  35.17647059],1
p11,1,0.0,29.73882,[24 30] ; [139  30],[39.47085202 14.52914798] ; [123.52914798  45.47085202],1
s8,1,5.7e-05,16.212585,[14 40] ; [97 72],[26.87892377 27.12107623] ; [84.12107623 84.87892377],1
s2,1,0.000223,13.622578,[29 25] ; [134  35],[39.47085202 14.52914798] ; [123.52914798  45.47085202],1
v4,1,0.000318,12.962888,[45  9] ; [163   5],[50.59459459  3.40540541] ; [157.40540541  10.59459459],1
s6,1,0.000326,12.91505,[33 21] ; [139  26],[42.4109589 11.5890411] ; [129.5890411  35.4109589],1
n6,1,0.000859,11.108457,[33 21] ; [140  29],[41.89237668 12.10762332] ; [131.10762332  37.89237668],1
p2,1,0.001186,10.511586,[37 17] ; [148  21],[44.79820628  9.20179372] ; [140.20179372  28.79820628],0
n5,1,0.001783,9.760108,[32 22] ; [135  33],[40.62162162 13.37837838] ; [126.37837838  41.62162162],0
s1,1,0.001905,9.638879,[ 9 45] ; [  7 162],[ 3.87443946 50.12556054] ; [ 12.12556054 156.87443946],0
r4,1,0.002031,9.521069,[40 14] ; [153  16],[46.73542601  7.26457399] ; [146.26457399  22.73542601],0
r3,1,0.002634,9.045008,[44 10] ; [159   9],[49.37837838  4.62162162] ; [153.62162162  14.37837838],0
r2,1,0.002803,8.931628,[45  8] ; [161   6],[49.62727273  3.37272727] ; [156.37272727  10.62727273],0
d1,1,0.005736,7.631521,[20 34] ; [99 70],[28.8161435 25.1838565] ; [90.1838565 78.8161435],0
s5,1,0.005834,7.600965,[12 40] ; [73 91],[20.46296296 31.53703704] ; [64.53703704 99.46296296],0
p4,1,0.01515,5.898989,[25 29] ; [109  59],[32.59459459 21.40540541] ; [101.40540541  66.59459459],0
n4,1,0.02355,5.127492,[35 19] ; [135  34],[41.16591928 12.83408072] ; [128.83408072  40.16591928],0
v1,1,0.028649,4.788587,[14 39] ; [71 93],[20.76036866 32.23963134] ; [64.23963134 99.76036866],0
d3,1,0.03442,4.473708,[29 24] ; [119  50],[35.33333333 17.66666667] ; [112.66666667  56.33333333],0
