Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,32.8235,[169  55] ; [40 55],[146.75862069  77.24137931] ; [62.24137931 32.75862069],1
a6,1,0.0,26.341821,[168  56] ; [43 52],[148.1630094  75.8369906] ; [62.8369906 32.1630094],1
a2,1,0.000634,11.674431,[ 60 165] ; [ 9 86],[ 48.515625 176.484375] ; [20.484375 74.515625],1
d5,1,0.000968,10.887635,[186  38] ; [63 32],[174.84639498  49.15360502] ; [74.15360502 20.84639498],1
d1,1,0.001454,10.136473,[136  89] ; [39 56],[123.046875 101.953125] ; [51.953125 43.046875],0
s6,1,0.001585,9.977609,[186  37] ; [62 30],[175.56825397  47.43174603] ; [72.43174603 19.56825397],0
u1,1,0.002881,8.881431,[ 44 181] ; [ 6 89],[ 35.15625 189.84375] ; [14.84375 80.15625],0
p9,1,0.005428,7.730981,[190  32] ; [68 26],[181.25316456  40.74683544] ; [76.74683544 17.25316456],0
r2,1,0.008635,6.896787,[216   6] ; [85  9],[211.46202532  10.53797468] ; [89.53797468  4.46202532],0
b5,1,0.01051,6.546381,[148  77] ; [48 47],[137.8125  87.1875] ; [58.1875 36.8125],0
r4,1,0.011046,6.457852,[205  20] ; [77 18],[198.28125  26.71875] ; [83.71875 11.28125],0
b1,1,0.014343,5.995455,[ 74 151] ; [45 50],[ 83.671875 141.328125] ; [35.328125 59.671875],0
p10,1,0.015122,5.90218,[183  39] ; [66 28],[174.93037975  47.06962025] ; [74.06962025 19.93037975],0
r1,1,0.016919,5.704732,[185  37] ; [68 27],[177.17981073  44.82018927] ; [75.82018927 19.17981073],0
n6,1,0.017901,5.605852,[184  40] ; [66 28],[176.10062893  47.89937107] ; [73.89937107 20.10062893],0
r3,1,0.031857,4.606197,[216   8] ; [86  9],[212.06269592  11.93730408] ; [89.93730408  5.06269592],0
p2,1,0.034158,4.486796,[184  40] ; [68 27],[176.95297806  47.04702194] ; [75.04702194 19.95297806],0
v1,1,0.0347,4.459888,[ 93 119] ; [53 40],[101.48196721 110.51803279] ; [44.51803279 48.48196721],0
d4,1,0.038636,4.276813,[185  39] ; [68 26],[178.21383648  45.78616352] ; [74.78616352 19.21383648],0
v4,1,0.04571,3.992239,[214   9] ; [83  9],[210.25714286  12.74285714] ; [86.74285714  5.25714286],0
s2,1,0.075847,3.15171,[173  52] ; [64 31],[166.640625  58.359375] ; [70.359375 24.640625],0
a3,1,0.092226,2.835085,[151  74] ; [72 22],[157.28840125  67.71159875] ; [65.71159875 28.28840125],0
u3,1,0.104917,2.629166,[48 24] ; [11 12],[44.71578947 27.28421053] ; [14.28421053  8.71578947],0
a5,1,0.116925,2.458037,[162  63] ; [60 35],[156.09375  68.90625] ; [65.90625 29.09375],0
p8,1,0.12168,2.395566,[ 93 129] ; [31 64],[ 86.83911672 135.16088328] ; [37.16088328 57.83911672],0
b3,1,0.195345,1.676842,[35 93] ; [23 40],[38.86910995 89.13089005] ; [19.13089005 43.86910995],0
b2,1,0.195345,1.676842,[35 93] ; [23 40],[38.86910995 89.13089005] ; [19.13089005 43.86910995],0
v2,1,0.226104,1.465201,[114  96] ; [42 48],[109.2 100.8] ; [46.8 43.2],0
p11,1,0.265955,1.237491,[172  53] ; [67 28],[168.046875  56.953125] ; [70.953125 24.046875],0
a8,1,0.276889,1.182297,[ 33 174] ; [10 80],[ 29.96969697 177.03030303] ; [13.03030303 76.96969697],0
u4,1,0.281218,1.161194,[  7 218] ; [ 1 94],[  5.625 219.375] ; [ 2.375 92.625],0
p4,1,0.311947,1.022415,[114 110] ; [42 52],[109.88679245 114.11320755] ; [46.11320755 47.88679245],0
n5,1,0.367797,0.811095,[163  61] ; [63 30],[159.69716088  64.30283912] ; [66.30283912 26.69716088],0
p1,1,0.389621,0.740124,[ 11 212] ; [ 7 88],[ 12.62264151 210.37735849] ; [ 5.37735849 89.62264151],0
n1,1,0.390862,0.736259,[20 32] ; [14 15],[21.82716049 30.17283951] ; [12.17283951 16.82716049],0
u2,1,0.405586,0.691702,[41 30] ; [11 12],[39.27659574 31.72340426] ; [12.72340426 10.27659574],0
p3,1,0.442774,0.589083,[ 91 133] ; [43 52],[ 94.09404389 129.90595611] ; [39.90595611 55.09404389],0
s4,1,0.478494,0.502294,[ 44 180] ; [22 73],[ 46.34482759 177.65517241] ; [19.65517241 75.34482759],0
p5,1,0.482883,0.492345,[ 12 208] ; [ 7 86],[ 13.35463259 206.64536741] ; [ 5.64536741 87.35463259],0
s7,1,0.548982,0.359145,[122  94] ; [53 35],[124.34210526  91.65789474] ; [50.65789474 37.34210526],0
