Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,66.224556,[120  35] ; [ 87 157],[80.41353383 74.58646617] ; [126.58646617 117.41353383],1
s3,1,0.0,33.982668,[111  41] ; [105 139],[82.90909091 69.09090909] ; [133.09090909 110.90909091],1
s8,1,0.0,33.244308,[105  51] ; [ 93 153],[76.8358209 79.1641791] ; [121.1641791 124.8358209],1
s6,1,0.0,26.652118,[132  23] ; [150  96],[109.00249377  45.99750623] ; [172.99750623  73.00249377],1
p5,1,0.0,25.92597,[ 39 118] ; [ 17 230],[ 21.76237624 135.23762376] ; [ 34.23762376 212.76237624],1
s7,1,2e-06,23.11766,[103  48] ; [101 133],[80.01038961 70.98961039] ; [123.98961039 110.01038961],1
d4,1,6.2e-05,16.027815,[147   9] ; [197  50],[133.16129032  22.83870968] ; [210.83870968  36.16129032],1
s4,1,0.000736,11.397284,[ 33 122] ; [ 23 224],[ 21.5920398 133.4079602] ; [ 34.4079602 212.5920398],1
d1,1,0.001498,10.080682,[113  44] ; [139 108],[97.93069307 59.06930693] ; [154.06930693  92.93069307],0
a3,1,0.001938,9.607743,[132  24] ; [175  71],[119.13432836  36.86567164] ; [187.86567164  58.13432836],0
p7,1,0.003974,8.295626,[123  30] ; [163  80],[110.5  42.5] ; [175.5  67.5],0
p6,1,0.004797,7.954238,[80 73] ; [ 92 151],[66.45454545 86.54545455] ; [105.54545455 137.45454545],0
d5,1,0.006088,7.523965,[142  14] ; [200  47],[132.38709677  23.61290323] ; [209.61290323  37.38709677],0
n1,1,0.012074,6.3,[18 12] ; [12 28],[12.85714286 17.14285714] ; [17.14285714 22.85714286],0
p10,1,0.014701,5.952,[144  12] ; [204  39],[136.06015038  19.93984962] ; [211.93984962  31.06015038],0
u1,1,0.015201,5.89307,[ 41 116] ; [ 40 207],[ 31.47772277 125.52227723] ; [ 49.52227723 197.47772277],0
p8,1,0.026287,4.937011,[106  49] ; [138 103],[95.50505051 59.49494949] ; [148.49494949  92.50505051],0
d2,1,0.027973,4.829756,[87 69] ; [110 137],[76.25806452 79.74193548] ; [120.74193548 126.25806452],0
p12,1,0.029385,4.744908,[ 22 135] ; [ 18 227],[ 15.62189055 141.37810945] ; [ 24.37810945 220.62189055],0
a6,1,0.030323,4.69091,[97 59] ; [179  68],[106.83870968  49.16129032] ; [169.16129032  77.83870968],0
p4,1,0.046126,3.976974,[117  39] ; [162  85],[108.  48.] ; [171.  76.],0
b5,1,0.049285,3.865603,[89 68] ; [164  83],[98.31930693 58.68069307] ; [154.68069307  92.31930693],0
p3,1,0.050839,3.813573,[100  57] ; [133 114],[90.5470297 66.4529703] ; [142.4529703 104.5470297],0
a2,1,0.051501,3.791908,[ 50 107] ; [ 57 190],[ 41.58168317 115.41831683] ; [ 65.41831683 181.58168317],0
b3,1,0.068693,3.313978,[47 49] ; [59 99],[40.06299213 55.93700787] ; [65.93700787 92.06299213],0
b2,1,0.068693,3.313978,[47 49] ; [59 99],[40.06299213 55.93700787] ; [65.93700787 92.06299213],0
a4,1,0.071681,3.244108,[83 74] ; [107 138],[74.2039801 82.7960199] ; [115.7960199 129.2039801],0
p9,1,0.089215,2.888483,[145  11] ; [213  30],[139.96992481  16.03007519] ; [218.03007519  24.96992481],0
p1,1,0.089871,2.876679,[ 20 136] ; [ 19 228],[ 15.09677419 140.90322581] ; [ 23.90322581 223.09677419],0
a7,1,0.119811,2.419795,[109  48] ; [188  58],[115.70471464  41.29528536] ; [181.29528536  64.70471464],0
n6,1,0.122559,2.384312,[138  16] ; [207  39],[132.825  21.175] ; [212.175  33.825],0
a1,1,0.137132,2.209848,[ 10 147] ; [  8 239],[  6.9950495 150.0049505] ; [ 11.0049505 235.9950495],0
n2,1,0.152864,2.043434,[26  4] ; [29 11],[23.57142857  6.42857143] ; [31.42857143  8.57142857],0
b4,1,0.161701,1.958247,[100  57] ; [140 107],[93.26732673 63.73267327] ; [146.73267327 100.26732673],0
n4,1,0.171299,1.871542,[132  23] ; [197  50],[126.85323383  28.14676617] ; [202.14676617  44.85323383],0
v4,1,0.17566,1.833962,[152   3] ; [234  11],[149.575   5.425] ; [236.425   8.575],0
r4,1,0.194122,1.686051,[148   9] ; [224  23],[144.56435644  12.43564356] ; [227.43564356  19.56435644],0
a5,1,0.198664,1.652166,[128  29] ; [188  59],[122.8019802  34.1980198] ; [193.1980198  53.8019802],0
u3,1,0.227694,1.455211,[17  8] ; [39 33],[14.43298969 10.56701031] ; [41.56701031 30.43298969],0
n5,1,0.232525,1.425347,[132  23] ; [198  48],[127.55610973  27.44389027] ; [202.44389027  43.55610973],0
n3,1,0.313143,1.017372,[20 10] ; [31  9],[21.85714286  8.14285714] ; [29.14285714 10.85714286],0
d3,1,0.344279,0.894431,[118  39] ; [175  72],[113.86386139  43.13613861] ; [179.13613861  67.86386139],0
v2,1,0.406881,0.687895,[103  51] ; [170  70],[106.70558376  47.29441624] ; [166.29441624  73.70558376],0
v3,1,0.458451,0.549673,[81 75] ; [114 123],[77.40458015 78.59541985] ; [117.59541985 119.40458015],0
p11,1,0.553317,0.351409,[128  29] ; [207  40],[130.18564356  26.81435644] ; [204.81435644  42.18564356],0
r1,1,0.601195,0.273197,[134  21] ; [208  38],[132.19451372  22.80548628] ; [209.80548628  36.19451372],0
u2,1,0.621424,0.243871,[15 10] ; [38 32],[13.94736842 11.05263158] ; [39.05263158 30.94736842],0
b1,1,0.684166,0.165474,[61 96] ; [ 91 156],[59.06930693 97.93069307] ; [ 92.93069307 154.06930693],0
r3,1,0.79427,0.068001,[152   5] ; [236   9],[151.53233831   5.46766169] ; [236.46766169   8.53233831],0
a8,1,0.930361,0.007637,[ 21 124] ; [ 32 184],[ 21.28808864 123.71191136] ; [ 31.71191136 184.28808864],0
u4,1,0.940374,0.005595,[  4 153] ; [  6 241],[  3.88613861 153.11386139] ; [  6.11386139 240.88613861],0
s1,1,0.963094,0.002141,[  3 149] ; [  5 240],[  3.06297229 148.93702771] ; [  4.93702771 240.06297229],0
r2,1,0.992109,9.8e-05,[149   7] ; [233  11],[148.98   7.02] ; [233.02  10.98],0
