Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,26.75409,[35 21] ; [ 33 107],[19.42857143 36.57142857] ; [48.57142857 91.42857143],1
p7,1,0.000151,14.363559,[35 20] ; [47 92],[23.24742268 31.75257732] ; [58.75257732 80.24742268],1
p1,1,0.002919,8.857328,[ 6 49] ; [  2 136],[ 2.27979275 52.72020725] ; [  5.72020725 132.27979275],0
p8,1,0.003509,8.521631,[28 28] ; [ 39 100],[19.24102564 36.75897436] ; [47.75897436 91.24102564],0
p2,1,0.00746,7.158825,[46  9] ; [89 50],[38.27319588 16.72680412] ; [96.72680412 42.27319588],0
s8,1,0.02781,4.839797,[21 35] ; [ 31 109],[14.85714286 41.14285714] ; [ 37.14285714 102.85714286],0
a5,1,0.072508,3.225316,[39 17] ; [78 62],[33.42857143 22.57142857] ; [83.57142857 56.42857143],0
r2,1,0.154293,2.029284,[52  4] ; [117  20],[49.03626943  6.96373057] ; [119.96373057  17.03626943],0
p5,1,0.177908,1.815011,[ 4 52] ; [  4 134],[ 2.30927835 53.69072165] ; [  5.69072165 132.30927835],0
s6,1,0.204967,1.606625,[32 24] ; [65 73],[28. 28.] ; [69. 69.],0
s2,1,0.221438,1.495028,[25 31] ; [49 90],[21.25128205 34.74871795] ; [52.74871795 86.25128205],0
r3,1,0.232508,1.425455,[48  8] ; [128  12],[50.28571429  5.71428571] ; [125.71428571  14.28571429],0
n6,1,0.252315,1.310441,[29 27] ; [85 55],[32.57142857 23.42857143] ; [81.42857143 58.57142857],0
b1,1,0.276705,1.183202,[23 33] ; [46 94],[19.71428571 36.28571429] ; [49.28571429 90.71428571],0
s7,1,0.27894,1.172248,[17 34] ; [ 34 100],[14.05945946 36.94054054] ; [36.94054054 97.05945946],0
s4,1,0.304804,1.053058,[ 7 49] ; [ 26 114],[ 9.42857143 46.57142857] ; [ 23.57142857 116.42857143],0
s5,1,0.309354,1.033431,[15 39] ; [ 28 106],[12.35106383 41.64893617] ; [ 30.64893617 103.35106383],0
u3,1,0.309513,1.032753,[15  9] ; [26 26],[12.94736842 11.05263158] ; [28.05263158 23.94736842],0
a4,1,0.309788,1.031579,[15 41] ; [48 92],[18. 38.] ; [45. 95.],0
n3,1,0.322455,0.978963,[10  2] ; [31 14],[8.63157895 3.36842105] ; [32.36842105 12.63157895],0
v3,1,0.341936,0.903158,[16 34] ; [33 99],[13.46153846 36.53846154] ; [35.53846154 96.46153846],0
v4,1,0.345233,0.8909,[51  5] ; [118  19],[49.03626943  6.96373057] ; [119.96373057  17.03626943],0
a8,1,0.353226,0.861833,[ 2 49] ; [ 10 119],[ 3.4 47.6] ; [  8.6 120.4],0
u1,1,0.364167,0.823472,[ 3 53] ; [ 13 127],[ 4.57142857 51.42857143] ; [ 11.42857143 128.57142857],0
v2,1,0.370392,0.802349,[22 30] ; [66 67],[24.73513514 27.26486486] ; [63.26486486 69.73513514],0
r4,1,0.424026,0.63913,[45 11] ; [105  35],[42.85714286 13.14285714] ; [107.14285714  32.85714286],0
b4,1,0.4295,0.624176,[37 19] ; [84 56],[34.57142857 21.42857143] ; [86.42857143 53.57142857],0
s3,1,0.439211,0.598342,[28 26] ; [63 75],[25.59375 28.40625] ; [65.40625 72.59375],0
a3,1,0.541166,0.373383,[32 24] ; [86 53],[33.88717949 22.11282051] ; [84.11282051 54.88717949],0
a6,1,0.550961,0.355598,[31 25] ; [84 56],[32.85714286 23.14285714] ; [82.14285714 57.85714286],0
u2,1,0.580457,0.305496,[11 12] ; [29 24],[12.10526316 10.89473684] ; [27.89473684 25.10526316],0
n2,1,0.615183,0.252696,[8 4] ; [27 19],[7.24137931 4.75862069] ; [27.75862069 18.24137931],0
d4,1,0.650821,0.204867,[46 10] ; [111  29],[44.85714286 11.14285714] ; [112.14285714  27.85714286],0
p12,1,0.657584,0.196472,[ 1 55] ; [  4 134],[ 1.44329897 54.55670103] ; [  3.55670103 134.44329897],0
b3,1,0.703723,0.144628,[ 8 25] ; [20 52],[ 8.8 24.2] ; [19.2 52.8],0
b2,1,0.703723,0.144628,[ 8 25] ; [20 52],[ 8.8 24.2] ; [19.2 52.8],0
d1,1,0.717573,0.13083,[28 28] ; [66 74],[26.85714286 29.14285714] ; [67.14285714 72.85714286],0
a7,1,0.726339,0.1225,[39 17] ; [101  39],[40. 16.] ; [100.  40.],0
d3,1,0.774287,0.082238,[38 18] ; [92 48],[37.14285714 18.85714286] ; [92.85714286 47.14285714],0
b5,1,0.782745,0.076034,[34 22] ; [82 58],[33.14285714 22.85714286] ; [82.85714286 57.14285714],0
r1,1,0.784421,0.074837,[39 16] ; [102  38],[39.76923077 15.23076923] ; [101.23076923  38.76923077],0
n4,1,0.814231,0.055211,[21 35] ; [50 90],[20.28571429 35.71428571] ; [50.71428571 89.28571429],0
s1,1,0.819401,0.052128,[ 2 54] ; [  6 134],[ 2.28571429 53.71428571] ; [  5.71428571 134.28571429],0
p11,1,0.852528,0.034556,[34 22] ; [87 53],[34.57142857 21.42857143] ; [86.42857143 53.57142857],0
d5,1,0.877257,0.023854,[41 15] ; [104  36],[41.42857143 14.57142857] ; [103.57142857  36.42857143],0
p9,1,0.884442,0.021124,[37 18] ; [90 46],[36.57068063 18.42931937] ; [90.42931937 45.57068063],0
n1,1,0.907674,0.01345,[3 9] ; [11 36],[2.84745763 9.15254237] ; [11.15254237 35.84745763],0
d2,1,0.925118,0.008834,[20 36] ; [51 89],[20.28571429 35.71428571] ; [50.71428571 89.28571429],0
v1,1,0.968162,0.001593,[18 34] ; [47 90],[17.88359788 34.11640212] ; [47.11640212 89.88359788],0
p10,1,0.985112,0.000348,[33 22] ; [82 55],[32.94270833 22.05729167] ; [82.05729167 54.94270833],0
a1,1,1.0,0.0,[ 2 54] ; [  5 135],[ 2. 54.] ; [  5. 135.],0
a2,1,1.0,0.0,[ 6 50] ; [ 15 125],[ 6. 50.] ; [ 15. 125.],0
