Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000115,14.875828,[10 28] ; [22  8],[17.88235294 20.11764706] ; [14.11764706 15.88235294],1
p9,1,0.000951,10.921008,[22 18] ; [29  3],[28.33333333 11.66666667] ; [22.66666667  9.33333333],1
s2,1,0.001842,9.700699,[18 21] ; [27  6],[24.375 14.625] ; [20.625 12.375],0
s6,1,0.00228,9.309441,[21 18] ; [28  4],[26.91549296 12.08450704] ; [22.08450704  9.91549296],0
d5,1,0.004721,7.983187,[20 20] ; [27  6],[25.75342466 14.24657534] ; [21.24657534 11.75342466],0
s5,1,0.012238,6.276125,[ 8 30] ; [15 15],[12.85294118 25.14705882] ; [10.14705882 19.85294118],0
p6,1,0.012831,6.192323,[ 6 32] ; [14 19],[10.70422535 27.29577465] ; [ 9.29577465 23.70422535],0
r3,1,0.014255,6.006226,[30  9] ; [32  1],[33.58333333  5.41666667] ; [28.41666667  4.58333333],0
s3,1,0.025758,4.972209,[19 19] ; [25  8],[23.54929577 14.45070423] ; [20.45070423 12.54929577],0
r4,1,0.027771,4.842257,[28 12] ; [30  3],[31.78082192  8.21917808] ; [26.21917808  6.78082192],0
a8,1,0.030512,4.680198,[ 1 35] ; [ 6 26],[ 3.70588235 32.29411765] ; [ 3.29411765 28.70588235],0
v4,1,0.044752,4.027972,[32  7] ; [32  1],[34.66666667  4.33333333] ; [29.33333333  3.66666667],0
p10,1,0.050044,3.84,[21 19] ; [24  8],[25. 15.] ; [20. 12.],0
p7,1,0.066233,3.374002,[11 26] ; [16 15],[14.69117647 22.30882353] ; [12.30882353 18.69117647],0
a7,1,0.073718,3.198232,[27 12] ; [16 17],[23.29166667 15.70833333] ; [19.70833333 13.29166667],0
r2,1,0.077889,3.108399,[33  6] ; [32  1],[35.20833333  3.79166667] ; [29.79166667  3.20833333],0
d2,1,0.087009,2.92885,[15 25] ; [19 14],[18.63013699 21.36986301] ; [15.36986301 17.63013699],0
r1,1,0.09448,2.796342,[25 14] ; [27  6],[28.16666667 10.83333333] ; [23.83333333  9.16666667],0
b1,1,0.100292,2.700889,[13 27] ; [17 16],[16.43835616 23.56164384] ; [13.56164384 19.43835616],0
p11,1,0.101826,2.676713,[23 17] ; [25  8],[26.30136986 13.69863014] ; [21.69863014 11.30136986],0
p5,1,0.107364,2.592593,[ 2 38] ; [ 5 25],[ 4. 36.] ; [ 3. 27.],0
s4,1,0.144329,2.131184,[ 6 32] ; [10 23],[ 8.56338028 29.43661972] ; [ 7.43661972 25.56338028],0
u2,1,0.168201,1.898901,[6 8] ; [9 4],[7.77777778 6.22222222] ; [7.22222222 5.77777778],0
p4,1,0.173429,1.853052,[12 28] ; [15 18],[14.79452055 25.20547945] ; [12.20547945 20.79452055],0
