Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,9e-06,19.703029,[ 5 32] ; [22 12],[14.07042254 22.92957746] ; [12.92957746 21.07042254],1
n1,1,0.519043,0.415794,[ 4 11] ; [ 6 10],[ 4.83870968 10.16129032] ; [ 5.16129032 10.83870968],0
v3,1,0.523006,0.407961,[ 8 28] ; [ 9 22],[ 9.13432836 26.86567164] ; [ 7.86567164 23.13432836],0
d4,1,0.555507,0.347544,[26 11] ; [26  8],[27.09859155  9.90140845] ; [24.90140845  9.09859155],0
b2,1,0.590438,0.289661,[ 6 16] ; [ 6 11],[ 6.76923077 15.23076923] ; [ 5.23076923 11.76923077],0
b3,1,0.590438,0.289661,[ 6 16] ; [ 6 11],[ 6.76923077 15.23076923] ; [ 5.23076923 11.76923077],0
d1,1,0.590739,0.289191,[14 23] ; [15 19],[15.11267606 21.88732394] ; [13.88732394 20.11267606],0
p10,1,0.632446,0.228758,[17 19] ; [18 16],[18. 18.] ; [17. 17.],0
v4,1,0.674126,0.176813,[29  8] ; [28  6],[29.70422535  7.29577465] ; [27.29577465  6.70422535],0
a6,1,0.732651,0.116691,[17 20] ; [17 17],[17.71830986 19.28169014] ; [16.28169014 17.71830986],0
n5,1,0.740585,0.109613,[13 23] ; [11 23],[12.34285714 23.65714286] ; [11.65714286 22.34285714],0
u3,1,0.755794,0.096726,[9 5] ; [7 5],[8.61538462 5.38461538] ; [7.38461538 4.61538462],0
a3,1,0.824118,0.049396,[23 14] ; [22 12],[23.45070423 13.54929577] ; [21.54929577 12.45070423],0
n3,1,0.852765,0.034444,[8 7] ; [8 8],[7.74193548 7.25806452] ; [8.25806452 7.74193548],0
b1,1,0.877081,0.023923,[17 20] ; [15 19],[16.67605634 20.32394366] ; [15.32394366 18.67605634],0
d2,1,0.877081,0.023923,[17 20] ; [15 19],[16.67605634 20.32394366] ; [15.32394366 18.67605634],0
p1,1,0.913783,0.011722,[ 3 34] ; [ 3 31],[ 3.12676056 33.87323944] ; [ 2.87323944 31.12676056],0
a7,1,0.925171,0.008821,[20 17] ; [18 16],[19.8028169 17.1971831] ; [18.1971831 15.8028169],0
a1,1,0.930615,0.007581,[ 2 35] ; [ 2 32],[ 2.08450704 34.91549296] ; [ 1.91549296 32.08450704],0
u1,1,0.951622,0.003681,[ 1 36] ; [ 1 33],[ 1.04225352 35.95774648] ; [ 0.95774648 33.04225352],0
b5,1,0.988821,0.000196,[24 13] ; [22 12],[23.97183099 13.02816901] ; [22.02816901 11.97183099],0
