Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,44.358369,[11 76] ; [41 22],[30.16 56.84] ; [21.84 41.16],1
s2,1,2e-06,22.231481,[22 62] ; [41 22],[36. 48.] ; [27. 36.],1
s3,1,7e-06,20.121826,[29 54] ; [45 17],[42.35862069 40.64137931] ; [31.64137931 30.35862069],1
s6,1,2.9e-05,17.454866,[35 49] ; [48 15],[47.42857143 36.57142857] ; [35.57142857 27.42857143],1
p6,1,0.000106,15.026589,[17 69] ; [31 31],[27.89189189 58.10810811] ; [20.10810811 41.89189189],1
n5,1,0.000124,14.729266,[52 34] ; [56  7],[62.33557047 23.66442953] ; [45.66442953 17.33557047],1
a3,1,0.000231,13.56051,[32 53] ; [43 20],[43.07432432 41.92567568] ; [31.92567568 31.07432432],1
p8,1,0.00043,12.398992,[35 51] ; [44 19],[45.59731544 40.40268456] ; [33.40268456 29.59731544],1
p7,1,0.000456,12.289004,[38 48] ; [46 17],[48.48322148 37.51677852] ; [35.51677852 27.48322148],1
p10,1,0.000617,11.723364,[52 32] ; [55  8],[61.14285714 22.85714286] ; [45.85714286 17.14285714],1
p2,1,0.000995,10.837438,[55 32] ; [55  8],[63.8 23.2] ; [46.2 16.8],1
a5,1,0.00266,9.026936,[35 52] ; [41 22],[44.08 42.92] ; [31.92 31.08],0
p4,1,0.005473,7.716016,[33 52] ; [39 24],[41.35135135 43.64864865] ; [30.64864865 32.35135135],0
u3,1,0.007457,7.159552,[19 35] ; [14  6],[24.08108108 29.91891892] ; [ 8.91891892 11.08108108],0
p9,1,0.010523,6.544093,[59 26] ; [55  8],[65.47297297 19.52702703] ; [48.52702703 14.47297297],0
s5,1,0.015898,5.814156,[17 66] ; [24 38],[23.46896552 59.53103448] ; [17.53103448 44.46896552],0
p3,1,0.024094,5.08785,[27 60] ; [31 32],[33.64 53.36] ; [24.36 38.64],0
p1,1,0.026024,4.954447,[ 8 79] ; [14 49],[12.76 74.24] ; [ 9.24 53.76],0
a7,1,0.030733,4.667802,[47 40] ; [45 18],[53.36 33.64] ; [38.64 24.36],0
r1,1,0.040643,4.190855,[54 33] ; [49 14],[59.74 27.26] ; [43.26 19.74],0
p5,1,0.041356,4.161386,[ 7 80] ; [12 50],[11.09395973 75.90604027] ; [ 7.90604027 54.09395973],0
r2,1,0.069937,3.284487,[73 14] ; [59  4],[76.56 10.44] ; [55.44  7.56],0
u1,1,0.079942,3.066078,[ 1 86] ; [ 4 59],[ 2.9 84.1] ; [ 2.1 60.9],0
u2,1,0.087297,2.923527,[20 33] ; [12  8],[23.23287671 29.76712329] ; [ 8.76712329 11.23287671],0
