Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-05,19.489508,[10 39] ; [37 22],[21.32407407 27.67592593] ; [25.67592593 33.32407407],1
p6,1,6.9e-05,15.833412,[ 4 44] ; [26 35],[13.21100917 34.78899083] ; [16.78899083 44.21100917],1
p4,1,0.000529,12.00979,[12 37] ; [35 26],[20.93636364 28.06363636] ; [26.06363636 34.93636364],1
p2,1,0.002243,9.338846,[27 22] ; [50 11],[34.3 14.7] ; [42.7 18.3],0
p3,1,0.002302,9.291857,[10 38] ; [30 31],[17.6146789 30.3853211] ; [22.3853211 38.6146789],0
s7,1,0.005814,7.60701,[ 8 38] ; [24 32],[14.43137255 31.56862745] ; [17.56862745 38.43137255],0
v4,1,0.008016,7.02989,[37 12] ; [57  4],[41.87272727  7.12727273] ; [52.12727273  8.87272727],0
s8,1,0.013806,6.062765,[ 7 42] ; [21 39],[12.58715596 36.41284404] ; [15.41284404 44.58715596],0
u2,1,0.019172,5.485714,[ 6 22] ; [18 18],[10.5 17.5] ; [13.5 22.5],0
p11,1,0.02403,5.092431,[26 23] ; [45 16],[31.62727273 17.37272727] ; [39.37272727 21.62727273],0
b3,1,0.040585,4.193265,[ 8 14] ; [ 5 32],[ 4.84745763 17.15254237] ; [ 8.15254237 28.84745763],0
b2,1,0.040585,4.193265,[ 8 14] ; [ 5 32],[ 4.84745763 17.15254237] ; [ 8.15254237 28.84745763],0
r3,1,0.045338,4.006026,[34 15] ; [52  9],[38.30909091 10.69090909] ; [47.69090909 13.30909091],0
p10,1,0.055299,3.673043,[23 24] ; [41 20],[27.85185185 19.14814815] ; [36.14814815 24.85185185],0
b4,1,0.084251,2.98093,[29 20] ; [26 35],[24.5 24.5] ; [30.5 30.5],0
d5,1,0.088011,2.910387,[15 34] ; [28 32],[19.33027523 29.66972477] ; [23.66972477 36.33027523],0
a5,1,0.09008,2.872949,[17 32] ; [31 30],[21.38181818 27.61818182] ; [26.61818182 34.38181818],0
a1,1,0.102546,2.665488,[ 4 45] ; [ 1 60],[ 2.22727273 46.77272727] ; [ 2.77272727 58.22727273],0
r4,1,0.109572,2.560389,[30 19] ; [46 15],[33.85454545 15.14545455] ; [42.14545455 18.85454545],0
a4,1,0.125767,2.343992,[ 7 42] ; [16 45],[10.24545455 38.75454545] ; [12.75454545 48.24545455],0
a7,1,0.140531,2.172138,[20 29] ; [33 27],[23.82568807 25.17431193] ; [29.17431193 30.82568807],0
p9,1,0.151529,2.056791,[26 20] ; [42 18],[29.50943396 16.49056604] ; [38.49056604 21.50943396],0
p5,1,0.152351,2.048549,[ 2 47] ; [ 7 53],[ 4.04587156 44.95412844] ; [ 4.95412844 55.04587156],0
s5,1,0.153181,2.040289,[ 8 40] ; [17 43],[11.11111111 36.88888889] ; [13.88888889 46.11111111],0
s2,1,0.241795,1.370096,[13 35] ; [23 38],[15.85321101 32.14678899] ; [20.14678899 40.85321101],0
n3,1,0.253579,1.303476,[13  9] ; [13  4],[14.66666667  7.33333333] ; [11.33333333  5.66666667],0
n6,1,0.256124,1.28959,[33 16] ; [47 14],[35.63636364 13.36363636] ; [44.36363636 16.63636364],0
a6,1,0.311172,1.025696,[25 24] ; [37 24],[27.61818182 21.38181818] ; [34.38181818 26.61818182],0
s3,1,0.338419,0.91641,[18 30] ; [28 32],[20.44444444 27.55555556] ; [25.55555556 34.44444444],0
d3,1,0.379858,0.771162,[ 9 40] ; [15 44],[10.88888889 38.11111111] ; [13.11111111 45.88888889],0
v2,1,0.386865,0.748773,[11 34] ; [19 40],[12.98076923 32.01923077] ; [17.01923077 41.98076923],0
s6,1,0.40762,0.685732,[21 28] ; [30 29],[23.13888889 25.86111111] ; [27.86111111 31.13888889],0
r2,1,0.421877,0.645082,[38 11] ; [51 10],[39.64545455  9.35454545] ; [49.35454545 11.64545455],0
