Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.003342,8.610772,[3 6] ; [47 12],[6.61764706 2.38235294] ; [43.38235294 15.61764706],0
p1,1,0.005217,7.802482,[2 7] ; [ 1 58],[0.39705882 8.60294118] ; [ 2.60294118 56.39705882],0
s7,1,0.012046,6.304094,[8 1] ; [25 32],[4.5 4.5] ; [28.5 28.5],0
s8,1,0.034486,4.470467,[6 3] ; [18 41],[3.17647059 5.82352941] ; [20.82352941 38.17647059],0
p3,1,0.038045,4.303004,[4 5] ; [ 9 50],[1.72058824 7.27941176] ; [11.27941176 47.72058824],0
n5,1,0.047461,3.92896,[2 7] ; [34 25],[4.76470588 4.23529412] ; [31.23529412 27.76470588],0
r1,1,0.075953,3.14945,[3 6] ; [38 21],[5.42647059 3.57352941] ; [35.57352941 23.42647059],0
a6,1,0.090022,2.873983,[7 2] ; [28 31],[4.63235294 4.36764706] ; [30.36764706 28.63235294],0
s2,1,0.096576,2.761195,[8 1] ; [35 23],[5.7761194 3.2238806] ; [37.2238806 20.7761194],0
u2,1,0.164269,1.934484,[4 1] ; [11 13],[2.5862069 2.4137931] ; [12.4137931 11.5862069],0
p7,1,0.185184,1.755526,[5 3] ; [22 36],[3.27272727 4.72727273] ; [23.72727273 34.27272727],0
p11,1,0.251012,1.31766,[4 5] ; [38 21],[5.55882353 3.44117647] ; [36.44117647 22.55882353],0
v3,1,0.251788,1.313357,[1 8] ; [17 41],[2.41791045 6.58208955] ; [15.58208955 42.41791045],0
s6,1,0.264305,1.246066,[5 4] ; [42 15],[6.40909091 2.59090909] ; [40.59090909 16.40909091],0
b1,1,0.287975,1.129065,[4 5] ; [16 43],[2.64705882 6.35294118] ; [17.35294118 41.64705882],0
s1,1,0.301035,1.069604,[1 8] ; [ 2 56],[0.40298507 8.59701493] ; [ 2.59701493 55.40298507],0
p12,1,0.301035,1.069604,[1 8] ; [ 2 56],[0.40298507 8.59701493] ; [ 2.59701493 55.40298507],0
s5,1,0.335446,0.927759,[4 3] ; [21 34],[2.82258065 4.17741935] ; [22.17741935 32.82258065],0
v1,1,0.37833,0.776123,[2 7] ; [22 37],[3.17647059 5.82352941] ; [20.82352941 38.17647059],0
b5,1,0.37833,0.776123,[7 2] ; [37 22],[5.82352941 3.17647059] ; [38.17647059 20.82352941],0
a3,1,0.400557,0.706653,[4 5] ; [35 24],[5.16176471 3.83823529] ; [33.83823529 25.16176471],0
n1,1,0.512054,0.429868,[1 1] ; [ 7 18],[0.59259259 1.40740741] ; [ 7.40740741 17.59259259],0
n3,1,0.512054,0.429868,[1 1] ; [18  7],[1.40740741 0.59259259] ; [17.59259259  7.40740741],0
a5,1,0.51922,0.415442,[4 5] ; [33 26],[4.89705882 4.10294118] ; [32.10294118 26.89705882],0
p8,1,0.555298,0.347911,[3 6] ; [14 44],[2.28358209 6.71641791] ; [14.71641791 43.28358209],0
n4,1,0.583515,0.300586,[4 5] ; [32 27],[4.76470588 4.23529412] ; [31.23529412 27.76470588],0
d4,1,0.611322,0.258255,[7 2] ; [41 18],[6.35294118 2.64705882] ; [41.64705882 17.35294118],0
a4,1,0.611322,0.258255,[2 7] ; [18 41],[2.64705882 6.35294118] ; [17.35294118 41.64705882],0
d3,1,0.615021,0.252928,[6 2] ; [39 20],[5.37313433 2.62686567] ; [39.62686567 19.37313433],0
v2,1,0.635111,0.225194,[3 5] ; [26 30],[3.625 4.375] ; [25.375 30.625],0
p2,1,0.680699,0.16934,[5 4] ; [37 22],[5.55882353 3.44117647] ; [36.44117647 22.55882353],0
b4,1,0.792364,0.069297,[4 5] ; [29 30],[4.36764706 4.63235294] ; [28.63235294 30.36764706],0
u1,1,0.795053,0.067473,[1 8] ; [ 5 54],[0.79411765 8.20588235] ; [ 5.20588235 53.79411765],0
p10,1,0.81539,0.054512,[7 2] ; [43 15],[6.71641791 2.28358209] ; [43.28358209 14.71641791],0
d1,1,0.81871,0.052534,[3 6] ; [22 37],[3.30882353 5.69117647] ; [21.69117647 37.30882353],0
r3,1,0.840007,0.040757,[8 1] ; [51  8],[7.80882353 1.19117647] ; [51.19117647  7.80882353],0
d5,1,0.840435,0.040537,[5 3] ; [39 20],[5.25373134 2.74626866] ; [38.74626866 20.25373134],0
s3,1,0.867147,0.027984,[6 3] ; [37 21],[5.7761194 3.2238806] ; [37.2238806 20.7761194],0
a7,1,0.93562,0.006525,[5 3] ; [36 23],[4.89552239 3.10447761] ; [36.10447761 22.89552239],0
b2,1,0.941157,0.005449,[1 3] ; [ 7 23],[0.94117647 3.05882353] ; [ 7.05882353 22.94117647],0
b3,1,0.941157,0.005449,[1 3] ; [ 7 23],[0.94117647 3.05882353] ; [ 7.05882353 22.94117647],0
d2,1,0.973379,0.001114,[3 6] ; [20 39],[3.04411765 5.95588235] ; [19.95588235 39.04411765],0
r4,1,0.989874,0.000161,[7 2] ; [46 13],[7.01470588 1.98529412] ; [45.98529412 13.01470588],0
