Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,40.326754,[ 90 141] ; [68 18],[115.13564669 115.86435331] ; [42.86435331 43.13564669],1
p3,1,0.0,26.978147,[ 69 163] ; [53 33],[ 89.00628931 142.99371069] ; [32.99371069 53.00628931],1
p7,1,2e-06,22.976335,[109 119] ; [65 18],[127.56270096 100.43729904] ; [46.43729904 36.56270096],1
p8,1,1.6e-05,18.604305,[ 84 144] ; [55 31],[100.92993631 127.07006369] ; [38.07006369 47.92993631],1
b3,1,0.000156,14.299433,[ 30 101] ; [23 20],[39.90229885 91.09770115] ; [13.09770115 29.90229885],1
b2,1,0.000156,14.299433,[ 30 101] ; [23 20],[39.90229885 91.09770115] ; [13.09770115 29.90229885],1
p5,1,0.000157,14.280515,[  9 222] ; [14 72],[ 16.76025237 214.23974763] ; [ 6.23974763 79.76025237],1
p2,1,0.000332,12.88089,[166  66] ; [78  8],[178.01257862  53.98742138] ; [65.98742138 20.01257862],1
p12,1,0.001051,10.734624,[  6 226] ; [10 76],[ 11.67295597 220.32704403] ; [ 4.32704403 81.67295597],0
p1,1,0.003918,8.321241,[  9 221] ; [11 75],[ 14.55696203 215.44303797] ; [ 5.44303797 80.55696203],0
s7,1,0.009706,6.688099,[ 80 142] ; [43 39],[ 89.82236842 132.17763158] ; [33.17763158 48.82236842],0
d5,1,0.011669,6.360443,[194  38] ; [61 25],[186.03773585  45.96226415] ; [68.96226415 17.03773585],0
s2,1,0.013617,6.087123,[ 98 135] ; [49 36],[107.70754717 125.29245283] ; [39.29245283 45.70754717],0
n4,1,0.024151,5.08373,[150  82] ; [67 19],[158.31446541  73.68553459] ; [58.68553459 27.31446541],0
n6,1,0.033266,4.532036,[173  58] ; [74 12],[179.99053628  51.00946372] ; [67.00946372 18.99053628],0
n5,1,0.06375,3.437031,[139  91] ; [61 24],[146.03174603  83.96825397] ; [53.96825397 31.03174603],0
p9,1,0.069714,3.289748,[168  59] ; [72 14],[174.05750799  52.94249201] ; [65.94249201 20.05750799],0
s6,1,0.07879,3.089696,[129 101] ; [57 28],[135.80952381  94.19047619] ; [50.19047619 34.80952381],0
s5,1,0.085758,2.952244,[ 55 175] ; [27 53],[ 60.83870968 169.16129032] ; [21.16129032 58.83870968],0
a3,1,0.086831,2.932155,[152  80] ; [65 21],[158.31446541  73.68553459] ; [58.68553459 27.31446541],0
a4,1,0.094684,2.792886,[ 87 146] ; [41 45],[ 93.49216301 139.50783699] ; [34.50783699 51.49216301],0
u2,1,0.106136,2.610833,[37 42] ; [14  7],[40.29 38.71] ; [10.71 10.29],0
u3,1,0.145591,2.117848,[41 38] ; [14  6],[43.88888889 35.11111111] ; [11.11111111  8.88888889],0
u1,1,0.163414,1.942342,[ 36 197] ; [19 67],[ 40.17241379 192.82758621] ; [14.82758621 71.17241379],0
