Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.013664,6.081026,[ 8 31] ; [6 4],[11.14285714 27.85714286] ; [2.85714286 7.14285714],0
v1,1,0.065934,3.381453,[16 23] ; [1 9],[13.53061224 25.46938776] ; [3.46938776 6.53061224],0
a3,1,0.098577,2.728421,[26 12] ; [4 6],[23.75 14.25] ; [6.25 3.75],0
s2,1,0.135938,2.223353,[10 29] ; [5 5],[11.93877551 27.06122449] ; [3.06122449 6.93877551],0
r1,1,0.136097,2.221543,[22 17] ; [3 7],[19.89795918 19.10204082] ; [5.10204082 4.89795918],0
d3,1,0.178374,1.811115,[18 21] ; [7 3],[19.89795918 19.10204082] ; [5.10204082 4.89795918],0
s5,1,0.19352,1.690617,[ 9 30] ; [4 5],[10.5625 28.4375] ; [2.4375 6.5625],0
p2,1,0.198887,1.650526,[22 16] ; [8 2],[23.75 14.25] ; [6.25 3.75],0
a4,1,0.208912,1.578947,[11 27] ; [5 5],[12.66666667 25.33333333] ; [3.33333333 6.66666667],0
v3,1,0.218258,1.515789,[11 27] ; [1 9],[ 9.5 28.5] ; [2.5 7.5],0
d2,1,0.219492,1.507692,[15 24] ; [6 4],[16.71428571 22.28571429] ; [4.28571429 5.71428571],0
a6,1,0.228947,1.447393,[20 19] ; [3 7],[18.30612245 20.69387755] ; [4.69387755 5.30612245],0
r2,1,0.229074,1.446599,[32  6] ; [6 3],[30.72340426  7.27659574] ; [7.27659574 1.72340426],0
s6,1,0.244338,1.355388,[15 23] ; [6 4],[16.625 21.375] ; [4.375 5.625],0
p9,1,0.253411,1.304398,[25 11] ; [5 5],[23.47826087 12.52173913] ; [6.52173913 3.47826087],0
s7,1,0.279253,1.17072,[11 24] ; [5 5],[12.44444444 22.55555556] ; [3.55555556 6.44444444],0
a7,1,0.288379,1.127173,[20 19] ; [7 3],[21.48979592 17.51020408] ; [5.51020408 4.48979592],0
p10,1,0.329385,0.951314,[26 13] ; [5 5],[24.67346939 14.32653061] ; [6.32653061 3.67346939],0
b4,1,0.329385,0.951314,[26 13] ; [5 5],[24.67346939 14.32653061] ; [6.32653061 3.67346939],0
p3,1,0.388346,0.744115,[13 25] ; [2 8],[11.875 26.125] ; [3.125 6.875],0
b2,1,0.399075,0.711111,[10 14] ; [2 6],[ 9. 15.] ; [3. 5.],0
b3,1,0.399075,0.711111,[10 14] ; [2 6],[ 9. 15.] ; [3. 5.],0
u3,1,0.405187,0.692877,[6 7] ; [4 2],[6.84210526 6.15789474] ; [3.15789474 2.84210526],0
b1,1,0.414177,0.666779,[25 14] ; [5 5],[23.87755102 15.12244898] ; [6.12244898 3.87755102],0
d1,1,0.414177,0.666779,[14 25] ; [5 5],[15.12244898 23.87755102] ; [3.87755102 6.12244898],0
n6,1,0.414399,0.666144,[26 13] ; [8 2],[27.06122449 11.93877551] ; [6.93877551 3.06122449],0
b5,1,0.435356,0.608492,[22 17] ; [7 3],[23.08163265 15.91836735] ; [5.91836735 4.08163265],0
p4,1,0.449022,0.573121,[14 24] ; [5 5],[15.04166667 22.95833333] ; [3.95833333 6.04166667],0
d4,1,0.52321,0.407562,[23 16] ; [7 3],[23.87755102 15.12244898] ; [6.12244898 3.87755102],0
s1,1,0.566444,0.32867,[ 2 37] ; [1 9],[ 2.3877551 36.6122449] ; [0.6122449 9.3877551],0
s3,1,0.573018,0.317658,[11 25] ; [4 6],[11.73913043 24.26086957] ; [3.26086957 6.73913043],0
u2,1,0.598802,0.276807,[7 6] ; [4 2],[7.52631579 5.47368421] ; [3.47368421 2.52631579],0
n4,1,0.620473,0.245203,[24 15] ; [7 3],[24.67346939 14.32653061] ; [6.32653061 3.67346939],0
p7,1,0.644652,0.21271,[13 23] ; [4 5],[13.6 22.4] ; [3.4 5.6],0
d5,1,0.692747,0.156127,[26 13] ; [6 4],[25.46938776 13.53061224] ; [6.53061224 3.46938776],0
n5,1,0.711322,0.13696,[29 10] ; [8 2],[29.44897959  9.55102041] ; [7.55102041 2.44897959],0
p11,1,0.716164,0.132198,[17 22] ; [5 5],[17.51020408 21.48979592] ; [4.48979592 5.51020408],0
p8,1,0.766308,0.088333,[17 21] ; [5 5],[17.41666667 20.58333333] ; [4.58333333 5.41666667],0
a2,1,0.808204,0.058925,[ 5 34] ; [1 9],[ 4.7755102 34.2244898] ; [1.2244898 8.7755102],0
u1,1,0.812053,0.056538,[ 3 36] ; [1 9],[ 3.18367347 35.81632653] ; [0.81632653 9.18367347],0
a1,1,0.812053,0.056538,[ 3 36] ; [1 9],[ 3.18367347 35.81632653] ; [0.81632653 9.18367347],0
r4,1,0.841061,0.040215,[13 26] ; [3 7],[12.73469388 26.26530612] ; [3.26530612 6.73469388],0
s8,1,0.923642,0.009187,[12 26] ; [3 7],[11.875 26.125] ; [3.125 6.875],0
v2,1,0.923642,0.009187,[12 26] ; [3 7],[11.875 26.125] ; [3.125 6.875],0
a5,1,0.953054,0.003466,[23 16] ; [6 4],[23.08163265 15.91836735] ; [5.91836735 4.08163265],0
n1,1,1.0,0.0,[12 12] ; [2 2],[12. 12.] ; [2. 2.],0
