Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,69.556351,[ 15 139] ; [54 37],[ 43.37142857 110.62857143] ; [25.62857143 65.37142857],1
d3,1,0.052011,3.775428,[85 70] ; [62 30],[92.24696356 62.75303644] ; [54.75303644 37.24696356],0
a4,1,0.063698,3.438377,[58 95] ; [46 46],[64.94693878 88.05306122] ; [39.05306122 52.94693878],0
p1,1,0.081524,3.034253,[ 10 144] ; [12 80],[ 13.77235772 140.22764228] ; [ 8.22764228 83.77235772],0
u3,1,0.084995,2.966709,[30 33] ; [23 12],[34.07142857 28.92857143] ; [18.92857143 16.07142857],0
d2,1,0.086788,2.932964,[61 92] ; [47 45],[67.44489796 85.55510204] ; [40.55510204 51.44489796],0
a8,1,0.106207,2.609766,[ 11 137] ; [12 74],[ 14.54700855 133.45299145] ; [ 8.45299145 77.54700855],0
r2,1,0.159464,1.979299,[128  25] ; [82  9],[131.68032787  21.31967213] ; [78.31967213 12.68032787],0
p11,1,0.189217,1.7237,[95 60] ; [64 28],[99.77732794 55.22267206] ; [59.22267206 32.77732794],0
s3,1,0.199766,1.644083,[62 91] ; [45 47],[66.82040816 86.17959184] ; [40.17959184 51.82040816],0
p10,1,0.211075,1.564034,[92 60] ; [63 29],[96.55737705 55.44262295] ; [58.44262295 33.55737705],0
v1,1,0.212123,1.556881,[ 50 102] ; [36 52],[54.46666667 97.53333333] ; [31.53333333 56.46666667],0
n3,1,0.278056,1.176566,[37 28] ; [18  8],[39.28571429 25.71428571] ; [15.71428571 10.28571429],0
d4,1,0.304167,1.055834,[114  41] ; [73 19],[117.34817814  37.65182186] ; [69.65182186 22.34817814],0
r1,1,0.338979,0.91429,[98 57] ; [63 28],[101.44308943  53.55691057] ; [59.55691057 31.44308943],0
a1,1,0.342221,0.902092,[  7 148] ; [ 2 90],[  5.64777328 149.35222672] ; [ 3.35222672 88.64777328],0
u2,1,0.414569,0.66566,[27 36] ; [18 17],[28.92857143 34.07142857] ; [16.07142857 18.92857143],0
s5,1,0.506994,0.440267,[ 31 117] ; [21 64],[ 33.03004292 114.96995708] ; [18.96995708 66.03004292],0
b2,1,0.528254,0.397749,[32 51] ; [19 38],[30.23571429 52.76428571] ; [20.76428571 36.23571429],0
b3,1,0.528254,0.397749,[32 51] ; [19 38],[30.23571429 52.76428571] ; [20.76428571 36.23571429],0
u4,1,0.594799,0.282913,[  2 153] ; [ 2 90],[  2.51012146 152.48987854] ; [ 1.48987854 90.51012146],0
p12,1,0.612914,0.255954,[  5 147] ; [ 2 90],[  4.36065574 147.63934426] ; [ 2.63934426 89.36065574],0
b1,1,0.737184,0.112618,[59 96] ; [37 55],[60.24291498 94.75708502] ; [35.75708502 56.24291498],0
a3,1,0.776796,0.08037,[92 61] ; [57 35],[93.04897959 59.95102041] ; [55.95102041 36.04897959],0
s4,1,0.827858,0.047284,[ 30 123] ; [17 75],[ 29.35102041 123.64897959] ; [17.64897959 74.35102041],0
n2,1,0.833522,0.044178,[44 23] ; [17  8],[44.42391304 22.57608696] ; [16.57608696  8.42391304],0
n1,1,0.859592,0.031291,[27 40] ; [11 15],[27.37634409 39.62365591] ; [10.62365591 15.37634409],0
b5,1,0.922031,0.00958,[97 58] ; [57 35],[96.63967611 58.36032389] ; [57.36032389 34.63967611],0
b4,1,0.947206,0.004384,[92 63] ; [55 37],[92.24696356 62.75303644] ; [54.75303644 37.24696356],0
a6,1,0.947707,0.004302,[95 60] ; [56 36],[94.75708502 60.24291498] ; [56.24291498 35.75708502],0
a2,1,0.971156,0.001307,[ 25 130] ; [15 77],[ 25.10121457 129.89878543] ; [14.89878543 77.10121457],0
u1,1,0.974684,0.001007,[ 20 135] ; [12 80],[ 20.08097166 134.91902834] ; [11.91902834 80.08097166],0
