Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,172.886029,[33 57] ; [341  19],[74.8 15.2] ; [299.2  60.8],1
p11,1,0.0,40.643838,[51 44] ; [304  57],[73.95833333 21.04166667] ; [281.04166667  79.95833333],1
p2,1,1e-06,23.531566,[62 33] ; [312  48],[78.08791209 16.91208791] ; [295.91208791  64.08791209],1
r4,1,3.7e-05,17.008352,[71 24] ; [327  34],[82.91666667 12.08333333] ; [315.08333333  45.91666667],1
s6,1,6.2e-05,16.0497,[44 49] ; [247 108],[60.40848214 32.59151786] ; [230.59151786 124.40848214],1
s8,1,0.00012,14.797485,[19 74] ; [152 209],[35.02863436 57.97136564] ; [135.97136564 225.02863436],1
a5,1,0.000178,14.048695,[53 42] ; [272  89],[67.70833333 27.29166667] ; [257.29166667 103.70833333],1
v1,1,0.000193,13.899207,[24 69] ; [167 186],[39.82735426 53.17264574] ; [151.17264574 201.82735426],1
n4,1,0.000193,13.89913,[58 37] ; [287  74],[71.875 23.125] ; [273.125  87.875],1
p8,1,0.000276,13.229989,[31 63] ; [193 164],[46.68736142 47.31263858] ; [177.31263858 179.68736142],1
p7,1,0.00037,12.680309,[41 54] ; [225 130],[56.15555556 38.84444444] ; [209.84444444 145.15555556],1
r2,1,0.000429,12.402925,[78 15] ; [339  19],[85.98891353  7.01108647] ; [331.01108647  26.98891353],1
p4,1,0.000538,11.979397,[39 56] ; [219 141],[53.86813187 41.13186813] ; [204.13186813 155.86813187],1
a6,1,0.000596,11.787755,[47 48] ; [247 114],[61.25 33.75] ; [232.75 128.25],1
a3,1,0.000779,11.29097,[48 45] ; [253 108],[61.65859031 31.34140969] ; [239.34140969 121.65859031],1
s5,1,0.001544,10.025551,[17 75] ; [125 224],[29.62358277 62.37641723] ; [112.37641723 236.62358277],0
r3,1,0.001795,9.748095,[82 13] ; [342  17],[88.72246696  6.27753304] ; [335.27753304  23.72246696],0
n5,1,0.00187,9.673043,[60 35] ; [283  77],[71.61538462 23.38461538] ; [271.38461538  88.61538462],0
d5,1,0.002456,9.172742,[63 32] ; [291  69],[73.91208791 21.08791209] ; [280.08791209  79.91208791],0
r1,1,0.002985,8.816491,[60 34] ; [283  77],[71.01762115 22.98237885] ; [271.98237885  88.01762115],0
s2,1,0.005364,7.752513,[32 62] ; [180 179],[43.99116998 50.00883002] ; [168.00883002 190.99116998],0
u4,1,0.007377,7.178761,[ 3 92] ; [  1 360],[ 0.83333333 94.16666667] ; [  3.16666667 357.83333333],0
