Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,38.58275,[27 19] ; [ 24 142],[11.06603774 34.93396226] ; [ 39.93396226 126.06603774],1
v3,1,1.9e-05,18.270711,[30 17] ; [ 52 122],[17.43891403 29.56108597] ; [ 64.56108597 109.43891403],1
s2,1,9.9e-05,15.154883,[19 28] ; [ 26 150],[ 9.48430493 37.51569507] ; [ 35.51569507 140.48430493],1
p8,1,0.000256,13.364539,[34 15] ; [ 69 104],[22.73423423 26.26576577] ; [80.26576577 92.73423423],1
d1,1,0.000976,10.873021,[36 13] ; [83 94],[25.80088496 23.19911504] ; [93.19911504 83.80088496],1
p6,1,0.001418,10.182093,[22 27] ; [ 38 135],[13.24324324 35.75675676] ; [ 46.75675676 126.24324324],0
s3,1,0.00183,9.712781,[21 26] ; [ 39 138],[12.58928571 34.41071429] ; [ 47.41071429 129.58928571],0
p3,1,0.001996,9.553283,[30 19] ; [ 64 111],[20.5625 28.4375] ; [ 73.4375 101.5625],0
p4,1,0.004335,8.138049,[32 17] ; [ 74 101],[23.1875 25.8125] ; [82.8125 92.1875],0
v2,1,0.004571,8.041807,[33 16] ; [74 93],[24.27314815 24.72685185] ; [82.72685185 84.27314815],0
s5,1,0.007793,7.080526,[11 34] ; [ 17 159],[ 5.70135747 39.29864253] ; [ 22.29864253 153.70135747],0
b3,1,0.017304,5.665294,[23 15] ; [38 62],[16.79710145 21.20289855] ; [44.20289855 55.79710145],0
b2,1,0.017304,5.665294,[23 15] ; [38 62],[16.79710145 21.20289855] ; [44.20289855 55.79710145],0
r1,1,0.017321,5.663576,[40  9] ; [112  64],[33.10222222 15.89777778] ; [118.89777778  57.10222222],0
p12,1,0.021833,5.259039,[ 4 45] ; [  3 172],[ 1.53125 47.46875] ; [  5.46875 169.53125],0
d2,1,0.022567,5.201556,[31 18] ; [78 96],[23.95067265 25.04932735] ; [85.04932735 88.95067265],0
p10,1,0.022933,5.17355,[42  6] ; [125  50],[35.94618834 12.05381166] ; [131.05381166  43.94618834],0
a5,1,0.025088,5.01781,[41  8] ; [119  58],[34.69026549 14.30973451] ; [125.30973451  51.69026549],0
p7,1,0.028705,4.785231,[33 16] ; [87 88],[26.25 22.75] ; [93.75 81.25],0
p11,1,0.033275,4.531583,[42  7] ; [125  52],[36.2079646 12.7920354] ; [130.7920354  46.2079646],0
a3,1,0.039571,4.236204,[39 10] ; [112  63],[33.03125 15.96875] ; [117.96875  57.03125],0
p9,1,0.041743,4.145592,[42  6] ; [127  46],[36.70588235 11.29411765] ; [132.29411765  40.70588235],0
a6,1,0.042064,4.132646,[28 21] ; [128  49],[33.82300885 15.17699115] ; [122.17699115  54.82300885],0
b5,1,0.043605,4.0718,[20 29] ; [101  76],[26.23451327 22.76548673] ; [94.76548673 82.23451327],0
d4,1,0.044492,4.037786,[41  8] ; [121  54],[35.4375 13.5625] ; [126.5625  48.4375],0
r4,1,0.054548,3.695851,[42  7] ; [128  49],[36.85840708 12.14159292] ; [133.14159292  43.85840708],0
v1,1,0.064504,3.417627,[29 20] ; [77 97],[23.29147982 25.70852018] ; [82.70852018 91.29147982],0
n6,1,0.082918,3.006761,[44  5] ; [138  37],[39.8125  9.1875] ; [142.1875  32.8125],0
v4,1,0.093171,2.818721,[46  3] ; [149  27],[42.46666667  6.53333333] ; [152.53333333  23.46666667],0
b4,1,0.160305,1.971343,[31 18] ; [92 85],[26.66814159 22.33185841] ; [96.33185841 80.66814159],0
n4,1,0.16211,1.954429,[44  5] ; [144  33],[40.76106195  8.23893805] ; [147.23893805  29.76106195],0
p5,1,0.165393,1.92421,[ 5 42] ; [  9 167],[ 2.95067265 44.04932735] ; [ 11.04932735 164.95067265],0
n3,1,0.186326,1.746429,[10  2] ; [33 19],[8.0625 3.9375] ; [34.9375 17.0625],0
p2,1,0.198117,1.656201,[39 10] ; [123  52],[35.4375 13.5625] ; [126.5625  48.4375],0
r3,1,0.205796,1.600757,[44  5] ; [144  31],[41.125  7.875] ; [146.875  28.125],0
n2,1,0.219749,1.506007,[11  2] ; [35 17],[9.2 3.8] ; [36.8 15.2],0
d3,1,0.285911,1.138778,[32 17] ; [100  76],[28.74666667 20.25333333] ; [103.25333333  72.74666667],0
n1,1,0.350051,0.873273,[6 5] ; [20 31],[4.61290323 6.38709677] ; [21.38709677 29.61290323],0
r2,1,0.359283,0.840397,[44  4] ; [151  23],[42.16216216  5.83783784] ; [152.83783784  21.16216216],0
d5,1,0.462743,0.539252,[38 11] ; [128  49],[35.99115044 13.00884956] ; [130.00884956  46.99115044],0
a8,1,0.525994,0.402126,[ 4 40] ; [ 20 139],[ 5.20197044 38.79802956] ; [ 18.79802956 140.20197044],0
a2,1,0.529547,0.39526,[12 37] ; [ 36 141],[10.40707965 38.59292035] ; [ 37.59292035 139.40707965],0
u3,1,0.549951,0.357405,[5 5] ; [26 39],[4.13333333 5.86666667] ; [26.86666667 38.13333333],0
a4,1,0.562111,0.336063,[24 25] ; [78 98],[22.21333333 26.78666667] ; [79.78666667 96.21333333],0
a1,1,0.570362,0.322077,[ 2 47] ; [ 11 166],[ 2.81858407 46.18141593] ; [ 10.18141593 166.81858407],0
u2,1,0.642817,0.215076,[5 5] ; [27 37],[4.32432432 5.67567568] ; [27.67567568 36.32432432],0
u1,1,0.648909,0.207279,[ 7 42] ; [ 21 156],[ 6.07079646 42.92920354] ; [ 21.92920354 155.07079646],0
p1,1,0.758437,0.094577,[ 4 45] ; [ 17 160],[ 4.55309735 44.44690265] ; [ 16.44690265 160.55309735],0
a7,1,0.787764,0.072477,[31 18] ; [115  61],[31.79555556 17.20444444] ; [114.20444444  61.79555556],0
s1,1,0.788339,0.072075,[ 1 46] ; [  5 171],[ 1.26457399 45.73542601] ; [  4.73542601 171.26457399],0
s4,1,0.847524,0.036971,[ 4 45] ; [ 13 164],[ 3.68584071 45.31415929] ; [ 13.31415929 163.68584071],0
b1,1,0.900818,0.015532,[20 29] ; [ 74 103],[20.38053097 28.61946903] ; [ 73.61946903 103.38053097],0
