Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000112,14.923256,[18  3] ; [56 82],[ 9.77358491 11.22641509] ; [64.22641509 73.77358491],1
u3,1,0.390981,0.735889,[5 5] ; [20 36],[3.78787879 6.21212121] ; [21.21212121 34.78787879],0
p10,1,0.472385,0.516393,[15  7] ; [83 55],[13.475  8.525] ; [84.525 53.475],0
p2,1,0.489822,0.476918,[13 10] ; [89 50],[14.48148148  8.51851852] ; [87.51851852 51.48148148],0
v2,1,0.502414,0.449834,[ 7 14] ; [55 79],[ 8.4 12.6] ; [53.6 80.4],0
p11,1,0.518543,0.416791,[17  6] ; [94 46],[15.66257669  7.33742331] ; [95.33742331 44.66257669],0
p7,1,0.52626,0.401607,[ 9 13] ; [66 71],[10.37735849 11.62264151] ; [64.62264151 72.37735849],0
n1,1,0.537938,0.379374,[4 9] ; [22 33],[4.97058824 8.02941176] ; [21.02941176 33.97058824],0
r4,1,0.561574,0.336987,[17  6] ; [95 45],[15.80368098  7.19631902] ; [96.19631902 43.80368098],0
a6,1,0.561904,0.336418,[10 13] ; [52 88],[ 8.74846626 14.25153374] ; [53.25153374 86.74846626],0
v1,1,0.604169,0.268753,[ 9 14] ; [62 76],[10.14285714 12.85714286] ; [60.85714286 77.14285714],0
v3,1,0.645626,0.211459,[ 5 17] ; [37 98],[ 5.88535032 16.11464968] ; [36.11464968 98.88535032],0
a2,1,0.687926,0.16134,[ 2 21] ; [  9 131],[ 1.55214724 21.44785276] ; [  9.44785276 130.55214724],0
u1,1,0.700806,0.147634,[ 1 22] ; [  4 136],[ 0.70552147 22.29447853] ; [  4.29447853 135.70552147],0
b5,1,0.701046,0.147386,[12 11] ; [67 73],[11.14723926 11.85276074] ; [67.85276074 72.14723926],0
a5,1,0.701046,0.147386,[11 12] ; [73 67],[11.85276074 11.14723926] ; [72.14723926 67.85276074],0
b4,1,0.70335,0.14501,[12 11] ; [79 61],[12.8404908 10.1595092] ; [78.1595092 61.8404908],0
u2,1,0.709606,0.138671,[5 5] ; [24 31],[4.46153846 5.53846154] ; [24.53846154 30.46153846],0
d2,1,0.716977,0.131407,[ 9 14] ; [60 79],[ 9.7962963 13.2037037] ; [59.2037037 79.7962963],0
r3,1,0.719778,0.128705,[18  5] ; [114  26],[18.62576687  4.37423313] ; [113.37423313  26.62576687],0
v4,1,0.722108,0.126482,[18  4] ; [117  21],[18.5625  3.4375] ; [116.4375  21.5625],0
a3,1,0.723064,0.125576,[13 10] ; [84 55],[13.77160494  9.22839506] ; [83.22839506 55.77160494],0
n4,1,0.767081,0.087731,[16  7] ; [93 47],[15.3803681  7.6196319] ; [93.6196319 46.3803681],0
r2,1,0.772057,0.083918,[19  3] ; [115  22],[18.5408805  3.4591195] ; [115.4591195  21.5408805],0
n6,1,0.790995,0.070235,[17  6] ; [99 40],[16.4691358  6.5308642] ; [99.5308642 39.4691358],0
d1,1,0.827809,0.047312,[ 8 15] ; [52 88],[ 8.46625767 14.53374233] ; [51.53374233 88.46625767],0
n5,1,0.845044,0.038199,[17  6] ; [100  39],[16.61111111  6.38888889] ; [100.38888889  38.61111111],0
p5,1,0.882293,0.021923,[ 1 22] ; [  7 131],[ 1.14285714 21.85714286] ; [  6.85714286 131.14285714],0
p8,1,0.884617,0.02106,[ 6 16] ; [40 99],[ 6.28571429 15.71428571] ; [39.71428571 99.28571429],0
a4,1,0.947581,0.004322,[ 9 14] ; [55 83],[ 9.14285714 13.85714286] ; [54.85714286 83.14285714],0
d5,1,0.959307,0.002603,[14  9] ; [86 54],[14.11042945  8.88957055] ; [85.88957055 54.11042945],0
p9,1,0.977779,0.000776,[15  7] ; [93 44],[14.94339623  7.05660377] ; [93.05660377 43.94339623],0
r1,1,0.988724,0.0002,[14  9] ; [85 55],[13.96932515  9.03067485] ; [85.03067485 54.96932515],0
