Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,67.954653,[115  15] ; [11 34],[93.6 36.4] ; [32.4 12.6],1
p11,1,0.0,27.104382,[110  21] ; [20 25],[96.76136364 34.23863636] ; [33.23863636 11.76136364],1
r4,1,3e-06,21.864405,[117  14] ; [26 19],[106.4375  24.5625] ; [36.5625  8.4375],1
r3,1,6e-06,20.465117,[125   5] ; [32 12],[117.29885057  12.70114943] ; [39.70114943  4.29885057],1
v4,1,6e-06,20.350762,[124   6] ; [32 13],[115.88571429  14.11428571] ; [40.11428571  4.88571429],1
p8,1,0.000173,14.108724,[71 59] ; [10 35],[60.17142857 69.82857143] ; [20.82857143 24.17142857],1
p2,1,0.000293,13.11497,[108  23] ; [25 20],[98.99431818 32.00568182] ; [34.00568182 10.99431818],1
r2,1,0.00079,11.263766,[119  10] ; [32 12],[112.59537572  16.40462428] ; [38.40462428  5.59537572],1
v1,1,0.003718,8.416723,[72 56] ; [14 31],[63.6300578 64.3699422] ; [22.3699422 22.6300578],0
p4,1,0.004547,8.051151,[77 54] ; [15 29],[68.86857143 62.13142857] ; [23.13142857 20.86857143],0
b1,1,0.015889,5.815075,[46 85] ; [25 20],[52.84659091 78.15340909] ; [18.15340909 26.84659091],0
s8,1,0.016614,5.736746,[52 79] ; [ 9 36],[45.40340909 85.59659091] ; [15.59659091 29.40340909],0
a4,1,0.019504,5.455769,[33 97] ; [ 4 41],[ 27.48571429 102.51428571] ; [ 9.51428571 35.48571429],0
n6,1,0.022203,5.229839,[115  16] ; [33 12],[110.15909091  20.84090909] ; [37.84090909  7.15909091],0
p7,1,0.031757,4.611551,[86 44] ; [20 22],[80.11627907 49.88372093] ; [25.88372093 16.11627907],0
s6,1,0.034323,4.478563,[86 43] ; [22 23],[80.06896552 48.93103448] ; [27.93103448 17.06896552],0
s7,1,0.041829,4.142128,[56 69] ; [11 30],[50.45180723 74.54819277] ; [16.54819277 24.45180723],0
s3,1,0.055089,3.679392,[78 50] ; [19 24],[72.60818713 55.39181287] ; [24.39181287 18.60818713],0
