Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,51.655518,[183  99] ; [ 49 116],[146.36241611 135.63758389] ; [85.63758389 79.36241611],1
p6,1,0.0,40.972011,[115 167] ; [ 20 146],[ 84.97767857 197.02232143] ; [ 50.02232143 115.97767857],1
p3,1,0.0,34.386068,[164 120] ; [ 48 117],[134.0935412 149.9064588] ; [77.9064588 87.0935412],1
p4,1,0.0,33.993423,[196  88] ; [68 98],[166.61333333 117.38666667] ; [97.38666667 68.61333333],1
p2,1,6.5e-05,15.950326,[256  26] ; [128  38],[241.71428571  40.28571429] ; [142.28571429  23.71428571],1
s7,1,0.003018,8.796711,[130 140] ; [ 54 107],[115.26682135 154.73317865] ; [68.73317865 92.26682135],0
d5,1,0.010429,6.560081,[235  48] ; [121  45],[224.3830735  58.6169265] ; [131.6169265  34.3830735],0
a8,1,0.015594,5.848066,[ 45 211] ; [ 14 142],[ 36.66019417 219.33980583] ; [ 22.33980583 133.66019417],0
s8,1,0.019014,5.500194,[122 161] ; [ 53 113],[110.30066815 172.69933185] ; [ 64.69933185 101.30066815],0
r4,1,0.021444,5.29036,[257  27] ; [138  28],[249.28888889  34.71111111] ; [145.71111111  20.28888889],0
v1,1,0.026441,4.926922,[152 124] ; [70 89],[140.85517241 135.14482759] ; [81.14482759 77.85517241],0
a3,1,0.030677,4.670929,[205  78] ; [104  62],[194.75946548  88.24053452] ; [114.24053452  51.75946548],0
v2,1,0.048041,3.90854,[163 108] ; [79 78],[153.22897196 117.77102804] ; [88.77102804 68.22897196],0
u2,1,0.06642,3.369347,[51 27] ; [31 31],[45.68571429 32.31428571] ; [36.31428571 25.68571429],0
n3,1,0.070885,3.262411,[39  8] ; [30 15],[35.25 11.75] ; [33.75 11.25],0
a2,1,0.077903,3.108125,[ 66 218] ; [ 27 139],[ 58.69333333 225.30666667] ; [ 34.30666667 131.69333333],0
b4,1,0.081232,3.04007,[154 130] ; [104  62],[162.82666667 121.17333333] ; [95.17333333 70.82666667],0
s6,1,0.087578,2.918337,[172 110] ; [87 78],[163.39597315 118.60402685] ; [95.60402685 69.39597315],0
r1,1,0.09862,2.727724,[227  56] ; [122  44],[219.97104677  63.02895323] ; [129.02895323  36.97104677],0
d4,1,0.106311,2.608224,[232  52] ; [125  41],[225.30666667  58.69333333] ; [131.69333333  34.30666667],0
b1,1,0.110736,2.543688,[112 172] ; [ 53 113],[104.13333333 179.86666667] ; [ 60.86666667 105.13333333],0
