Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000348,12.79386,[ 9 50] ; [30 37],[18.26190476 40.73809524] ; [20.73809524 46.26190476],1
r1,1,0.013232,6.13784,[36 23] ; [55 13],[42.27559055 16.72440945] ; [48.72440945 19.27559055],0
u1,1,0.019107,5.491734,[ 2 57] ; [11 58],[ 5.9921875 53.0078125] ; [ 7.0078125 61.9921875],0
a2,1,0.025047,5.020644,[ 5 54] ; [16 53],[ 9.6796875 49.3203125] ; [11.3203125 57.6796875],0
b4,1,0.030495,4.681168,[30 29] ; [48 21],[35.953125 23.046875] ; [42.046875 26.953125],0
a7,1,0.031565,4.62196,[39 20] ; [57 12],[44.25 14.75] ; [51.75 17.25],0
d5,1,0.05222,3.768706,[39 20] ; [56 13],[43.7890625 15.2109375] ; [51.2109375 17.7890625],0
v1,1,0.064624,3.41455,[22 36] ; [37 31],[27.15873016 30.84126984] ; [31.84126984 36.15873016],0
b1,1,0.078124,3.103493,[25 34] ; [19 50],[20.28125 38.71875] ; [23.71875 45.28125],0
s4,1,0.078124,3.103493,[25 34] ; [19 50],[20.28125 38.71875] ; [23.71875 45.28125],0
a5,1,0.110716,2.54397,[33 26] ; [48 21],[37.3359375 21.6640625] ; [43.6640625 25.3359375],0
r2,1,0.119887,2.418796,[52  7] ; [65  3],[54.35433071  4.64566929] ; [62.64566929  5.35433071],0
r3,1,0.124933,2.354356,[55  4] ; [67  1],[56.67716535  2.32283465] ; [65.32283465  2.67716535],0
a8,1,0.13162,2.273294,[ 4 52] ; [ 1 62],[ 2.35294118 53.64705882] ; [ 2.64705882 60.35294118],0
p12,1,0.138559,2.193889,[ 1 58] ; [ 5 64],[ 2.765625 56.234375] ; [ 3.234375 65.765625],0
a3,1,0.145546,2.118319,[31 28] ; [45 24],[35.03125 23.96875] ; [40.96875 28.03125],0
d1,1,0.151979,2.052277,[25 34] ; [38 31],[29.0390625 29.9609375] ; [33.9609375 35.0390625],0
a6,1,0.17293,1.857359,[37 22] ; [51 18],[40.5625 18.4375] ; [47.4375 21.5625],0
n1,1,0.325922,0.965035,[ 8 15] ; [ 5 18],[ 6.5 16.5] ; [ 6.5 16.5],0
s8,1,0.342793,0.899959,[28 31] ; [27 42],[25.3515625 33.6484375] ; [29.6484375 39.3515625],0
p1,1,0.37097,0.800412,[ 6 53] ; [ 4 64],[ 4.64566929 54.35433071] ; [ 5.35433071 62.64566929],0
a4,1,0.372918,0.793917,[17 42] ; [25 44],[19.359375 39.640625] ; [22.640625 46.359375],0
d3,1,0.435674,0.60765,[39 20] ; [50 19],[41.0234375 17.9765625] ; [47.9765625 21.0234375],0
p9,1,0.49365,0.46856,[44 14] ; [55 13],[45.57142857 12.42857143] ; [53.42857143 14.57142857],0
p10,1,0.49826,0.458641,[42 17] ; [52 16],[43.66929134 15.33070866] ; [50.33070866 17.66929134],0
u2,1,0.507142,0.439959,[16 11] ; [12 12],[14.82352941 12.17647059] ; [13.17647059 10.82352941],0
r4,1,0.508292,0.437582,[52  7] ; [58 11],[50.703125  8.296875] ; [59.296875  9.703125],0
d4,1,0.508977,0.436169,[46 13] ; [57 12],[47.4765625 11.5234375] ; [55.5234375 13.4765625],0
p5,1,0.520691,0.412525,[ 2 57] ; [ 4 65],[ 2.765625 56.234375] ; [ 3.234375 65.765625],0
p11,1,0.535532,0.383884,[38 21] ; [48 21],[39.640625 19.359375] ; [46.359375 22.640625],0
n3,1,0.535825,0.383333,[16  7] ; [14  9],[15.  8.] ; [15.  8.],0
u3,1,0.538962,0.377467,[18  9] ; [14 10],[16.94117647 10.05882353] ; [15.05882353  8.94117647],0
s3,1,0.546275,0.364033,[36 23] ; [45 23],[37.62992126 21.37007874] ; [43.37007874 24.62992126],0
p3,1,0.67123,0.180167,[27 32] ; [29 40],[25.8125 33.1875] ; [30.1875 38.8125],0
p8,1,0.712537,0.135756,[31 28] ; [33 34],[29.96825397 29.03174603] ; [34.03174603 32.96825397],0
n2,1,0.729599,0.119481,[17  6] ; [18  5],[17.5  5.5] ; [17.5  5.5],0
p4,1,0.753959,0.098234,[30 29] ; [37 32],[30.8828125 28.1171875] ; [36.1171875 32.8828125],0
n5,1,0.758415,0.094595,[21 38] ; [26 42],[21.83464567 37.16535433] ; [25.16535433 42.83464567],0
n6,1,0.77561,0.08125,[40 19] ; [47 20],[40.73809524 18.26190476] ; [46.26190476 20.73809524],0
p7,1,0.798275,0.065321,[33 23] ; [41 26],[33.69105691 22.30894309] ; [40.30894309 26.69105691],0
v4,1,0.814933,0.054788,[54  5] ; [63  5],[54.35433071  4.64566929] ; [62.64566929  5.35433071],0
s7,1,0.823485,0.049758,[25 31] ; [29 39],[24.38709677 31.61290323] ; [29.61290323 38.38709677],0
a1,1,0.844128,0.038658,[ 3 56] ; [ 3 66],[ 2.765625 56.234375] ; [ 3.234375 65.765625],0
b5,1,0.854073,0.033828,[36 23] ; [41 28],[35.4921875 23.5078125] ; [41.5078125 27.4921875],0
d2,1,0.901652,0.015271,[22 37] ; [25 44],[21.6640625 37.3359375] ; [25.3359375 43.6640625],0
p2,1,0.904765,0.014315,[45 14] ; [52 17],[44.7109375 14.2890625] ; [52.2890625 16.7109375],0
s1,1,0.919334,0.010256,[ 1 58] ; [ 1 67],[ 0.92913386 58.07086614] ; [ 1.07086614 66.92913386],0
b3,1,0.93397,0.006864,[ 9 21] ; [ 9 22],[ 8.85245902 21.14754098] ; [ 9.14754098 21.85245902],0
b2,1,0.93397,0.006864,[ 9 21] ; [ 9 22],[ 8.85245902 21.14754098] ; [ 9.14754098 21.85245902],0
s5,1,0.972451,0.001193,[27 32] ; [30 36],[26.904 32.096] ; [30.096 35.904],0
s2,1,0.986408,0.00029,[36 23] ; [42 27],[35.953125 23.046875] ; [42.046875 26.953125],0
p6,1,0.987236,0.000256,[16 41] ; [19 49],[15.96 41.04] ; [19.04 48.96],0
