Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,33.902273,[47 63] ; [96 24],[68.39130435 41.60869565] ; [74.60869565 45.39130435],1
p7,1,3e-06,21.657972,[52 54] ; [93 25],[68.61607143 37.38392857] ; [76.38392857 41.61607143],1
p9,1,0.000454,12.294643,[83 25] ; [111   8],[92.29955947 15.70044053] ; [101.70044053  17.29955947],1
p6,1,0.000567,11.881937,[28 81] ; [56 61],[40.51327434 68.48672566] ; [43.48672566 73.51327434],1
p2,1,0.000652,11.621381,[81 29] ; [108  11],[90.7860262 19.2139738] ; [98.2139738 20.7860262],1
p8,1,0.000903,11.016635,[43 66] ; [72 45],[55.46460177 53.53539823] ; [59.53539823 57.46460177],1
p12,1,0.00091,11.002606,[  1 108] ; [ 14 104],[  7.20264317 101.79735683] ; [  7.79735683 110.20264317],1
p5,1,0.001245,10.422813,[  4 104] ; [20 98],[11.46902655 96.53097345] ; [ 12.53097345 105.46902655],0
p10,1,0.003736,8.407628,[81 28] ; [106  13],[89.39912281 19.60087719] ; [97.60087719 21.39912281],0
v3,1,0.006462,7.41677,[36 70] ; [59 54],[45.98173516 60.01826484] ; [49.01826484 63.98173516],0
n6,1,0.009792,6.67229,[87 22] ; [110  10],[93.76855895 15.23144105] ; [103.23144105  16.76855895],0
a3,1,0.010597,6.531684,[78 32] ; [101  18],[85.98253275 24.01746725] ; [93.01746725 25.98253275],0
b3,1,0.014238,6.008335,[23 53] ; [45 47],[30.76190476 45.23809524] ; [37.23809524 54.76190476],0
b2,1,0.014238,6.008335,[23 53] ; [45 47],[30.76190476 45.23809524] ; [37.23809524 54.76190476],0
r4,1,0.014777,5.942895,[90 20] ; [111   9],[96.13043478 13.86956522] ; [104.86956522  15.13043478],0
p11,1,0.020887,5.336174,[81 29] ; [103  17],[88. 22.] ; [96. 24.],0
n2,1,0.040325,4.204159,[26  7] ; [8 8],[22.89795918 10.10204082] ; [11.10204082  4.89795918],0
p1,1,0.047843,3.915494,[  5 105] ; [ 14 105],[  9.12663755 100.87336245] ; [  9.87336245 109.12663755],0
n5,1,0.053448,3.729858,[81 29] ; [100  19],[86.94323144 23.05676856] ; [94.05676856 24.94323144],0
n3,1,0.069007,3.306482,[18 15] ; [13  3],[20.87755102 12.12244898] ; [10.12244898  5.87755102],0
v4,1,0.084237,2.981204,[100   8] ; [117   3],[102.78947368   5.21052632] ; [114.21052632   5.78947368],0
v1,1,0.099327,2.716319,[52 55] ; [68 46],[58.09954751 48.90045249] ; [61.90045249 52.09954751],0
r3,1,0.107823,2.585844,[100   9] ; [116   4],[102.81222707   6.18777293] ; [113.18777293   6.81222707],0
b1,1,0.183219,1.771319,[40 70] ; [54 66],[44.95652174 65.04347826] ; [49.04347826 70.95652174],0
a5,1,0.19459,1.682519,[79 31] ; [95 25],[83.2173913 26.7826087] ; [90.7826087 29.2173913],0
a8,1,0.209082,1.577768,[21 79] ; [16 95],[17.53554502 82.46445498] ; [19.46445498 91.53554502],0
a6,1,0.225238,1.47068,[69 40] ; [85 35],[73.30131004 35.69868996] ; [80.69868996 39.30131004],0
b5,1,0.22839,1.450858,[70 40] ; [67 53],[65.52173913 44.47826087] ; [71.47826087 48.52173913],0
s8,1,0.255688,1.291954,[66 44] ; [80 39],[70.13100437 39.86899563] ; [75.86899563 43.13100437],0
s1,1,0.275001,1.19163,[  7 102] ; [  4 116],[  5.23580786 103.76419214] ; [  5.76419214 114.23580786],0
d2,1,0.275276,1.190264,[53 56] ; [67 53],[57.11790393 51.88209607] ; [62.88209607 57.11790393],0
d5,1,0.30519,1.051376,[84 25] ; [99 21],[87.10480349 21.89519651] ; [95.89519651 24.10480349],0
d3,1,0.329564,0.950609,[80 29] ; [81 39],[76.63318777 32.36681223] ; [84.36681223 35.63318777],0
s2,1,0.349507,0.875246,[69 41] ; [68 52],[65.52173913 44.47826087] ; [71.47826087 48.52173913],0
u4,1,0.374576,0.788427,[  3 107] ; [  6 114],[  4.30434783 105.69565217] ; [  4.69565217 115.30434783],0
d4,1,0.391054,0.735661,[88 21] ; [102  18],[90.43668122 18.56331878] ; [99.56331878 20.43668122],0
n4,1,0.409519,0.680195,[88 22] ; [101  19],[90.39130435 19.60869565] ; [98.60869565 21.39130435],0
r2,1,0.443302,0.58772,[101   7] ; [114   5],[102.2907489   5.7092511] ; [112.7092511   6.2907489],0
v2,1,0.493195,0.469548,[58 50] ; [67 48],[60.53811659 47.46188341] ; [64.46188341 50.53811659],0
a2,1,0.502712,0.449207,[26 84] ; [33 87],[28.2173913 81.7826087] ; [30.7826087 89.2173913],0
r1,1,0.579015,0.307831,[92 18] ; [97 23],[90.39130435 19.60869565] ; [98.60869565 21.39130435],0
u3,1,0.682107,0.167763,[22 10] ; [12  7],[21.33333333 10.66666667] ; [12.66666667  6.33333333],0
d1,1,0.682318,0.167528,[64 46] ; [73 47],[65.52173913 44.47826087] ; [71.47826087 48.52173913],0
s6,1,0.698605,0.149927,[80 29] ; [90 29],[81.27192982 27.72807018] ; [88.72807018 30.27192982],0
s3,1,0.741343,0.10895,[74 35] ; [79 41],[72.82532751 36.17467249] ; [80.17467249 39.82532751],0
u1,1,0.770136,0.085379,[23 87] ; [27 93],[23.91304348 86.08695652] ; [26.08695652 93.91304348],0
a7,1,0.784607,0.074704,[77 33] ; [82 38],[76.04347826 33.95652174] ; [82.95652174 37.04347826],0
s4,1,0.790754,0.070401,[16 94] ; [ 16 104],[15.30434783 94.69565217] ; [ 16.69565217 103.30434783],0
a4,1,0.799456,0.064542,[49 61] ; [55 64],[49.95633188 60.04366812] ; [54.04366812 64.95633188],0
n1,1,0.8377,0.041958,[15 17] ; [7 9],[14.66666667 17.33333333] ; [7.33333333 8.66666667],0
b4,1,0.844586,0.038428,[61 49] ; [65 55],[60.26086957 49.73913043] ; [65.73913043 54.26086957],0
a1,1,0.901106,0.015442,[  6 104] ; [  7 113],[  6.2173913 103.7826087] ; [  6.7826087 113.2173913],0
u2,1,0.922632,0.009432,[20 12] ; [11  7],[19.84 12.16] ; [11.16  6.84],0
