Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.004152,[43 56] ; [306 102],[68.14792899 30.85207101] ; [280.85207101 127.14792899],1
p11,1,0.0,25.509801,[56 45] ; [327  83],[75.70058708 25.29941292] ; [307.29941292 102.70058708],1
n4,1,3e-06,21.601446,[52 49] ; [307 102],[71.09607843 29.90392157] ; [287.90392157 121.09607843],1
p10,1,4e-06,21.152516,[54 43] ; [317  87],[71.83033932 25.16966068] ; [299.16966068 104.83033932],1
r4,1,0.000285,13.166717,[77 24] ; [368  42],[87.95499022 13.04500978] ; [357.04500978  52.95499022],1
p9,1,0.000366,12.695713,[63 35] ; [324  76],[76.15662651 21.84337349] ; [310.84337349  89.15662651],1
p2,1,0.003319,8.623086,[69 30] ; [337  70],[79.43478261 19.56521739] ; [326.56521739  80.43478261],0
s5,1,0.003427,8.564831,[12 83] ; [108 293],[22.98387097 72.01612903] ; [ 97.01612903 303.98387097],0
p4,1,0.005732,7.632581,[38 60] ; [220 185],[50.26640159 47.73359841] ; [207.73359841 197.26640159],0
b1,1,0.006377,7.440628,[49 52] ; [139 271],[37.15851272 63.84148728] ; [150.84148728 259.15851272],0
d1,1,0.011309,6.416179,[39 62] ; [216 194],[50.40117417 50.59882583] ; [204.59882583 205.40117417],0
s6,1,0.011635,6.365585,[41 60] ; [218 181],[52.318 48.682] ; [206.682 192.318],0
r3,1,0.012705,6.209696,[88 12] ; [387  21],[93.50393701  6.49606299] ; [381.49606299  26.50393701],0
b3,1,0.0135,6.102363,[ 7 39] ; [ 75 148],[14.02230483 31.97769517] ; [ 67.97769517 155.02230483],0
b2,1,0.0135,6.102363,[ 7 39] ; [ 75 148],[14.02230483 31.97769517] ; [ 67.97769517 155.02230483],0
p5,1,0.018228,5.57413,[ 2 97] ; [ 37 371],[ 7.61538462 91.38461538] ; [ 31.38461538 376.61538462],0
p8,1,0.019517,5.454586,[35 62] ; [199 205],[45.30538922 51.69461078] ; [188.69461078 215.30538922],0
r2,1,0.01975,5.433839,[89 12] ; [385  22],[94.24015748  6.75984252] ; [379.75984252  27.24015748],0
u2,1,0.022814,5.182632,[24 10] ; [73 76],[18.02185792 15.97814208] ; [78.97814208 70.02185792],0
p6,1,0.041357,4.161312,[18 75] ; [121 284],[25.95783133 67.04216867] ; [113.04216867 291.95783133],0
p3,1,0.050554,3.822983,[32 66] ; [177 230],[40.55841584 57.44158416] ; [168.44158416 238.55841584],0
u1,1,0.051241,3.800394,[ 7 94] ; [ 58 352],[12.84735812 88.15264188] ; [ 52.15264188 357.84735812],0
a7,1,0.080531,3.054152,[67 34] ; [305 102],[73.96062992 27.03937008] ; [298.03937008 108.96062992],0
v3,1,0.087197,2.925369,[24 70] ; [139 261],[31.01619433 62.98380567] ; [131.98380567 268.01619433],0
v1,1,0.106787,2.601136,[38 61] ; [191 212],[45.16135458 53.83864542] ; [183.83864542 219.16135458],0
p7,1,0.121973,2.391798,[48 47] ; [237 163],[54.6969697 40.3030303] ; [230.3030303 169.6969697],0
a5,1,0.125274,2.350115,[60 41] ; [276 133],[66.54117647 34.45882353] ; [269.45882353 139.54117647],0
u3,1,0.125469,2.347692,[22 11] ; [78 72],[18.03278689 14.96721311] ; [81.96721311 68.03278689],0
p12,1,0.143449,2.140566,[ 2 95] ; [ 23 384],[ 4.81150794 92.18849206] ; [ 20.18849206 386.81150794],0
d3,1,0.153874,2.033422,[60 39] ; [278 130],[66. 33.] ; [272. 136.],0
s3,1,0.154136,2.030837,[47 54] ; [155 245],[40.72255489 60.27744511] ; [161.27744511 238.72255489],0
d2,1,0.155756,2.014951,[34 66] ; [170 237],[40.23668639 59.76331361] ; [163.76331361 243.23668639],0
