Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,51.558477,[55 45] ; [ 22 141],[29.27756654 70.72243346] ; [ 47.72243346 115.27756654],1
s2,1,0.0,47.764529,[65 35] ; [ 36 126],[38.54961832 61.45038168] ; [62.45038168 99.54961832],1
s6,1,0.0,37.463344,[77 22] ; [62 98],[53.13127413 45.86872587] ; [85.86872587 74.13127413],1
s3,1,0.0,34.189805,[72 28] ; [ 56 105],[49.04214559 50.95785441] ; [78.95785441 82.04214559],1
p4,1,7e-06,20.284853,[64 36] ; [ 57 104],[46.36015326 53.63984674] ; [74.63984674 86.36015326],1
a3,1,1.2e-05,19.154465,[75 25] ; [77 85],[58.01526718 41.98473282] ; [93.98473282 68.01526718],1
s5,1,6.1e-05,16.086308,[36 62] ; [ 24 136],[22.79069767 75.20930233] ; [ 37.20930233 122.79069767],1
s4,1,0.000109,14.977185,[32 67] ; [ 20 140],[19.87644788 79.12355212] ; [ 32.12355212 127.87644788],1
p2,1,0.000145,14.434089,[88 12] ; [108  53],[75.09578544 24.90421456] ; [120.90421456  40.09578544],1
n6,1,0.000316,12.972864,[89 11] ; [113  49],[77.09923664 22.90076336] ; [124.90076336  37.09923664],1
n4,1,0.000423,12.426812,[81 19] ; [98 65],[68.0608365 31.9391635] ; [110.9391635  52.0608365],1
p6,1,0.000649,11.629651,[43 57] ; [ 37 124],[30.651341 69.348659] ; [ 49.348659 111.651341],1
v4,1,0.000986,10.853595,[96  4] ; [133  29],[87.40458015 12.59541985] ; [141.59541985  20.40458015],1
p10,1,0.001638,9.916932,[77 23] ; [92 67],[65.25096525 34.74903475] ; [103.74903475  55.25096525],0
n5,1,0.003015,8.798377,[78 22] ; [97 64],[67.04980843 32.95019157] ; [107.95019157  53.04980843],0
p3,1,0.003252,8.660159,[47 52] ; [ 48 115],[35.89694656 63.10305344] ; [ 59.10305344 103.89694656],0
d1,1,0.003728,8.411698,[57 43] ; [ 63 100],[45.62737643 54.37262357] ; [74.37262357 88.62737643],0
a4,1,0.00384,8.358115,[48 52] ; [ 49 113],[37.02290076 62.97709924] ; [ 59.97709924 102.02290076],0
p9,1,0.004626,8.020137,[79 20] ; [101  59],[68.8030888 30.1969112] ; [111.1969112  48.8030888],0
r1,1,0.005266,7.78565,[73 27] ; [91 72],[62.35741445 37.64258555] ; [101.64258555  61.35741445],0
u1,1,0.008427,6.940474,[18 82] ; [ 12 151],[11.40684411 88.59315589] ; [ 18.59315589 144.40684411],0
a6,1,0.008657,6.892153,[52 47] ; [112  51],[61.96946565 37.03053435] ; [102.03053435  60.96946565],0
a2,1,0.014776,5.942927,[23 77] ; [ 19 144],[15.96958175 84.03041825] ; [ 26.03041825 136.96958175],0
a5,1,0.014877,5.930948,[68 32] ; [86 77],[58.55513308 41.44486692] ; [95.44486692 67.55513308],0
p7,1,0.02055,5.364524,[59 38] ; [73 86],[50.015625 46.984375] ; [81.984375 77.015625],0
n1,1,0.022097,5.238095,[17 15] ; [16 40],[12. 20.] ; [21. 35.],0
p8,1,0.030274,4.693683,[50 50] ; [ 59 103],[41.60305344 58.39694656] ; [67.39694656 94.60305344],0
r2,1,0.031705,4.614391,[91  8] ; [131  28],[85.18604651 13.81395349] ; [136.81395349  22.18604651],0
u3,1,0.035485,4.421674,[17  8] ; [37 47],[12.3853211 12.6146789] ; [41.6146789 42.3853211],0
d3,1,0.047551,3.9258,[67 32] ; [89 72],[59.4 39.6] ; [96.6 64.4],0
r3,1,0.049004,3.875203,[91  9] ; [134  29],[85.5513308 14.4486692] ; [139.4486692  23.5513308],0
r4,1,0.049141,3.87053,[83 17] ; [118  45],[76.42585551 23.57414449] ; [124.57414449  38.42585551],0
