Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,30.378554,[ 3 32] ; [61 36],[16.96969697 18.03030303] ; [47.03030303 49.96969697],1
d4,1,1e-06,24.256785,[15 19] ; [83 13],[25.63076923  8.36923077] ; [72.36923077 23.63076923],1
d2,1,0.000102,15.097821,[ 7 28] ; [56 40],[16.83206107 18.16793893] ; [46.16793893 49.83206107],1
p2,1,0.003609,8.470611,[14 21] ; [66 31],[21.21212121 13.78787879] ; [58.78787879 38.21212121],0
d3,1,0.007368,7.180967,[14 21] ; [64 33],[20.68181818 14.31818182] ; [57.31818182 39.68181818],0
a6,1,0.010276,6.586392,[14 21] ; [63 34],[20.41666667 14.58333333] ; [56.58333333 40.41666667],0
a4,1,0.014201,6.012971,[ 7 27] ; [43 54],[12.97709924 21.02290076] ; [37.02290076 59.97709924],0
a2,1,0.019837,5.426162,[ 2 33] ; [23 74],[ 6.62878788 28.37121212] ; [18.37121212 78.62878788],0
n2,1,0.02766,4.849138,[14  2] ; [16 13],[10.66666667  5.33333333] ; [19.33333333  9.66666667],0
b3,1,0.030079,4.70475,[10 12] ; [13 48],[ 6.09638554 15.90361446] ; [16.90361446 44.09638554],0
b2,1,0.030079,4.70475,[10 12] ; [13 48],[ 6.09638554 15.90361446] ; [16.90361446 44.09638554],0
r3,1,0.03723,4.339842,[28  7] ; [89  7],[31.25954198  3.74045802] ; [85.74045802 10.25954198],0
a7,1,0.038502,4.282686,[18 17] ; [68 28],[22.97709924 12.02290076] ; [63.02290076 32.97709924],0
a5,1,0.040977,4.176985,[17 18] ; [66 31],[22.00757576 12.99242424] ; [60.99242424 36.00757576],0
a3,1,0.051535,3.790789,[16 18] ; [64 33],[20.76335878 13.23664122] ; [59.23664122 37.76335878],0
b5,1,0.051754,3.783707,[15 20] ; [60 37],[19.88636364 15.11363636] ; [55.11363636 41.88636364],0
s6,1,0.063224,3.450728,[12 23] ; [50 45],[16.69230769 18.30769231] ; [45.30769231 49.69230769],0
s1,1,0.071107,3.25729,[ 5 29] ; [ 5 92],[ 2.59541985 31.40458015] ; [ 7.40458015 89.59541985],0
p6,1,0.075891,3.150782,[10 25] ; [14 80],[ 6.51162791 28.48837209] ; [17.48837209 76.51162791],0
r2,1,0.083398,2.997411,[30  5] ; [91  5],[32.32824427  2.67175573] ; [88.67175573  7.32824427],0
u1,1,0.087923,2.911997,[ 2 33] ; [17 80],[ 5.03787879 29.96212121] ; [13.96212121 83.03787879],0
p7,1,0.109527,2.561029,[19 15] ; [38 57],[15.02325581 18.97674419] ; [41.97674419 53.02325581],0
u3,1,0.111004,2.539872,[ 9 10] ; [23 10],[11.69230769  7.30769231] ; [20.30769231 12.69230769],0
s8,1,0.120513,2.410645,[ 5 30] ; [26 69],[ 8.34615385 26.65384615] ; [22.65384615 72.34615385],0
a8,1,0.127171,2.326705,[ 6 27] ; [ 7 77],[ 3.66666667 29.33333333] ; [ 9.33333333 74.66666667],0
s5,1,0.138078,2.199248,[ 4 31] ; [22 73],[ 7. 28.] ; [19. 76.],0
p4,1,0.142502,2.150735,[10 24] ; [42 54],[13.6 20.4] ; [38.4 57.6],0
s7,1,0.154068,2.031501,[ 7 25] ; [32 58],[10.2295082 21.7704918] ; [28.7704918 61.2295082],0
p10,1,0.15753,1.99778,[ 6 27] ; [30 67],[ 9.13846154 23.86153846] ; [26.86153846 70.13846154],0
s4,1,0.159609,1.977923,[ 2 33] ; [14 80],[ 4.34108527 30.65891473] ; [11.65891473 82.34108527],0
p3,1,0.172919,1.857452,[ 8 27] ; [34 62],[11.22137405 23.77862595] ; [30.77862595 65.22137405],0
v4,1,0.270115,1.216165,[28  6] ; [86 10],[29.81538462  4.18461538] ; [84.18461538 11.81538462],0
