Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.002585,9.079545,[ 24 136] ; [24 51],[ 32.68085106 127.31914894] ; [15.31914894 59.68085106],0
r1,1,0.004605,8.028214,[91 72] ; [59 20],[101.03305785  61.96694215] ; [48.96694215 30.03305785],0
a5,1,0.005918,7.575077,[86 77] ; [57 23],[95.9218107 67.0781893] ; [47.0781893 32.9218107],0
p4,1,0.006487,7.409852,[ 57 104] ; [43 37],[66.80497925 94.19502075] ; [33.19502075 46.80497925],0
r2,1,0.006903,7.297922,[131  28] ; [76  4],[137.71129707  21.28870293] ; [69.28870293 10.71129707],0
a3,1,0.007526,7.142825,[77 85] ; [52 27],[86.71369295 75.28630705] ; [42.28630705 36.71369295],0
s6,1,0.013097,6.155894,[62 98] ; [43 34],[70.88607595 89.11392405] ; [34.11392405 42.88607595],0
n5,1,0.013822,6.060689,[97 64] ; [61 19],[105.55186722  55.44813278] ; [52.44813278 27.55186722],0
v3,1,0.015171,5.896474,[ 16 144] ; [17 62],[ 22.09205021 137.90794979] ; [10.90794979 68.09205021],0
p9,1,0.016485,5.750435,[101  59] ; [62 17],[109.12133891  50.87866109] ; [53.87866109 25.12133891],0
p10,1,0.019229,5.480598,[92 67] ; [58 21],[100.21008403  58.78991597] ; [49.78991597 29.21008403],0
v4,1,0.030457,4.683298,[133  29] ; [74  6],[138.57024793  23.42975207] ; [68.42975207 11.57024793],0
n3,1,0.034255,4.481945,[33 23] ; [14  2],[36.55555556 19.44444444] ; [10.44444444  5.55555556],0
s2,1,0.040975,4.177066,[ 36 126] ; [27 51],[ 42.525 119.475] ; [20.475 57.525],0
p2,1,0.041621,4.150536,[108  53] ; [63 16],[114.7125  46.2875] ; [56.2875 22.7125],0
a4,1,0.041801,4.14323,[ 49 113] ; [34 44],[ 56.025 105.975] ; [26.975 51.025],0
r4,1,0.05097,3.809247,[118  45] ; [67 13],[124.09465021  38.90534979] ; [60.90534979 19.09465021],0
n2,1,0.056357,3.641463,[33 25] ; [14  3],[36.34666667 21.65333333] ; [10.65333333  6.34666667],0
n4,1,0.058593,3.576777,[98 65] ; [58 22],[104.64197531  58.35802469] ; [51.35802469 28.64197531],0
u3,1,0.063575,3.441574,[37 47] ; [18 10],[41.25 42.75] ; [13.75 14.25],0
a2,1,0.081734,3.030087,[ 19 144] ; [16 64],[ 23.47736626 139.52263374] ; [11.52263374 68.47736626],0
s8,1,0.111486,2.533032,[ 22 141] ; [17 62],[ 26.26859504 136.73140496] ; [12.73140496 66.26859504],0
p8,1,0.121042,2.403787,[ 59 103] ; [37 42],[64.53112033 97.46887967] ; [31.46887967 47.53112033],0
a6,1,0.124934,2.354348,[112  51] ; [47 33],[106.65432099  56.34567901] ; [52.34567901 27.65432099],0
d1,1,0.188368,1.730337,[ 63 100] ; [38 42],[67.74897119 95.25102881] ; [33.25102881 46.74897119],0
u1,1,0.189624,1.720534,[ 12 151] ; [10 70],[ 14.75720165 148.24279835] ; [ 7.24279835 72.75720165],0
d5,1,0.191253,1.707942,[106  56] ; [59 21],[110.45454545  51.54545455] ; [54.54545455 25.45454545],0
n6,1,0.205149,1.605332,[113  49] ; [62 18],[117.14876033  44.85123967] ; [57.85123967 22.14876033],0
p7,1,0.215684,1.53286,[73 86] ; [43 36],[77.49579832 81.50420168] ; [38.50420168 40.49579832],0
b3,1,0.226252,1.464267,[24 62] ; [20 33],[27.22302158 58.77697842] ; [16.77697842 36.22302158],0
b2,1,0.226252,1.464267,[24 62] ; [20 33],[27.22302158 58.77697842] ; [16.77697842 36.22302158],0
a7,1,0.235687,1.406207,[103  59] ; [57 23],[107.10743802  54.89256198] ; [52.89256198 27.10743802],0
p11,1,0.248655,1.330845,[104  59] ; [57 23],[107.99588477  55.00411523] ; [53.00411523 26.99588477],0
p3,1,0.255468,1.293151,[ 48 115] ; [29 50],[ 51.86363636 111.13636364] ; [25.13636364 53.86363636],0
d4,1,0.268189,1.225985,[111  52] ; [60 20],[114.7037037  48.2962963] ; [56.2962963 23.7037037],0
b5,1,0.354759,0.856362,[98 65] ; [53 27],[101.28806584  61.71193416] ; [49.71193416 30.28806584],0
p12,1,0.371684,0.798027,[  3 159] ; [ 3 77],[  4.01652893 157.98347107] ; [ 1.98347107 78.01652893],0
s4,1,0.382623,0.762257,[ 20 140] ; [13 65],[ 22.18487395 137.81512605] ; [10.81512605 67.18487395],0
s1,1,0.388632,0.743218,[  8 154] ; [ 2 76],[  6.75 155.25] ; [ 3.25 74.75],0
b4,1,0.475406,0.509383,[92 71] ; [49 31],[94.58024691 68.41975309] ; [46.41975309 33.58024691],0
d3,1,0.554523,0.349277,[89 72] ; [41 39],[86.84647303 74.15352697] ; [43.15352697 36.84647303],0
s3,1,0.578464,0.308725,[ 56 105] ; [30 48],[ 57.93305439 103.06694561] ; [28.06694561 49.93305439],0
n1,1,0.596746,0.279932,[16 40] ; [ 6 11],[16.87671233 39.12328767] ; [ 5.12328767 11.87671233],0
