Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.030048,[233  22] ; [47 23],[219.69230769  35.30769231] ; [60.30769231  9.69230769],1
p10,1,1e-06,24.585304,[200  51] ; [35 35],[183.75389408  67.24610592] ; [51.24610592 18.75389408],1
r3,1,2e-06,22.84915,[248   6] ; [58 12],[239.88888889  14.11111111] ; [66.11111111  3.88888889],1
n5,1,3e-06,21.676915,[183  71] ; [29 40],[166.7120743  87.2879257] ; [45.2879257 23.7120743],1
p11,1,8.1e-05,15.523891,[181  74] ; [32 38],[167.12307692  87.87692308] ; [45.87692308 24.12307692],1
s6,1,0.000428,12.405719,[171  83] ; [31 39],[158.35802469  95.64197531] ; [43.64197531 26.35802469],1
v4,1,0.000444,12.33897,[242  12] ; [58 12],[235.18518519  18.81481481] ; [64.81481481  5.18518519],1
n4,1,0.000659,11.600968,[194  60] ; [39 31],[182.66049383  71.33950617] ; [50.33950617 19.66049383],1
p9,1,0.001227,10.449661,[203  47] ; [44 26],[192.96875  57.03125] ; [54.03125 15.96875],0
r2,1,0.007983,7.03739,[238  13] ; [59 10],[232.959375  18.040625] ; [64.040625  4.959375],0
p4,1,0.00814,7.002391,[125 129] ; [22 48],[115.24074074 138.75925926] ; [31.75925926 38.24074074],0
u1,1,0.018813,5.518782,[ 67 188] ; [ 9 61],[ 59.63076923 195.36923077] ; [16.36923077 53.63076923],0
s8,1,0.02825,4.812718,[102 153] ; [18 52],[ 94.15384615 160.84615385] ; [25.84615385 44.15384615],0
b1,1,0.031387,4.63166,[ 88 167] ; [34 36],[ 95.72307692 159.27692308] ; [26.27692308 43.72307692],0
v2,1,0.034018,4.493796,[140 102] ; [29 38],[132.35598706 109.64401294] ; [36.64401294 30.35598706],0
s7,1,0.035634,4.414549,[109 135] ; [20 46],[101.53548387 142.46451613] ; [27.46451613 38.53548387],0
s5,1,0.058161,3.58906,[ 71 178] ; [11 54],[ 65.02547771 183.97452229] ; [16.97452229 48.02547771],0
s2,1,0.061636,3.49281,[129 123] ; [27 43],[122.08695652 129.91304348] ; [33.91304348 36.08695652],0
b3,1,0.084972,2.967144,[58 92] ; [ 9 29],[53.45744681 96.54255319] ; [13.54255319 24.45744681],0
b2,1,0.084972,2.967144,[58 92] ; [ 9 29],[53.45744681 96.54255319] ; [13.54255319 24.45744681],0
v3,1,0.101149,2.687337,[ 88 156] ; [17 50],[ 82.37942122 161.62057878] ; [22.62057878 44.37942122],0
p6,1,0.103211,2.655219,[ 64 189] ; [11 58],[ 58.92857143 194.07142857] ; [16.07142857 52.92857143],0
