Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.872959,[ 6 28] ; [77 24],[20.9037037 13.0962963] ; [62.0962963 38.9037037],1
r3,1,0.0,30.602849,[14 20] ; [88 12],[25.88059701  8.11940299] ; [76.11940299 23.88059701],1
p2,1,5e-06,21.038961,[ 8 25] ; [69 30],[19.25 13.75] ; [57.75 41.25],1
p10,1,0.00019,13.92422,[ 6 27] ; [54 43],[15.23076923 17.76923077] ; [44.76923077 52.23076923],1
p11,1,0.000425,12.417916,[ 7 27] ; [56 45],[15.86666667 18.13333333] ; [47.13333333 53.86666667],1
r2,1,0.000428,12.406282,[20 13] ; [89 12],[26.84328358  6.15671642] ; [82.15671642 18.84328358],1
r1,1,0.000782,11.284006,[14 20] ; [73 27],[22.07462687 11.92537313] ; [64.92537313 35.07462687],1
u2,1,0.001805,9.738295,[ 3 11] ; [24 10],[7.875 6.125] ; [19.125 14.875],0
p9,1,0.001922,9.622609,[11 22] ; [63 35],[18.64122137 14.35877863] ; [55.35877863 42.64122137],0
b3,1,0.003639,8.455882,[11 12] ; [ 7 39],[ 6. 17.] ; [12. 34.],0
b2,1,0.003639,8.455882,[11 12] ; [ 7 39],[ 6. 17.] ; [12. 34.],0
p7,1,0.006419,7.428639,[ 8 26] ; [48 47],[14.75968992 19.24031008] ; [41.24031008 53.75968992],0
a1,1,0.008394,6.94735,[ 6 28] ; [ 4 97],[ 2.51851852 31.48148148] ; [ 7.48148148 93.51851852],0
s2,1,0.014054,6.03134,[ 4 30] ; [34 67],[ 9.57037037 24.42962963] ; [28.42962963 72.57037037],0
s6,1,0.015123,5.902084,[ 6 28] ; [41 60],[11.83703704 22.16296296] ; [35.16296296 65.83703704],0
a6,1,0.018016,5.594585,[15 19] ; [67 33],[20.80597015 13.19402985] ; [61.19402985 38.80597015],0
n3,1,0.025338,5.000612,[ 8 10] ; [25  8],[11.64705882  6.35294118] ; [21.35294118 11.64705882],0
p8,1,0.030036,4.70723,[ 5 27] ; [35 62],[ 9.92248062 22.07751938] ; [30.07751938 66.92248062],0
b5,1,0.039887,4.222667,[14 20] ; [62 39],[19.14074074 14.85925926] ; [56.85925926 44.14074074],0
d5,1,0.040926,4.17908,[18 16] ; [72 28],[22.8358209 11.1641791] ; [67.1641791 32.8358209],0
d3,1,0.049131,3.870876,[14 20] ; [60 39],[18.91729323 15.08270677] ; [55.08270677 43.91729323],0
v2,1,0.050237,3.833536,[ 9 24] ; [44 50],[13.77165354 19.22834646] ; [39.22834646 54.77165354],0
p4,1,0.053891,3.716057,[ 7 27] ; [38 60],[11.59090909 22.40909091] ; [33.40909091 64.59090909],0
p1,1,0.062823,3.461243,[ 5 29] ; [ 5 95],[ 2.53731343 31.46268657] ; [ 7.46268657 92.53731343],0
p3,1,0.095886,2.772666,[ 6 28] ; [32 66],[ 9.78787879 24.21212121] ; [28.21212121 69.78787879],0
