Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.258174,[251 286] ; [73 27],[273.13657771 263.86342229] ; [50.86342229 49.13657771],1
s6,1,1.5e-05,18.717829,[341 195] ; [85 14],[359.58425197 176.41574803] ; [66.41574803 32.58425197],1
s5,1,4.1e-05,16.805196,[148 379] ; [46 47],[164.9 362.1] ; [29.1 63.9],1
s3,1,0.000206,13.774554,[278 254] ; [73 28],[294.99526066 237.00473934] ; [56.00473934 44.99526066],1
n4,1,0.002306,9.288702,[416 124] ; [64 38],[403.73831776 136.26168224] ; [76.26168224 25.73831776],0
u2,1,0.009889,6.654798,[98 60] ; [11 19],[91.60638298 66.39361702] ; [17.39361702 12.60638298],0
a8,1,0.011339,6.41136,[ 81 404] ; [ 6 87],[ 73.0017301 411.9982699] ; [13.9982699 79.0017301],0
b5,1,0.015524,5.855988,[341 200] ; [77 25],[351.69206843 189.30793157] ; [66.30793157 35.69206843],0
v3,1,0.036491,4.374006,[212 303] ; [30 70],[202.6504065 312.3495935] ; [39.3495935 60.6504065],0
b2,1,0.058086,3.591198,[117 203] ; [12 40],[110.96774194 209.03225806] ; [18.03225806 33.96774194],0
b3,1,0.058086,3.591198,[117 203] ; [12 40],[110.96774194 209.03225806] ; [18.03225806 33.96774194],0
s7,1,0.067077,3.353132,[232 278] ; [56 45],[240.39279869 269.60720131] ; [47.60720131 53.39279869],0
n1,1,0.073646,3.199828,[38 74] ; [ 3 18],[34.52631579 77.47368421] ; [ 6.47368421 14.52631579],0
p11,1,0.075666,3.155614,[430 111] ; [73 29],[423.20839813 117.79160187] ; [79.79160187 22.20839813],0
s8,1,0.09468,2.792953,[221 317] ; [51 51],[228.65 309.35] ; [43.35 58.65],0
a1,1,0.097696,2.742751,[ 24 517] ; [  1 101],[ 21.03421462 519.96578538] ; [ 3.96578538 98.03421462],0
v2,1,0.18596,1.749339,[313 203] ; [53 46],[307.08292683 208.91707317] ; [58.91707317 40.08292683],0
b1,1,0.203092,1.62,[189 352] ; [29 73],[183.41835148 357.58164852] ; [34.58164852 67.41835148],0
a6,1,0.223365,1.482619,[420 118] ; [74 28],[415.26875 122.73125] ; [78.73125 23.26875],0
r1,1,0.245026,1.351445,[446  90] ; [80 22],[441.90595611  94.09404389] ; [84.09404389 17.90595611],0
p8,1,0.262833,1.253774,[283 250] ; [47 53],[277.86729858 255.13270142] ; [52.13270142 47.86729858],0
p9,1,0.291629,1.112086,[446  85] ; [89 12],[449.50158228  81.49841772] ; [85.49841772 15.50158228],0
p2,1,0.335943,0.925854,[458  80] ; [83 19],[454.778125  83.221875] ; [86.221875 15.778125],0
n5,1,0.344709,0.892839,[388 149] ; [69 33],[384.05164319 152.94835681] ; [72.94835681 29.05164319],0
d3,1,0.345276,0.890742,[415 123] ; [83 19],[418.63125 119.36875] ; [79.36875 22.63125],0
b4,1,0.350551,0.871462,[318 223] ; [65 37],[322.24416796 218.75583204] ; [60.75583204 41.24416796],0
d5,1,0.362572,0.828966,[453  86] ; [82 20],[449.8673947  89.1326053] ; [85.1326053 16.8673947],0
p12,1,0.363465,0.825885,[ 46 491] ; [ 6 96],[ 43.69953052 493.30046948] ; [ 8.30046948 93.69953052],0
