Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,57.901155,[266 178] ; [211  29],[309.63157895 134.36842105] ; [167.36842105  72.63157895],1
s2,1,0.0,54.272628,[185 259] ; [172  70],[231.06122449 212.93877551] ; [125.93877551 116.06122449],1
p5,1,0.0,42.775063,[ 23 421] ; [ 52 190],[ 48.54227405 395.45772595] ; [ 26.45772595 215.54227405],1
s7,1,0.0,36.242699,[180 246] ; [155  77],[216.88449848 209.11550152] ; [118.11550152 113.88449848],1
s8,1,0.0,32.298693,[171 275] ; [147  94],[206.44541485 239.55458515] ; [111.55458515 129.44541485],1
s3,1,1e-06,23.377735,[224 218] ; [167  72],[253.77679883 188.22320117] ; [137.22320117 101.77679883],1
s4,1,6e-06,20.47066,[ 49 394] ; [ 58 181],[ 69.50293255 373.49706745] ; [ 37.49706745 201.50293255],1
p6,1,2.8e-05,17.528634,[137 304] ; [113 126],[162.13235294 278.86764706] ; [ 87.86764706 151.13235294],1
p7,1,4.9e-05,16.479469,[267 170] ; [180  55],[290.68303571 146.31696429] ; [156.31696429  78.68303571],1
p12,1,6.1e-05,16.075859,[ 22 421] ; [ 33 208],[ 35.62134503 407.37865497] ; [ 19.37865497 221.62134503],1
p9,1,0.000139,14.511002,[354  89] ; [217  21],[371.44346549  71.55653451] ; [199.55653451  38.44346549],1
p10,1,0.000193,13.893511,[341 101] ; [214  27],[359.16544656  82.83455344] ; [195.83455344  45.16544656],1
n6,1,0.000199,13.845108,[361  85] ; [220  20],[377.73469388  68.26530612] ; [203.26530612  36.73469388],1
p3,1,0.000205,13.78914,[204 242] ; [146  95],[227.21979622 218.78020378] ; [122.78020378 118.21979622],1
p8,1,0.001578,9.985198,[220 219] ; [150  89],[239.57227139 199.42772861] ; [130.42772861 108.57227139],0
p4,1,0.003158,8.713899,[254 191] ; [164  75],[271.94444444 173.05555556] ; [146.05555556  92.94444444],0
v1,1,0.004643,8.013415,[226 209] ; [153  89],[243.52289513 191.47710487] ; [135.47710487 106.52289513],0
a3,1,0.005718,7.637236,[312 133] ; [194  49],[327.28197674 117.71802326] ; [178.71802326  64.28197674],0
n5,1,0.009028,6.817336,[323 120] ; [198  44],[336.93868613 106.06131387] ; [184.06131387  57.93868613],0
p1,1,0.010049,6.62613,[ 28 416] ; [ 29 213],[ 36.89212828 407.10787172] ; [ 20.10787172 221.89212828],0
n1,1,0.021187,5.311339,[29 62] ; [24 22],[35.20437956 55.79562044] ; [17.79562044 28.20437956],0
a5,1,0.021637,5.274762,[332 115] ; [200  44],[344.1447178 102.8552822] ; [187.8552822  56.1447178],0
d2,1,0.022436,5.211624,[210 236] ; [136 106],[224.29651163 221.70348837] ; [121.70348837 120.29651163],0
u1,1,0.026809,4.903046,[ 80 367] ; [ 61 183],[ 91.21128799 355.78871201] ; [ 49.78871201 194.21128799],0
a2,1,0.028666,4.787546,[105 342] ; [ 76 168],[117.08683068 329.91316932] ; [ 63.91316932 180.08683068],0
v3,1,0.029601,4.732344,[164 258] ; [115 127],[177.31626506 244.68373494] ; [101.68373494 140.31626506],0
a7,1,0.029849,4.71797,[346 100] ; [171  73],[334.17681159 111.82318841] ; [182.82318841  61.17681159],0
n2,1,0.031392,4.63138,[62 29] ; [40  7],[67.26086957 23.73913043] ; [34.73913043 12.26086957],0
a4,1,0.052144,3.771139,[195 249] ; [126 118],[207.15697674 236.84302326] ; [113.84302326 130.15697674],0
b2,1,0.053458,3.729549,[ 93 173] ; [66 82],[102.15942029 163.84057971] ; [56.84057971 91.15942029],0
b3,1,0.053458,3.729549,[ 93 173] ; [66 82],[102.15942029 163.84057971] ; [56.84057971 91.15942029],0
d1,1,0.05813,3.589947,[264 183] ; [162  82],[275.57452967 171.42547033] ; [150.42547033  93.57452967],0
n3,1,0.063943,3.432049,[63 26] ; [40  7],[67.40441176 21.59558824] ; [35.59558824 11.40441176],0
b5,1,0.066162,3.375751,[274 173] ; [132 112],[262.63675832 184.36324168] ; [143.36324168 100.63675832],0
d4,1,0.066441,3.368818,[366  79] ; [212  30],[374.39592431  70.60407569] ; [203.60407569  38.39592431],0
a6,1,0.096283,2.766057,[322 124] ; [160  82],[312.45930233 133.54069767] ; [169.54069767  72.45930233],0
