Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,9.2e-05,15.284002,[74 37] ; [37 57],[60.10243902 50.89756098] ; [50.89756098 43.10243902],1
s5,1,0.008438,6.938119,[22 88] ; [35 61],[30.4368932 79.5631068] ; [26.5631068 69.4368932],0
p2,1,0.013101,6.155438,[99 12] ; [74 23],[92.32211538 18.67788462] ; [80.67788462 16.32211538],0
b2,1,0.014833,5.93623,[29 39] ; [12 43],[22.66666667 45.33333333] ; [18.33333333 36.66666667],0
b3,1,0.014833,5.93623,[29 39] ; [12 43],[22.66666667 45.33333333] ; [18.33333333 36.66666667],0
b5,1,0.015768,5.82861,[75 37] ; [49 48],[66.44976077 45.55023923] ; [57.55023923 39.44976077],0
p9,1,0.031966,4.600323,[98 13] ; [74 22],[92.23188406 18.76811594] ; [79.76811594 16.23188406],0
p6,1,0.038523,4.281776,[42 67] ; [24 72],[35.09268293 73.90731707] ; [30.90731707 65.09268293],0
p10,1,0.053717,3.721469,[92 17] ; [69 25],[86.44827586 22.55172414] ; [74.55172414 19.44827586],0
p7,1,0.069112,3.303975,[76 33] ; [54 40],[69.80295567 39.19704433] ; [60.19704433 33.80295567],0
v3,1,0.07483,3.173769,[46 64] ; [28 66],[39.90196078 70.09803922] ; [34.09803922 59.90196078],0
s4,1,0.080788,3.048973,[12 98] ; [19 78],[16.47342995 93.52657005] ; [14.52657005 82.47342995],0
u1,1,0.086858,2.931659,[21 91] ; [10 87],[16.61244019 95.38755981] ; [14.38755981 82.61244019],0
b4,1,0.093883,2.806506,[75 37] ; [54 43],[69.1291866 42.8708134] ; [59.8708134 37.1291866],0
a2,1,0.107538,2.590041,[26 86] ; [14 83],[21.4354067 90.5645933] ; [18.5645933 78.4354067],0
a7,1,0.115491,2.477426,[86 26] ; [65 32],[80.91866029 31.08133971] ; [70.08133971 26.91866029],0
p3,1,0.121649,2.395961,[60 51] ; [42 55],[54.43269231 56.56730769] ; [47.56730769 49.43269231],0
d4,1,0.165373,1.924391,[93 19] ; [73 24],[88.9569378 23.0430622] ; [77.0430622 19.9569378],0
