Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,140.200788,[217  60] ; [ 84 208],[146.53251318 130.46748682] ; [154.46748682 137.53251318],1
s2,1,0.0,90.951405,[207  79] ; [102 205],[149.02866779 136.97133221] ; [159.97133221 147.02866779],1
s6,1,0.0,74.325579,[244  41] ; [157 142],[195.69349315  89.30650685] ; [205.30650685  93.69349315],1
s3,1,0.0,70.448564,[211  73] ; [121 182],[160.62691652 123.37308348] ; [171.37308348 131.62691652],1
p6,1,2e-06,22.374796,[141 144] ; [ 91 209],[113.02564103 171.97435897] ; [118.97435897 181.02564103],1
v3,1,3e-06,21.919679,[147 131] ; [100 198],[119.21180556 158.78819444] ; [127.78819444 170.21180556],1
s5,1,5e-06,20.916931,[121 152] ; [ 78 221],[ 94.97727273 178.02272727] ; [104.02272727 194.97727273],1
p9,1,6.9e-05,15.842248,[263  25] ; [240  61],[245.94906621  42.05093379] ; [257.05093379  43.94906621],1
a3,1,0.000176,14.074229,[244  45] ; [220  87],[224.99328859  64.00671141] ; [239.00671141  67.99328859],1
p10,1,0.000193,13.893276,[255  32] ; [235  69],[237.95262267  49.04737733] ; [252.04737733  51.95262267],1
d1,1,0.000287,13.151659,[228  62] ; [201 107],[208.04347826  81.95652174] ; [220.95652174  87.04347826],1
n6,1,0.000345,12.809506,[269  20] ; [255  50],[254.94276094  34.05723906] ; [269.05723906  35.94276094],1
v1,1,0.00043,12.395316,[179 100] ; [150 152],[157.98795181 121.01204819] ; [171.01204819 130.98795181],1
r1,1,0.000617,11.722979,[253  35] ; [236  70],[237.09090909  50.90909091] ; [251.90909091  54.09090909],1
r4,1,0.000986,10.853653,[273  17] ; [265  43],[260.90301003  29.09698997] ; [277.09698997  30.90301003],1
p3,1,0.001996,9.553534,[175 115] ; [145 159],[156.22895623 133.77104377] ; [163.77104377 140.22895623],0
d2,1,0.002062,9.493736,[186 104] ; [157 147],[167.45791246 122.54208754] ; [175.54208754 128.45791246],0
p4,1,0.00299,8.813803,[203  86] ; [178 126],[185.68128162 103.31871838] ; [195.31871838 108.68128162],0
p5,1,0.004328,8.1409,[ 49 238] ; [ 28 277],[ 37.32939189 249.67060811] ; [ 39.67060811 265.32939189],0
p7,1,0.00617,7.499908,[202  80] ; [182 117],[186.38209983  95.61790017] ; [197.61790017 101.38209983],0
u1,1,0.008089,7.013737,[ 79 211] ; [ 56 252],[ 65.46822742 224.53177258] ; [ 69.53177258 238.46822742],0
p8,1,0.008195,6.990409,[165 119] ; [142 159],[149.03931624 134.96068376] ; [157.96068376 143.03931624],0
p12,1,0.009919,6.649439,[ 33 254] ; [ 17 287],[ 24.28087986 262.71912014] ; [ 25.71912014 278.28087986],0
a5,1,0.01122,6.430109,[246  44] ; [236  72],[233.7458194  56.2541806] ; [248.2541806  59.7458194],0
v4,1,0.014276,6.00374,[279  10] ; [280  25],[271.97138047  17.02861953] ; [287.02861953  17.97138047],0
v2,1,0.015927,5.810873,[181 102] ; [159 135],[166.75909879 116.24090121] ; [173.24090121 120.75909879],0
u3,1,0.025893,4.963127,[32 14] ; [43 44],[25.93984962 20.06015038] ; [49.06015038 37.93984962],0
d4,1,0.029342,4.747438,[268  22] ; [267  40],[259.88274707  30.11725293] ; [275.11725293  31.88274707],0
u4,1,0.032058,4.595371,[ 12 278] ; [  4 303],[  7.7721943 282.2278057] ; [  8.2278057 298.7721943],0
r3,1,0.034301,4.479614,[281   9] ; [283  21],[275.35353535  14.64646465] ; [288.64646465  15.35353535],0
u2,1,0.072877,3.217004,[31 15] ; [44 42],[26.13636364 19.86363636] ; [48.86363636 37.13636364],0
