Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,30.798947,[ 19 101] ; [69 74],[40.15209125 79.84790875] ; [47.84790875 95.15209125],1
v1,1,1.3e-05,19.079669,[45 75] ; [94 52],[62.70676692 57.29323308] ; [76.29323308 69.70676692],1
p12,1,0.000854,11.119155,[  1 120] ; [ 16 133],[  7.61851852 113.38148148] ; [  9.38148148 139.61851852],1
s1,1,0.003218,8.679427,[  9 110] ; [  1 147],[  4.45692884 114.54307116] ; [  5.54307116 142.45692884],0
d1,1,0.005353,7.756138,[55 66] ; [93 56],[66.32592593 54.67407407] ; [81.67407407 67.32592593],0
p9,1,0.007341,7.187579,[90 31] ; [129  19],[98.50929368 22.49070632] ; [120.49070632  27.50929368],0
d3,1,0.010085,6.619746,[77 44] ; [116  33],[86.49259259 34.50740741] ; [106.50740741  42.49259259],0
r4,1,0.011693,6.356888,[100  21] ; [138  11],[106.65925926  14.34074074] ; [131.34074074  17.65925926],0
r1,1,0.018244,5.572533,[85 36] ; [122  26],[93.11152416 27.88847584] ; [113.88847584  34.11152416],0
a2,1,0.020131,5.400464,[ 17 104] ; [ 38 111],[24.64814815 96.35185185] ; [ 30.35185185 118.64814815],0
b1,1,0.030178,4.699105,[58 63] ; [52 97],[49.2962963 71.7037037] ; [60.7037037 88.2962963],0
a5,1,0.031544,4.623125,[80 41] ; [116  33],[87.83703704 33.16296296] ; [108.16296296  40.83703704],0
p10,1,0.031683,4.615582,[89 30] ; [127  22],[95.91044776 23.08955224] ; [120.08955224  28.91044776],0
p11,1,0.074765,3.17517,[90 31] ; [124  25],[95.9037037 25.0962963] ; [118.0962963  30.9037037],0
d5,1,0.078089,3.104226,[93 28] ; [127  22],[98.59259259 22.40740741] ; [121.40740741  27.59259259],0
r3,1,0.085034,2.965967,[109  11] ; [143   6],[112.41635688   7.58364312] ; [139.58364312   9.41635688],0
a3,1,0.085654,2.954213,[70 50] ; [102  47],[76.72862454 43.27137546] ; [95.27137546 53.72862454],0
s4,1,0.092428,2.831567,[24 93] ; [ 19 129],[18.98490566 98.01509434] ; [ 24.01509434 123.98490566],0
d2,1,0.10721,2.594872,[47 74] ; [72 76],[53.52788104 67.47211896] ; [65.47211896 82.52788104],0
n5,1,0.156058,2.012012,[85 35] ; [116  32],[90. 30.] ; [111.  37.],0
u1,1,0.176245,1.82901,[ 14 107] ; [ 26 123],[ 17.92592593 103.07407407] ; [ 22.07407407 126.92592593],0
d4,1,0.186065,1.748504,[92 29] ; [123  26],[96.35185185 24.64814815] ; [118.64814815  30.35185185],0
s6,1,0.213227,1.549378,[66 51] ; [94 53],[70.90909091 46.09090909] ; [89.09090909 57.90909091],0
