Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,98.698117,[105  16] ; [ 46 121],[63.44097222 57.55902778] ; [87.55902778 79.44097222],1
s7,1,0.0,44.983347,[80 37] ; [ 43 113],[52.71428571 64.28571429] ; [70.28571429 85.71428571],1
s5,1,0.0,34.7837,[56 62] ; [ 25 139],[33.89361702 84.10638298] ; [ 47.10638298 116.89361702],1
s6,1,0.0,34.002328,[98 21] ; [81 86],[74.47902098 44.52097902] ; [104.52097902  62.47902098],1
s8,1,0.0,29.855175,[64 59] ; [ 36 133],[42.12328767 80.87671233] ; [ 57.87671233 111.12328767],1
p10,1,0.000361,12.725192,[103  18] ; [109  55],[90.00701754 30.99298246] ; [121.99298246  42.00701754],1
d4,1,0.002453,9.17527,[82 40] ; [84 86],[69.35616438 52.64383562] ; [96.64383562 73.35616438],0
n6,1,0.005864,7.591772,[107  13] ; [130  40],[98.06896552 21.93103448] ; [138.93103448  31.06896552],0
s4,1,0.006578,7.384651,[24 97] ; [ 15 155],[ 16.21649485 104.78350515] ; [ 22.78350515 147.21649485],0
p9,1,0.008018,7.029398,[102  18] ; [119  47],[92.72727273 27.27272727] ; [128.27272727  37.72727273],0
p7,1,0.013868,6.054882,[80 39] ; [88 79],[69.9020979 49.0979021] ; [98.0979021 68.9020979],0
r2,1,0.015054,5.910088,[114   7] ; [143  25],[107.60207612  13.39792388] ; [149.39792388  18.60207612],0
v3,1,0.016985,5.697914,[53 70] ; [ 49 117],[43.41176471 79.58823529] ; [ 58.58823529 107.41176471],0
s1,1,0.020865,5.33806,[ 10 111] ; [  4 165],[  5.84137931 115.15862069] ; [  8.15862069 160.84137931],0
u3,1,0.022667,5.193873,[27 16] ; [33 47],[20.97560976 22.02439024] ; [39.02439024 40.97560976],0
r4,1,0.027852,4.837235,[109  14] ; [134  36],[102.01023891  20.98976109] ; [140.98976109  29.01023891],0
a3,1,0.031733,4.61285,[80 42] ; [89 79],[71.09655172 50.90344828] ; [97.90344828 70.09655172],0
v1,1,0.06989,3.285596,[67 54] ; [73 91],[59.43859649 61.56140351] ; [80.56140351 83.43859649],0
r1,1,0.084511,2.975943,[95 28] ; [115  54],[88.45890411 34.54109589] ; [121.54109589  47.45890411],0
n2,1,0.089554,2.882372,[18  2] ; [34 14],[15.29411765  4.70588235] ; [36.70588235 11.29411765],0
r3,1,0.099118,2.719681,[114   8] ; [148  21],[109.8419244  12.1580756] ; [152.1580756  16.8419244],0
p6,1,0.10073,2.693949,[45 75] ; [ 47 119],[38.6013986 81.3986014] ; [ 53.3986014 112.6013986],0
v4,1,0.103627,2.648812,[113   8] ; [148  21],[108.9  12.1] ; [152.1  16.9],0
a8,1,0.104468,2.63597,[24 93] ; [ 21 138],[19.07608696 97.92391304] ; [ 25.92391304 133.07608696],0
p2,1,0.108838,2.571006,[101  19] ; [130  40],[95.5862069 24.4137931] ; [135.4137931  34.5862069],0
a6,1,0.147033,2.102765,[65 57] ; [105  65],[71.02739726 50.97260274] ; [98.97260274 71.02739726],0
n5,1,0.180701,1.791849,[104  17] ; [135  34],[99.72068966 21.27931034] ; [139.27931034  29.72068966],0
p4,1,0.190212,1.715976,[66 55] ; [79 90],[60.5 60.5] ; [84.5 84.5],0
p8,1,0.211956,1.558014,[61 59] ; [72 94],[55.8041958 64.1958042] ; [77.1958042 88.8041958],0
n1,1,0.25108,1.317283,[12  8] ; [21 26],[ 9.85074627 10.14925373] ; [23.14925373 23.85074627],0
p1,1,0.289198,1.12335,[  9 111] ; [ 19 150],[ 11.62629758 108.37370242] ; [ 16.37370242 152.62629758],0
a1,1,0.297539,1.085192,[  4 119] ; [ 10 160],[  5.87713311 117.12286689] ; [  8.12286689 161.87713311],0
p3,1,0.306899,1.043976,[60 61] ; [74 96],[55.71821306 65.28178694] ; [78.28178694 91.71821306],0
b1,1,0.398773,0.712024,[56 67] ; [ 69 101],[52.47440273 70.52559727] ; [72.52559727 97.47440273],0
d2,1,0.40113,0.704937,[ 16 107] ; [ 28 141],[ 18.53424658 104.46575342] ; [ 25.46575342 143.53424658],0
a5,1,0.424715,0.637231,[76 46] ; [98 72],[72.69863014 49.30136986] ; [101.30136986  68.69863014],0
u2,1,0.445939,0.580952,[23 19] ; [38 42],[21. 21.] ; [40. 40.],0
d3,1,0.47954,0.499909,[48 74] ; [ 60 110],[45.12328767 76.87671233] ; [ 62.87671233 107.12328767],0
b5,1,0.501569,0.451614,[75 48] ; [97 73],[72.20477816 50.79522184] ; [99.79522184 70.20477816],0
v2,1,0.504757,0.444921,[59 59] ; [74 87],[56.25089606 61.74910394] ; [76.74910394 84.25089606],0
p11,1,0.54064,0.374355,[95 28] ; [126  44],[92.77474403 30.22525597] ; [128.22525597  41.77474403],0
u1,1,0.601033,0.273441,[  5 118] ; [  5 165],[  4.19795222 118.80204778] ; [  5.80204778 164.19795222],0
