Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,100.535847,[171  97] ; [ 3 89],[129.53333333 138.46666667] ; [44.46666667 47.53333333],1
d4,1,0.0,83.215982,[229  38] ; [34 58],[195.60167131  71.39832869] ; [67.39832869 24.60167131],1
d3,1,0.0,47.584676,[190  77] ; [28 64],[162.13370474 104.86629526] ; [55.86629526 36.13370474],1
a5,1,0.0,45.729061,[196  72] ; [31 61],[168.98888889  99.01111111] ; [58.01111111 33.98888889],1
a7,1,1e-06,24.842541,[199  68] ; [42 49],[179.74022346  87.25977654] ; [61.25977654 29.74022346],1
a3,1,3e-06,21.614877,[180  88] ; [35 54],[161.40056022 106.59943978] ; [53.59943978 35.40056022],1
d2,1,3.4e-05,17.162342,[129 136] ; [22 70],[112.08683473 152.91316527] ; [38.91316527 53.08683473],1
p2,1,3.7e-05,17.01171,[210  54] ; [53 39],[195.03370787  68.96629213] ; [67.96629213 24.03370787],1
r4,1,3.9e-05,16.940743,[226  42] ; [59 33],[212.16666667  55.83333333] ; [72.83333333 19.16666667],1
a4,1,0.000134,14.57847,[120 147] ; [20 70],[104.70588235 162.29411765] ; [35.29411765 54.70588235],1
p10,1,0.000156,14.294848,[190  74] ; [44 44],[175.5  88.5] ; [58.5 29.5],1
a6,1,0.000274,13.243351,[190  78] ; [46 46],[175.68888889  92.31111111] ; [60.31111111 31.68888889],1
r1,1,0.000311,13.000627,[202  64] ; [51 40],[188.50980392  77.49019608] ; [64.49019608 26.50980392],1
r2,1,0.000516,12.057632,[242  20] ; [72 19],[233.05382436  28.94617564] ; [80.94617564 10.05382436],1
r3,1,0.00148,10.103324,[242  25] ; [70 20],[233.34453782  33.65546218] ; [78.65546218 11.34453782],0
a2,1,0.001542,10.027408,[ 52 216] ; [ 5 87],[ 42.43333333 225.56666667] ; [14.56666667 77.43333333],0
v2,1,0.001841,9.701728,[137 121] ; [29 57],[124.5 133.5] ; [41.5 44.5],0
p9,1,0.003554,8.498552,[203  62] ; [54 35],[192.38700565  72.61299435] ; [64.61299435 24.38700565],0
