Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000523,12.030999,[86  9] ; [25 13],[79.28571429 15.71428571] ; [31.71428571  6.28571429],1
u1,1,0.118147,2.441718,[12 85] ; [ 9 30],[14.97794118 82.02205882] ; [ 6.02205882 32.97794118],0
p11,1,0.121546,2.397285,[81 16] ; [28 11],[77.74264706 19.25735294] ; [31.25735294  7.74264706],0
d4,1,0.174499,1.843859,[81 15] ; [29 10],[78.22222222 17.77777778] ; [31.77777778  7.22222222],0
b5,1,0.183016,1.772959,[50 47] ; [25 14],[53.49264706 43.50735294] ; [21.50735294 17.49264706],0
v3,1,0.192349,1.699534,[22 75] ; [ 5 34],[19.25735294 77.74264706] ; [ 7.74264706 31.25735294],0
s4,1,0.20566,1.601718,[28 66] ; [ 7 30],[25.11450382 68.88549618] ; [ 9.88549618 27.11450382],0
b1,1,0.290005,1.1196,[47 50] ; [15 24],[44.22058824 52.77941176] ; [17.77941176 21.22058824],0
s3,1,0.352236,0.865385,[60 36] ; [21 18],[57.6 38.4] ; [23.4 15.6],0
p1,1,0.352885,0.863055,[16 81] ; [ 4 35],[14.26470588 82.73529412] ; [ 5.73529412 33.26470588],0
a5,1,0.354129,0.858608,[70 27] ; [25 14],[67.75735294 29.24264706] ; [27.24264706 11.75735294],0
n4,1,0.355461,0.853867,[79 18] ; [29 10],[77.02941176 19.97058824] ; [30.97058824  8.02941176],0
a1,1,0.387354,0.747233,[ 6 91] ; [ 1 38],[ 4.99264706 92.00735294] ; [ 2.00735294 36.99264706],0
s2,1,0.425975,0.633771,[57 40] ; [20 19],[54.91911765 42.08088235] ; [22.08088235 16.91911765],0
r1,1,0.435707,0.607564,[78 19] ; [29 10],[76.31617647 20.68382353] ; [30.68382353  8.31617647],0
a8,1,0.468776,0.52486,[13 80] ; [ 3 30],[11.80952381 81.19047619] ; [ 4.19047619 28.80952381],0
p9,1,0.498359,0.458428,[84 13] ; [32  7],[82.73529412 14.26470588] ; [33.26470588  5.73529412],0
s1,1,0.515635,0.422615,[ 5 91] ; [ 1 37],[ 4.29850746 91.70149254] ; [ 1.70149254 36.29850746],0
u3,1,0.531387,0.391738,[18 14] ; [8 4],[18.90909091 13.09090909] ; [7.09090909 4.90909091],0
d2,1,0.533678,0.387383,[48 49] ; [17 22],[46.36029412 50.63970588] ; [18.63970588 20.36029412],0
r2,1,0.665399,0.187031,[91  4] ; [37  1],[91.42857143  3.57142857] ; [36.57142857  1.42857143],0
a7,1,0.67104,0.180388,[65 32] ; [24 14],[63.94814815 33.05185185] ; [25.05185185 12.94814815],0
a6,1,0.683333,0.166399,[56 41] ; [24 15],[57.05882353 39.94117647] ; [22.94117647 16.05882353],0
n6,1,0.762951,0.090967,[84 13] ; [33  6],[83.44852941 13.55147059] ; [33.55147059  5.44852941],0
r4,1,0.768057,0.086977,[88  9] ; [36  3],[88.44117647  8.55882353] ; [35.55882353  3.44117647],0
a3,1,0.77328,0.082994,[64 32] ; [27 12],[64.71111111 31.28888889] ; [26.28888889 12.71111111],0
r3,1,0.805903,0.060376,[92  4] ; [37  2],[91.73333333  4.26666667] ; [37.26666667  1.73333333],0
n3,1,0.839931,0.040797,[13  7] ; [8 5],[12.72727273  7.27272727] ; [8.27272727 4.72727273],0
n1,1,0.850768,0.035396,[ 9 12] ; [6 7],[ 9.26470588 11.73529412] ; [5.73529412 7.26470588],0
s7,1,0.860723,0.030784,[54 39] ; [22 17],[53.54545455 39.45454545] ; [22.45454545 16.54545455],0
b4,1,0.89122,0.018704,[46 51] ; [19 20],[46.36029412 50.63970588] ; [18.63970588 20.36029412],0
s5,1,0.916444,0.011007,[42 52] ; [16 19],[42.26356589 51.73643411] ; [15.73643411 19.26356589],0
n2,1,0.960968,0.002395,[16  5] ; [10  3],[16.05882353  4.94117647] ; [9.94117647 3.05882353],0
d5,1,0.977547,0.000792,[76 20] ; [30  8],[75.94029851 20.05970149] ; [30.05970149  7.94029851],0
