Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000694,11.505999,[ 39 100] ; [20 14],[47.40462428 91.59537572] ; [11.59537572 22.40462428],1
n5,1,0.006741,7.340629,[88 55] ; [15 25],[80.4863388 62.5136612] ; [22.5136612 17.4863388],0
s2,1,0.007854,7.066383,[63 81] ; [27 13],[70.43478261 73.56521739] ; [19.56521739 20.43478261],0
s3,1,0.015203,5.892818,[65 77] ; [27 13],[71.78021978 70.21978022] ; [20.21978022 19.78021978],0
s6,1,0.018021,5.594075,[83 60] ; [30  8],[89.27624309 53.72375691] ; [23.72375691 14.27624309],0
d3,1,0.018363,5.561194,[99 45] ; [35  5],[104.86956522  39.13043478] ; [29.13043478 10.86956522],0
d2,1,0.041646,4.149527,[78 65] ; [29 11],[83.61202186 59.38797814] ; [23.38797814 16.61202186],0
n4,1,0.100019,2.705244,[92 51] ; [20 20],[87.51912568 55.48087432] ; [24.48087432 15.51912568],0
p6,1,0.13616,2.220823,[ 37 104] ; [15 24],[ 40.73333333 100.26666667] ; [11.26666667 27.73333333],0
u3,1,0.137544,2.20522,[20 22] ; [8 3],[22.18867925 19.81132075] ; [5.81132075 5.18867925],0
s7,1,0.146182,2.11165,[54 79] ; [19 16],[57.79166667 75.20833333] ; [15.20833333 19.79166667],0
r1,1,0.156851,2.004328,[112  31] ; [27 13],[108.61748634  34.38251366] ; [30.38251366  9.61748634],0
n3,1,0.198928,1.650228,[32 22] ; [13  4],[34.22535211 19.77464789] ; [10.77464789  6.22535211],0
d5,1,0.204081,1.612925,[122  22] ; [37  3],[124.43478261  19.56521739] ; [34.56521739  5.43478261],0
s8,1,0.22407,1.478115,[46 97] ; [17 23],[49.2295082 93.7704918] ; [13.7704918 26.2295082],0
v1,1,0.224575,1.474897,[65 77] ; [14 26],[61.63736264 80.36263736] ; [17.36263736 22.63736264],0
r4,1,0.24725,1.338776,[106  38] ; [33  7],[108.7826087  35.2173913] ; [30.2173913  9.7826087],0
n1,1,0.24771,1.336175,[24 29] ; [ 5 12],[21.95714286 31.04285714] ; [7.04285714 9.95714286],0
v2,1,0.252255,1.310771,[64 75] ; [22 17],[67.15730337 71.84269663] ; [18.84269663 20.15730337],0
a4,1,0.266006,1.23723,[68 75] ; [23 17],[71.10928962 71.89071038] ; [19.89071038 20.10928962],0
r2,1,0.273144,1.20089,[126  16] ; [36  2],[127.8  14.2] ; [34.2  3.8],0
d1,1,0.274326,1.194988,[91 53] ; [29 11],[93.91304348 50.08695652] ; [26.08695652 13.91304348],0
v4,1,0.27976,1.168254,[124  20] ; [37  3],[126.  18.] ; [35.  5.],0
a2,1,0.321672,0.982135,[ 40 104] ; [ 8 32],[ 37.56521739 106.43478261] ; [10.43478261 29.56521739],0
p9,1,0.444633,0.584296,[85 55] ; [25 12],[87.00564972 52.99435028] ; [22.99435028 14.00564972],0
p10,1,0.465937,0.531596,[76 65] ; [23 15],[77.98324022 63.01675978] ; [21.01675978 16.98324022],0
p3,1,0.49528,0.465036,[55 86] ; [18 22],[56.86740331 84.13259669] ; [16.13259669 23.86740331],0
a8,1,0.521624,0.410681,[ 12 120] ; [ 2 33],[ 11.06586826 120.93413174] ; [ 2.93413174 32.06586826],0
n2,1,0.522471,0.409013,[37 18] ; [10  7],[35.90277778 19.09722222] ; [11.09722222  5.90277778],0
p8,1,0.617859,0.248889,[46 96] ; [11 28],[44.71823204 97.28176796] ; [12.28176796 26.71823204],0
p2,1,0.636134,0.223834,[91 51] ; [24 16],[89.72527473 52.27472527] ; [25.27472527 14.72527473],0
a1,1,0.659491,0.194143,[ 10 134] ; [ 2 38],[  9.39130435 134.60869565] ; [ 2.60869565 37.39130435],0
s1,1,0.677438,0.173024,[ 10 133] ; [ 2 37],[  9.42857143 133.57142857] ; [ 2.57142857 36.42857143],0
a6,1,0.679615,0.17056,[88 56] ; [23 17],[86.86956522 57.13043478] ; [24.13043478 15.86956522],0
b5,1,0.683352,0.166377,[95 49] ; [25 15],[93.91304348 50.08695652] ; [26.08695652 13.91304348],0
a5,1,0.690745,0.15828,[96 48] ; [28 12],[97.04347826 46.95652174] ; [26.95652174 13.04347826],0
v3,1,0.742096,0.108293,[46 91] ; [12 27],[45.14772727 91.85227273] ; [12.85227273 26.14772727],0
n6,1,0.778149,0.079373,[95 46] ; [26 14],[94.25966851 46.74033149] ; [26.74033149 13.25966851],0
a3,1,0.798373,0.065256,[100  42] ; [29 11],[100.64835165  41.35164835] ; [28.35164835 11.64835165],0
u2,1,0.844576,0.038433,[21 20] ; [6 5],[21.28846154 19.71153846] ; [5.71153846 5.28846154],0
u1,1,0.858567,0.031755,[ 27 117] ; [ 8 32],[ 27.39130435 116.60869565] ; [ 7.60869565 32.39130435],0
b1,1,0.876463,0.024166,[74 70] ; [20 20],[73.56521739 70.43478261] ; [20.43478261 19.56521739],0
b3,1,0.88952,0.019296,[27 50] ; [ 6 12],[26.74736842 50.25263158] ; [ 6.25263158 11.74736842],0
b2,1,0.88952,0.019296,[27 50] ; [ 6 12],[26.74736842 50.25263158] ; [ 6.25263158 11.74736842],0
b4,1,0.911855,0.012254,[85 59] ; [24 16],[85.30434783 58.69565217] ; [23.69565217 16.30434783],0
a7,1,0.918445,0.010484,[102  42] ; [28 12],[101.73913043  42.26086957] ; [28.26086957 11.73913043],0
p5,1,0.920905,0.009859,[ 10 132] ; [ 3 37],[ 10.14285714 131.85714286] ; [ 2.85714286 37.14285714],0
p12,1,0.937079,0.006232,[  4 139] ; [ 1 38],[  3.92857143 139.07142857] ; [ 1.07142857 37.92857143],0
p7,1,0.938297,0.005992,[62 78] ; [17 22],[61.7877095 78.2122905] ; [17.2122905 21.7877095],0
p1,1,0.967735,0.001636,[ 11 132] ; [ 3 37],[ 10.93989071 132.06010929] ; [ 3.06010929 36.93989071],0
p4,1,0.967883,0.001621,[60 80] ; [17 23],[59.88888889 80.11111111] ; [17.11111111 22.88888889],0
r3,1,0.978157,0.00075,[121  23] ; [32  6],[121.05494505  22.94505495] ; [31.94505495  6.05494505],0
