Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.019648,5.4429,[2 2] ; [ 4 39],[0.5106383 3.4893617] ; [ 5.4893617 37.5106383],0
d2,1,0.038715,4.273319,[3 1] ; [11 32],[1.19148936 2.80851064] ; [12.80851064 30.19148936],0
s6,1,0.070713,3.266399,[3 1] ; [13 30],[1.36170213 2.63829787] ; [14.63829787 28.36170213],0
p4,1,0.091076,2.855255,[3 1] ; [14 29],[1.44680851 2.55319149] ; [15.55319149 27.44680851],0
p6,1,0.101118,2.687814,[2 2] ; [ 7 36],[0.76595745 3.23404255] ; [ 8.23404255 34.76595745],0
d3,1,0.108319,2.578579,[2 2] ; [ 7 35],[0.7826087 3.2173913] ; [ 8.2173913 33.7826087],0
p8,1,0.152036,2.051703,[3 1] ; [16 26],[1.65217391 2.34782609] ; [17.34782609 24.65217391],0
d5,1,0.170001,1.882935,[3 1] ; [17 26],[1.70212766 2.29787234] ; [18.29787234 24.70212766],0
b4,1,0.170001,1.882935,[3 1] ; [17 26],[1.70212766 2.29787234] ; [18.29787234 24.70212766],0
s7,1,0.172218,1.863529,[2 2] ; [ 8 32],[0.90909091 3.09090909] ; [ 9.09090909 30.90909091],0
r1,1,0.275619,1.188564,[3 1] ; [20 23],[1.95744681 2.04255319] ; [21.04255319 21.95744681],0
a5,1,0.316723,1.002433,[1 3] ; [22 21],[1.95744681 2.04255319] ; [21.04255319 21.95744681],0
a3,1,0.338851,0.914773,[1 3] ; [21 21],[1.91304348 2.08695652] ; [20.08695652 21.91304348],0
n1,1,0.384938,0.754872,[2 1] ; [ 8 12],[1.30434783 1.69565217] ; [ 8.69565217 11.30434783],0
a7,1,0.407822,0.685141,[1 3] ; [20 23],[1.78723404 2.21276596] ; [19.21276596 23.78723404],0
v2,1,0.434401,0.611027,[2 2] ; [12 27],[1.30232558 2.69767442] ; [12.69767442 26.30232558],0
u2,1,0.490279,0.475913,[2 1] ; [10 12],[1.44 1.56] ; [10.56 11.44],0
n5,1,0.60413,0.268811,[3 1] ; [26 16],[2.52173913 1.47826087] ; [26.47826087 15.52173913],0
r3,1,0.626902,0.236286,[3 1] ; [27 16],[2.55319149 1.44680851] ; [27.44680851 15.55319149],0
p1,1,0.657105,0.197059,[1 3] ; [ 7 36],[0.68085106 3.31914894] ; [ 7.31914894 35.68085106],0
v1,1,0.667262,0.184821,[1 3] ; [15 27],[1.39130435 2.60869565] ; [14.60869565 27.39130435],0
a6,1,0.683314,0.166419,[2 2] ; [26 17],[2.38297872 1.61702128] ; [25.61702128 17.38297872],0
b1,1,0.752814,0.099182,[2 2] ; [25 18],[2.29787234 1.70212766] ; [24.70212766 18.29787234],0
s8,1,0.755853,0.096678,[1 3] ; [ 8 35],[0.76595745 3.23404255] ; [ 8.23404255 34.76595745],0
s3,1,0.756428,0.096209,[1 3] ; [14 29],[1.27659574 2.72340426] ; [13.72340426 29.27659574],0
a4,1,0.826743,0.047908,[1 3] ; [13 30],[1.19148936 2.80851064] ; [12.80851064 30.19148936],0
s2,1,0.849128,0.036188,[1 3] ; [ 9 34],[0.85106383 3.14893617] ; [ 9.14893617 33.85106383],0
n3,1,0.906855,0.01369,[2 1] ; [14  6],[2.08695652 0.91304348] ; [13.91304348  6.08695652],0
p9,1,0.927422,0.008297,[2 2] ; [22 20],[2.08695652 1.91304348] ; [21.91304348 20.08695652],0
p10,1,0.927422,0.008297,[2 2] ; [20 22],[1.91304348 2.08695652] ; [20.08695652 21.91304348],0
p3,1,0.937187,0.00621,[1 3] ; [10 33],[0.93617021 3.06382979] ; [10.06382979 32.93617021],0
r2,1,0.957464,0.002845,[3 1] ; [32 10],[3.04347826 0.95652174] ; [31.95652174 10.04347826],0
v3,1,0.957464,0.002845,[1 3] ; [10 32],[0.95652174 3.04347826] ; [10.04347826 31.95652174],0
r4,1,0.964507,0.00198,[2 2] ; [21 22],[1.95744681 2.04255319] ; [21.04255319 21.95744681],0
b5,1,0.964507,0.00198,[2 2] ; [21 22],[1.95744681 2.04255319] ; [21.04255319 21.95744681],0
