Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,48.304164,[ 25 342] ; [26 48],[ 42.44217687 324.55782313] ; [ 8.55782313 65.44217687],1
p12,1,0.0,35.731379,[ 24 345] ; [22 52],[ 38.31602709 330.68397291] ; [ 7.68397291 66.31602709],1
s5,1,0.0,25.953342,[123 238] ; [45 22],[141.70093458 219.29906542] ; [26.29906542 40.70093458],1
p6,1,0.000185,13.977359,[168 198] ; [51 22],[182.58314351 183.41685649] ; [36.41685649 36.58314351],1
p3,1,0.000245,13.448826,[239 130] ; [64 10],[252.38600451 116.61399549] ; [50.61399549 23.38600451],1
v3,1,0.000327,12.910653,[147 207] ; [46 25],[160.75764706 193.24235294] ; [32.24235294 38.75764706],1
a1,1,0.000503,12.105283,[ 11 359] ; [ 9 65],[ 16.66666667 353.33333333] ; [ 3.33333333 70.66666667],1
s7,1,0.000544,11.959296,[186 163] ; [53 17],[199.07159905 149.92840095] ; [39.92840095 30.07159905],1
p8,1,0.000586,11.820088,[231 135] ; [62 12],[243.72272727 122.27727273] ; [49.27727273 24.72272727],1
s8,1,0.001345,10.279754,[176 191] ; [50 23],[188.50454545 178.49545455] ; [37.49545455 35.50454545],0
n5,1,0.003808,8.373111,[291  78] ; [69  5],[299.86455982  69.13544018] ; [60.13544018 13.86455982],0
b5,1,0.007825,7.073087,[222 148] ; [32 42],[211.66666667 158.33333333] ; [42.33333333 31.66666667],0
s6,1,0.019908,5.419959,[270  97] ; [59  9],[277.57011494  89.42988506] ; [51.42988506 16.57011494],0
n6,1,0.021258,5.305504,[318  50] ; [71  3],[323.87330317  44.12669683] ; [65.12669683  8.87330317],0
p7,1,0.024972,5.025812,[265 101] ; [62 11],[272.62414579  93.37585421] ; [54.37585421 18.62414579],0
u4,1,0.032342,4.580261,[  8 362] ; [ 5 69],[ 10.83333333 359.16666667] ; [ 2.16666667 71.83333333],0
n3,1,0.042321,4.122321,[50 14] ; [6 6],[47.15789474 16.84210526] ; [8.84210526 3.15789474],0
a3,1,0.044524,4.036575,[268 101] ; [62 12],[274.8758465  94.1241535] ; [55.1241535 18.8758465],0
s3,1,0.05089,3.811885,[209 154] ; [51 22],[216.46788991 146.53211009] ; [43.53211009 29.46788991],0
p9,1,0.061873,3.486449,[319  48] ; [70  4],[323.72562358  43.27437642] ; [65.27437642  8.72562358],0
